"","Home","Away","Bet","Outcome","Line","Odds","NA","NA","Matchup"
"24","SF 49ers","ARI Cardinals","1st Half (3 Way)","ARI Cardinals",NA,"+400",NA,NA,"SF 49ers - ARI Cardinals"
"25","SF 49ers","ARI Cardinals","1st Half (3 Way)","Draw",NA,"+1300",NA,NA,"SF 49ers - ARI Cardinals"
"26","SF 49ers","ARI Cardinals","1st Half (3 Way)","SF 49ers",NA,"-330",NA,NA,"SF 49ers - ARI Cardinals"
"27","SF 49ers","ARI Cardinals","Moneyline 1st Quarter","ARI Cardinals",NA,"+300",NA,TRUE,"SF 49ers - ARI Cardinals"
"28","SF 49ers","ARI Cardinals","Moneyline 1st Quarter","SF 49ers",NA,"-365",NA,TRUE,"SF 49ers - ARI Cardinals"
"29","SF 49ers","ARI Cardinals","Race to 15 Points","ARI Cardinals",NA,"+475",NA,NA,"SF 49ers - ARI Cardinals"
"30","SF 49ers","ARI Cardinals","Race to 15 Points","Neither",NA,"+1400",NA,NA,"SF 49ers - ARI Cardinals"
"31","SF 49ers","ARI Cardinals","Race to 15 Points","SF 49ers",NA,"-475",NA,NA,"SF 49ers - ARI Cardinals"
"32","SF 49ers","ARI Cardinals","Highest Scoring Half","1st Half",NA,"-155",NA,NA,"SF 49ers - ARI Cardinals"
"33","SF 49ers","ARI Cardinals","Highest Scoring Half","2nd Half",NA,"+130",NA,NA,"SF 49ers - ARI Cardinals"
"34","SF 49ers","ARI Cardinals","Highest Scoring Half","Draw",NA,"+1300",NA,NA,"SF 49ers - ARI Cardinals"
"35","SF 49ers","ARI Cardinals","Race to 25 Points - 2nd Half","ARI Cardinals",NA,"+5500",NA,NA,"SF 49ers - ARI Cardinals"
"36","SF 49ers","ARI Cardinals","Race to 25 Points - 2nd Half","Neither",NA,"-3000",NA,NA,"SF 49ers - ARI Cardinals"
"37","SF 49ers","ARI Cardinals","Race to 25 Points - 2nd Half","SF 49ers",NA,"+1400",NA,NA,"SF 49ers - ARI Cardinals"
"38","SF 49ers","ARI Cardinals","Both Teams to Score 30+ Points","Yes",NA,"+2000",NA,NA,"SF 49ers - ARI Cardinals"
"39","SF 49ers","ARI Cardinals","ARI Cardinals: Team Total Points - 1st Half","Over","6.5","-120",NA,NA,"SF 49ers - ARI Cardinals"
"40","SF 49ers","ARI Cardinals","ARI Cardinals: Team Total Points - 1st Half","Under","6.5","+100",NA,NA,"SF 49ers - ARI Cardinals"
"41","SF 49ers","ARI Cardinals","SF 49ers 1st to Score / Moneyline","Yes",NA,"-220",NA,NA,"SF 49ers - ARI Cardinals"
"42","SF 49ers","ARI Cardinals","SF 49ers 1st to Score / Moneyline","No",NA,"+170",NA,NA,"SF 49ers - ARI Cardinals"
"43","SF 49ers","ARI Cardinals","Fresh From The Field","C.McCaffrey 1+ Rush TD & 1+ Rec TD",NA,"+600",NA,NA,"SF 49ers - ARI Cardinals"
"44","SF 49ers","ARI Cardinals","Spread 2nd Half","ARI Cardinals","+6.5","+100",NA,TRUE,"SF 49ers - ARI Cardinals"
"45","SF 49ers","ARI Cardinals","Spread 2nd Half","SF 49ers","-6.5","-120",NA,TRUE,"SF 49ers - ARI Cardinals"
"46","SF 49ers","ARI Cardinals","SF 49ers Win with Shutout","Yes",NA,"+1200",NA,NA,"SF 49ers - ARI Cardinals"
"47","SF 49ers","ARI Cardinals","SF 49ers Win with Shutout","No",NA,"-6000",NA,NA,"SF 49ers - ARI Cardinals"
"48","SF 49ers","ARI Cardinals","ARI Cardinals to Win Both Halves","Yes",NA,"+1600",NA,NA,"SF 49ers - ARI Cardinals"
"49","SF 49ers","ARI Cardinals","SF 49ers: Team Total Points","Over","27.5","+105",NA,NA,"SF 49ers - ARI Cardinals"
"50","SF 49ers","ARI Cardinals","SF 49ers: Team Total Points","Under","27.5","-125",NA,NA,"SF 49ers - ARI Cardinals"
"51","SF 49ers","ARI Cardinals","ARI Cardinals: Team Total Points - 2nd Half","Over","6.5","+100",NA,NA,"SF 49ers - ARI Cardinals"
"52","SF 49ers","ARI Cardinals","ARI Cardinals: Team Total Points - 2nd Half","Under","6.5","-120",NA,NA,"SF 49ers - ARI Cardinals"
"53","SF 49ers","ARI Cardinals","Race to 25 Points","ARI Cardinals",NA,"+1300",NA,NA,"SF 49ers - ARI Cardinals"
"54","SF 49ers","ARI Cardinals","Race to 25 Points","Neither",NA,"+145",NA,NA,"SF 49ers - ARI Cardinals"
"55","SF 49ers","ARI Cardinals","Race to 25 Points","SF 49ers",NA,"-145",NA,NA,"SF 49ers - ARI Cardinals"
"56","SF 49ers","ARI Cardinals","1st Half Winner / 1st Half Total Points","ARI Cardinals / Over 21.5",NA,"+900",NA,NA,"SF 49ers - ARI Cardinals"
"57","SF 49ers","ARI Cardinals","1st Half Winner / 1st Half Total Points","ARI Cardinals / Under 21.5",NA,"+700",NA,NA,"SF 49ers - ARI Cardinals"
"58","SF 49ers","ARI Cardinals","1st Half Winner / 1st Half Total Points","SF 49ers / Over 21.5",NA,"+135",NA,NA,"SF 49ers - ARI Cardinals"
"59","SF 49ers","ARI Cardinals","1st Half Winner / 1st Half Total Points","SF 49ers / Under 21.5",NA,"+155",NA,NA,"SF 49ers - ARI Cardinals"
"60","SF 49ers","ARI Cardinals","Total Alternate - 1st Half","Over","18.5","-205",NA,NA,"SF 49ers - ARI Cardinals"
"61","SF 49ers","ARI Cardinals","Total Alternate - 1st Half","Under","18.5","+155",NA,NA,"SF 49ers - ARI Cardinals"
"62","SF 49ers","ARI Cardinals","Total Alternate - 1st Half","Over","19","-195",NA,NA,"SF 49ers - ARI Cardinals"
"63","SF 49ers","ARI Cardinals","Total Alternate - 1st Half","Under","19","+145",NA,NA,"SF 49ers - ARI Cardinals"
"64","SF 49ers","ARI Cardinals","Total Alternate - 1st Half","Over","19.5","-175",NA,NA,"SF 49ers - ARI Cardinals"
"65","SF 49ers","ARI Cardinals","Total Alternate - 1st Half","Under","19.5","+135",NA,NA,"SF 49ers - ARI Cardinals"
"66","SF 49ers","ARI Cardinals","Total Alternate - 1st Half","Over","20","-150",NA,NA,"SF 49ers - ARI Cardinals"
"67","SF 49ers","ARI Cardinals","Total Alternate - 1st Half","Under","20","+115",NA,NA,"SF 49ers - ARI Cardinals"
"68","SF 49ers","ARI Cardinals","Total Alternate - 1st Half","Over","20.5","-120",NA,NA,"SF 49ers - ARI Cardinals"
"69","SF 49ers","ARI Cardinals","Total Alternate - 1st Half","Under","20.5","-105",NA,NA,"SF 49ers - ARI Cardinals"
"70","SF 49ers","ARI Cardinals","Total Alternate - 1st Half","Over","22","-105",NA,NA,"SF 49ers - ARI Cardinals"
"71","SF 49ers","ARI Cardinals","Total Alternate - 1st Half","Under","22","-125",NA,NA,"SF 49ers - ARI Cardinals"
"72","SF 49ers","ARI Cardinals","Total Alternate - 1st Half","Over","22.5","+100",NA,NA,"SF 49ers - ARI Cardinals"
"73","SF 49ers","ARI Cardinals","Total Alternate - 1st Half","Under","22.5","-130",NA,NA,"SF 49ers - ARI Cardinals"
"74","SF 49ers","ARI Cardinals","Total Alternate - 1st Half","Over","23","+115",NA,NA,"SF 49ers - ARI Cardinals"
"75","SF 49ers","ARI Cardinals","Total Alternate - 1st Half","Under","23","-150",NA,NA,"SF 49ers - ARI Cardinals"
"76","SF 49ers","ARI Cardinals","Total Alternate - 1st Half","Over","23.5","+130",NA,NA,"SF 49ers - ARI Cardinals"
"77","SF 49ers","ARI Cardinals","Total Alternate - 1st Half","Under","23.5","-170",NA,NA,"SF 49ers - ARI Cardinals"
"78","SF 49ers","ARI Cardinals","Total Alternate - 1st Half","Over","24","+155",NA,NA,"SF 49ers - ARI Cardinals"
"79","SF 49ers","ARI Cardinals","Total Alternate - 1st Half","Under","24","-205",NA,NA,"SF 49ers - ARI Cardinals"
"80","SF 49ers","ARI Cardinals","Spread 1st Quarter","ARI Cardinals","+3.5","-110",NA,TRUE,"SF 49ers - ARI Cardinals"
"81","SF 49ers","ARI Cardinals","Spread 1st Quarter","SF 49ers","-3.5","-110",NA,TRUE,"SF 49ers - ARI Cardinals"
"82","SF 49ers","ARI Cardinals","Spread Alternate - 1st Half","ARI Cardinals","+5","+135",NA,NA,"SF 49ers - ARI Cardinals"
"83","SF 49ers","ARI Cardinals","Spread Alternate - 1st Half","SF 49ers","-5","-175",NA,NA,"SF 49ers - ARI Cardinals"
"84","SF 49ers","ARI Cardinals","Spread Alternate - 1st Half","ARI Cardinals","+5.5","+130",NA,NA,"SF 49ers - ARI Cardinals"
"85","SF 49ers","ARI Cardinals","Spread Alternate - 1st Half","SF 49ers","-5.5","-170",NA,NA,"SF 49ers - ARI Cardinals"
"86","SF 49ers","ARI Cardinals","Spread Alternate - 1st Half","ARI Cardinals","+6","+120",NA,NA,"SF 49ers - ARI Cardinals"
"87","SF 49ers","ARI Cardinals","Spread Alternate - 1st Half","SF 49ers","-6","-160",NA,NA,"SF 49ers - ARI Cardinals"
"88","SF 49ers","ARI Cardinals","Spread Alternate - 1st Half","ARI Cardinals","+6.5","+110",NA,NA,"SF 49ers - ARI Cardinals"
"89","SF 49ers","ARI Cardinals","Spread Alternate - 1st Half","SF 49ers","-6.5","-145",NA,NA,"SF 49ers - ARI Cardinals"
"90","SF 49ers","ARI Cardinals","Spread Alternate - 1st Half","ARI Cardinals","+7","-105",NA,NA,"SF 49ers - ARI Cardinals"
"91","SF 49ers","ARI Cardinals","Spread Alternate - 1st Half","SF 49ers","-7","-125",NA,NA,"SF 49ers - ARI Cardinals"
"92","SF 49ers","ARI Cardinals","Spread Alternate - 1st Half","ARI Cardinals","+8","-130",NA,NA,"SF 49ers - ARI Cardinals"
"93","SF 49ers","ARI Cardinals","Spread Alternate - 1st Half","SF 49ers","-8","+100",NA,NA,"SF 49ers - ARI Cardinals"
"94","SF 49ers","ARI Cardinals","Spread Alternate - 1st Half","ARI Cardinals","+8.5","-135",NA,NA,"SF 49ers - ARI Cardinals"
"95","SF 49ers","ARI Cardinals","Spread Alternate - 1st Half","SF 49ers","-8.5","+105",NA,NA,"SF 49ers - ARI Cardinals"
"96","SF 49ers","ARI Cardinals","Spread Alternate - 1st Half","ARI Cardinals","+9","-140",NA,NA,"SF 49ers - ARI Cardinals"
"97","SF 49ers","ARI Cardinals","Spread Alternate - 1st Half","SF 49ers","-9","+110",NA,NA,"SF 49ers - ARI Cardinals"
"98","SF 49ers","ARI Cardinals","Spread Alternate - 1st Half","ARI Cardinals","+9.5","-145",NA,NA,"SF 49ers - ARI Cardinals"
"99","SF 49ers","ARI Cardinals","Spread Alternate - 1st Half","SF 49ers","-9.5","+110",NA,NA,"SF 49ers - ARI Cardinals"
"100","SF 49ers","ARI Cardinals","Spread Alternate - 1st Half","ARI Cardinals","+10","-175",NA,NA,"SF 49ers - ARI Cardinals"
"101","SF 49ers","ARI Cardinals","Spread Alternate - 1st Half","SF 49ers","-10","+135",NA,NA,"SF 49ers - ARI Cardinals"
"102","SF 49ers","ARI Cardinals","Total Points Odd/Even","Odd",NA,"-115",NA,NA,"SF 49ers - ARI Cardinals"
"103","SF 49ers","ARI Cardinals","Total Points Odd/Even","Even",NA,"-105",NA,NA,"SF 49ers - ARI Cardinals"
"104","SF 49ers","ARI Cardinals","SF 49ers: Team Total Touchdowns","Over","3.5","+150",NA,NA,"SF 49ers - ARI Cardinals"
"105","SF 49ers","ARI Cardinals","SF 49ers: Team Total Touchdowns","Under","3.5","-200",NA,NA,"SF 49ers - ARI Cardinals"
"106","SF 49ers","ARI Cardinals","Race to 9 Points - 1st Quarter","ARI Cardinals",NA,"+1200",NA,NA,"SF 49ers - ARI Cardinals"
"107","SF 49ers","ARI Cardinals","Race to 9 Points - 1st Quarter","Neither",NA,"-310",NA,NA,"SF 49ers - ARI Cardinals"
"108","SF 49ers","ARI Cardinals","Race to 9 Points - 1st Quarter","SF 49ers",NA,"+250",NA,NA,"SF 49ers - ARI Cardinals"
"109","SF 49ers","ARI Cardinals","1st ARI Cardinals Drive Result","Punt",NA,"-155",NA,NA,"SF 49ers - ARI Cardinals"
"110","SF 49ers","ARI Cardinals","1st ARI Cardinals Drive Result","Field Goal Attempt",NA,"+400",NA,NA,"SF 49ers - ARI Cardinals"
"111","SF 49ers","ARI Cardinals","1st ARI Cardinals Drive Result","Turnover, Turnover on Downs or Safety",NA,"+450",NA,NA,"SF 49ers - ARI Cardinals"
"112","SF 49ers","ARI Cardinals","1st ARI Cardinals Drive Result","Touchdown",NA,"+500",NA,NA,"SF 49ers - ARI Cardinals"
"113","SF 49ers","ARI Cardinals","Race to 12 Points - 1st Quarter","ARI Cardinals",NA,"+2200",NA,NA,"SF 49ers - ARI Cardinals"
"114","SF 49ers","ARI Cardinals","Race to 12 Points - 1st Quarter","Neither",NA,"-750",NA,NA,"SF 49ers - ARI Cardinals"
"115","SF 49ers","ARI Cardinals","Race to 12 Points - 1st Quarter","SF 49ers",NA,"+450",NA,NA,"SF 49ers - ARI Cardinals"
"116","SF 49ers","ARI Cardinals","SF 49ers to Win Both Halves","Yes",NA,"-130",NA,NA,"SF 49ers - ARI Cardinals"
"117","SF 49ers","ARI Cardinals","SF 49ers to Win Both Halves","No",NA,"+100",NA,NA,"SF 49ers - ARI Cardinals"
"118","SF 49ers","ARI Cardinals","First Scoring Play Type (6 Way)","Away Touchdown",NA,"+700",NA,NA,"SF 49ers - ARI Cardinals"
"119","SF 49ers","ARI Cardinals","First Scoring Play Type (6 Way)","Away Field Goal",NA,"+425",NA,NA,"SF 49ers - ARI Cardinals"
"120","SF 49ers","ARI Cardinals","First Scoring Play Type (6 Way)","Away Safety",NA,"+5500",NA,NA,"SF 49ers - ARI Cardinals"
"121","SF 49ers","ARI Cardinals","First Scoring Play Type (6 Way)","Home Touchdown",NA,"+110",NA,NA,"SF 49ers - ARI Cardinals"
"122","SF 49ers","ARI Cardinals","First Scoring Play Type (6 Way)","Home Field Goal",NA,"+250",NA,NA,"SF 49ers - ARI Cardinals"
"123","SF 49ers","ARI Cardinals","First Scoring Play Type (6 Way)","Home Safety",NA,"+6500",NA,NA,"SF 49ers - ARI Cardinals"
"124","SF 49ers","ARI Cardinals","SF 49ers Total Points Bands","21-30",NA,"+150",NA,NA,"SF 49ers - ARI Cardinals"
"125","SF 49ers","ARI Cardinals","SF 49ers Total Points Bands","31-40",NA,"+245",NA,NA,"SF 49ers - ARI Cardinals"
"126","SF 49ers","ARI Cardinals","SF 49ers Total Points Bands","11-20",NA,"+300",NA,NA,"SF 49ers - ARI Cardinals"
"127","SF 49ers","ARI Cardinals","SF 49ers Total Points Bands","41-50",NA,"+850",NA,NA,"SF 49ers - ARI Cardinals"
"128","SF 49ers","ARI Cardinals","SF 49ers Total Points Bands","0-10",NA,"+2000",NA,NA,"SF 49ers - ARI Cardinals"
"129","SF 49ers","ARI Cardinals","SF 49ers Total Points Bands","51+",NA,"+3000",NA,NA,"SF 49ers - ARI Cardinals"
"130","SF 49ers","ARI Cardinals","SF 49ers: Team Total Points - 1st Half","Over","13.5","-125",NA,NA,"SF 49ers - ARI Cardinals"
"131","SF 49ers","ARI Cardinals","SF 49ers: Team Total Points - 1st Half","Under","13.5","+105",NA,NA,"SF 49ers - ARI Cardinals"
"132","SF 49ers","ARI Cardinals","Moneyline / Total Points","ARI Cardinals / Over 40.5",NA,"+1400",NA,NA,"SF 49ers - ARI Cardinals"
"133","SF 49ers","ARI Cardinals","Moneyline / Total Points","ARI Cardinals / Under 40.5",NA,"+1100",NA,NA,"SF 49ers - ARI Cardinals"
"134","SF 49ers","ARI Cardinals","Moneyline / Total Points","SF 49ers / Over 40.5",NA,"+105",NA,NA,"SF 49ers - ARI Cardinals"
"135","SF 49ers","ARI Cardinals","Moneyline / Total Points","SF 49ers / Under 40.5",NA,"+110",NA,NA,"SF 49ers - ARI Cardinals"
"136","SF 49ers","ARI Cardinals","Spread 3rd Quarter","ARI Cardinals","+3.5","-135",NA,TRUE,"SF 49ers - ARI Cardinals"
"137","SF 49ers","ARI Cardinals","Spread 3rd Quarter","SF 49ers","-3.5","+115",NA,TRUE,"SF 49ers - ARI Cardinals"
"138","SF 49ers","ARI Cardinals","Winning Margin - 1st Quarter","To Win By 1-6",NA,"+600",NA,NA,"SF 49ers - ARI Cardinals"
"139","SF 49ers","ARI Cardinals","Winning Margin - 1st Quarter","To Win By 7+",NA,"+1300",NA,NA,"SF 49ers - ARI Cardinals"
"140","SF 49ers","ARI Cardinals","Winning Margin - 1st Quarter","Tie",NA,"+370",NA,NA,"SF 49ers - ARI Cardinals"
"141","SF 49ers","ARI Cardinals","Winning Margin - 1st Quarter","To Win By 1-6",NA,"+255",NA,NA,"SF 49ers - ARI Cardinals"
"142","SF 49ers","ARI Cardinals","Winning Margin - 1st Quarter","To Win By 7+",NA,"+125",NA,NA,"SF 49ers - ARI Cardinals"
"143","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 20:17 ARI Cardinals",NA,"+5000",NA,NA,"SF 49ers - ARI Cardinals"
"144","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 20:13 ARI Cardinals",NA,"+5000",NA,NA,"SF 49ers - ARI Cardinals"
"145","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 20:10 ARI Cardinals",NA,"+5500",NA,NA,"SF 49ers - ARI Cardinals"
"146","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 24:17 ARI Cardinals",NA,"+5500",NA,NA,"SF 49ers - ARI Cardinals"
"147","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 31:10 ARI Cardinals",NA,"+5500",NA,NA,"SF 49ers - ARI Cardinals"
"148","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 27:10 ARI Cardinals",NA,"+5500",NA,NA,"SF 49ers - ARI Cardinals"
"149","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 20:6 ARI Cardinals",NA,"+5500",NA,NA,"SF 49ers - ARI Cardinals"
"150","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 23:20 ARI Cardinals",NA,"+6000",NA,NA,"SF 49ers - ARI Cardinals"
"151","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 17:10 ARI Cardinals",NA,"+6000",NA,NA,"SF 49ers - ARI Cardinals"
"152","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 27:13 ARI Cardinals",NA,"+6000",NA,NA,"SF 49ers - ARI Cardinals"
"153","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 27:3 ARI Cardinals",NA,"+6000",NA,NA,"SF 49ers - ARI Cardinals"
"154","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 23:13 ARI Cardinals",NA,"+6000",NA,NA,"SF 49ers - ARI Cardinals"
"155","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 24:10 ARI Cardinals",NA,"+6000",NA,NA,"SF 49ers - ARI Cardinals"
"156","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 23:17 ARI Cardinals",NA,"+6000",NA,NA,"SF 49ers - ARI Cardinals"
"157","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 34:10 ARI Cardinals",NA,"+6000",NA,NA,"SF 49ers - ARI Cardinals"
"158","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 23:10 ARI Cardinals",NA,"+6000",NA,NA,"SF 49ers - ARI Cardinals"
"159","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 30:3 ARI Cardinals",NA,"+6000",NA,NA,"SF 49ers - ARI Cardinals"
"160","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 17:20 ARI Cardinals",NA,"+6500",NA,NA,"SF 49ers - ARI Cardinals"
"161","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 16:13 ARI Cardinals",NA,"+6500",NA,NA,"SF 49ers - ARI Cardinals"
"162","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 27:24 ARI Cardinals",NA,"+6500",NA,NA,"SF 49ers - ARI Cardinals"
"163","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 34:7 ARI Cardinals",NA,"+6500",NA,NA,"SF 49ers - ARI Cardinals"
"164","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 13:10 ARI Cardinals",NA,"+6500",NA,NA,"SF 49ers - ARI Cardinals"
"165","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 27:17 ARI Cardinals",NA,"+6500",NA,NA,"SF 49ers - ARI Cardinals"
"166","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 20:23 ARI Cardinals",NA,"+6500",NA,NA,"SF 49ers - ARI Cardinals"
"167","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 17:13 ARI Cardinals",NA,"+6500",NA,NA,"SF 49ers - ARI Cardinals"
"168","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 27:20 ARI Cardinals",NA,"+6500",NA,NA,"SF 49ers - ARI Cardinals"
"169","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 16:10 ARI Cardinals",NA,"+6500",NA,NA,"SF 49ers - ARI Cardinals"
"170","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 34:13 ARI Cardinals",NA,"+7000",NA,NA,"SF 49ers - ARI Cardinals"
"171","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 30:13 ARI Cardinals",NA,"+7000",NA,NA,"SF 49ers - ARI Cardinals"
"172","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 13:16 ARI Cardinals",NA,"+7000",NA,NA,"SF 49ers - ARI Cardinals"
"173","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 23:6 ARI Cardinals",NA,"+7000",NA,NA,"SF 49ers - ARI Cardinals"
"174","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 17:9 ARI Cardinals",NA,"+7000",NA,NA,"SF 49ers - ARI Cardinals"
"175","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 24:3 ARI Cardinals",NA,"+7000",NA,NA,"SF 49ers - ARI Cardinals"
"176","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 17:14 ARI Cardinals",NA,"+7000",NA,NA,"SF 49ers - ARI Cardinals"
"177","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 26:20 ARI Cardinals",NA,"+7000",NA,NA,"SF 49ers - ARI Cardinals"
"178","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 30:6 ARI Cardinals",NA,"+7000",NA,NA,"SF 49ers - ARI Cardinals"
"179","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 30:10 ARI Cardinals",NA,"+7000",NA,NA,"SF 49ers - ARI Cardinals"
"180","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 20:16 ARI Cardinals",NA,"+7000",NA,NA,"SF 49ers - ARI Cardinals"
"181","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 24:6 ARI Cardinals",NA,"+7000",NA,NA,"SF 49ers - ARI Cardinals"
"182","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 31:17 ARI Cardinals",NA,"+7000",NA,NA,"SF 49ers - ARI Cardinals"
"183","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 27:14 ARI Cardinals",NA,"+7000",NA,NA,"SF 49ers - ARI Cardinals"
"184","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 27:7 ARI Cardinals",NA,"+7000",NA,NA,"SF 49ers - ARI Cardinals"
"185","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 20:14 ARI Cardinals",NA,"+7000",NA,NA,"SF 49ers - ARI Cardinals"
"186","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 34:6 ARI Cardinals",NA,"+7000",NA,NA,"SF 49ers - ARI Cardinals"
"187","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 19:16 ARI Cardinals",NA,"+7000",NA,NA,"SF 49ers - ARI Cardinals"
"188","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 23:3 ARI Cardinals",NA,"+7000",NA,NA,"SF 49ers - ARI Cardinals"
"189","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 27:6 ARI Cardinals",NA,"+7000",NA,NA,"SF 49ers - ARI Cardinals"
"190","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 23:16 ARI Cardinals",NA,"+7000",NA,NA,"SF 49ers - ARI Cardinals"
"191","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 19:13 ARI Cardinals",NA,"+7000",NA,NA,"SF 49ers - ARI Cardinals"
"192","SF 49ers","ARI Cardinals","Correct Score","SF 49ers 16:6 ARI Cardinals",NA,"+7000",NA,NA,"SF 49ers - ARI Cardinals"
