"","Home","Away","Bet","Outcome","Line","Odds","NA","NA","Matchup"
"1","PHI Eagles","SF 49ers","1st Quarter (3 Way)","SF 49ers","+165",NA,NA,NA,"PHI Eagles - SF 49ers"
"2","PHI Eagles","SF 49ers","1st Quarter (3 Way)","Draw","+360",NA,NA,NA,"PHI Eagles - SF 49ers"
"3","PHI Eagles","SF 49ers","1st Quarter (3 Way)","PHI Eagles","+120",NA,NA,NA,"PHI Eagles - SF 49ers"
"4","PHI Eagles","SF 49ers","Each Team to Score 1 Touchdown in Each Half","Yes","+145",NA,NA,NA,"PHI Eagles - SF 49ers"
"5","PHI Eagles","SF 49ers","Each Team to Score 1 Touchdown in Each Half","No","-190",NA,NA,NA,"PHI Eagles - SF 49ers"
"6","PHI Eagles","SF 49ers","Team with Highest Scoring Quarter","SF 49ers","+125",NA,NA,NA,"PHI Eagles - SF 49ers"
"7","PHI Eagles","SF 49ers","Team with Highest Scoring Quarter","Tie","+390",NA,NA,NA,"PHI Eagles - SF 49ers"
"8","PHI Eagles","SF 49ers","Team with Highest Scoring Quarter","PHI Eagles","-115",NA,NA,NA,"PHI Eagles - SF 49ers"
"9","PHI Eagles","SF 49ers","Jauan Jennings Receiving Yards","Over","-120","21.5",NA,NA,"PHI Eagles - SF 49ers"
"10","PHI Eagles","SF 49ers","Jauan Jennings Receiving Yards","Under","-110","21.5",NA,NA,"PHI Eagles - SF 49ers"
"11","PHI Eagles","SF 49ers","Race to 9 Points - 1st Quarter","SF 49ers","+550",NA,NA,NA,"PHI Eagles - SF 49ers"
"12","PHI Eagles","SF 49ers","Race to 9 Points - 1st Quarter","Neither","-310",NA,NA,NA,"PHI Eagles - SF 49ers"
"13","PHI Eagles","SF 49ers","Race to 9 Points - 1st Quarter","PHI Eagles","+400",NA,NA,NA,"PHI Eagles - SF 49ers"
"14","PHI Eagles","SF 49ers","SF 49ers 1st to Score / Moneyline","Yes","+230",NA,NA,NA,"PHI Eagles - SF 49ers"
"15","PHI Eagles","SF 49ers","SF 49ers 1st to Score / Moneyline","No","-310",NA,NA,NA,"PHI Eagles - SF 49ers"
"16","PHI Eagles","SF 49ers","Miles Sanders Receptions","Over","+150","1.5",NA,NA,"PHI Eagles - SF 49ers"
"17","PHI Eagles","SF 49ers","Miles Sanders Receptions","Under","-185","1.5",NA,NA,"PHI Eagles - SF 49ers"
"18","PHI Eagles","SF 49ers","SF 49ers Total Points Bands","21-30","+150",NA,NA,NA,"PHI Eagles - SF 49ers"
"19","PHI Eagles","SF 49ers","SF 49ers Total Points Bands","11-20","+170",NA,NA,NA,"PHI Eagles - SF 49ers"
"20","PHI Eagles","SF 49ers","SF 49ers Total Points Bands","31-40","+500",NA,NA,NA,"PHI Eagles - SF 49ers"
"21","PHI Eagles","SF 49ers","SF 49ers Total Points Bands","0-10","+700",NA,NA,NA,"PHI Eagles - SF 49ers"
"22","PHI Eagles","SF 49ers","SF 49ers Total Points Bands","41-50","+2000",NA,NA,NA,"PHI Eagles - SF 49ers"
"23","PHI Eagles","SF 49ers","SF 49ers Total Points Bands","51+","+7500",NA,NA,NA,"PHI Eagles - SF 49ers"
"24","PHI Eagles","SF 49ers","Miles Sanders Rushing Attempts","Over","+110","14.5",NA,NA,"PHI Eagles - SF 49ers"
"25","PHI Eagles","SF 49ers","Miles Sanders Rushing Attempts","Under","-140","14.5",NA,NA,"PHI Eagles - SF 49ers"
"26","PHI Eagles","SF 49ers","A.J. Brown Receptions","Over","-155","4.5",NA,NA,"PHI Eagles - SF 49ers"
"27","PHI Eagles","SF 49ers","A.J. Brown Receptions","Under","+125","4.5",NA,NA,"PHI Eagles - SF 49ers"
"28","PHI Eagles","SF 49ers","SF 49ers to Score First and Lose","Yes","+350",NA,NA,NA,"PHI Eagles - SF 49ers"
"29","PHI Eagles","SF 49ers","SF 49ers to Score First and Lose","No","-550",NA,NA,NA,"PHI Eagles - SF 49ers"
"30","PHI Eagles","SF 49ers","Total 1st Half","Over","-120","22.5",NA,TRUE,"PHI Eagles - SF 49ers"
"31","PHI Eagles","SF 49ers","Total 1st Half","Under","+100","22.5",NA,TRUE,"PHI Eagles - SF 49ers"
"32","PHI Eagles","SF 49ers","Race to 25 Points","SF 49ers","+230",NA,NA,NA,"PHI Eagles - SF 49ers"
"33","PHI Eagles","SF 49ers","Race to 25 Points","Neither","+175",NA,NA,NA,"PHI Eagles - SF 49ers"
"34","PHI Eagles","SF 49ers","Race to 25 Points","PHI Eagles","+155",NA,NA,NA,"PHI Eagles - SF 49ers"
"35","PHI Eagles","SF 49ers","Deebo Samuel Receiving Yards","Over","-110","51.5",NA,NA,"PHI Eagles - SF 49ers"
"36","PHI Eagles","SF 49ers","Deebo Samuel Receiving Yards","Under","-120","51.5",NA,NA,"PHI Eagles - SF 49ers"
"37","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 10:10 SF 49ers","+2800",NA,NA,NA,"PHI Eagles - SF 49ers"
"38","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 14:10 SF 49ers","+3500",NA,NA,NA,"PHI Eagles - SF 49ers"
"39","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 10:3 SF 49ers","+3500",NA,NA,NA,"PHI Eagles - SF 49ers"
"40","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 7:10 SF 49ers","+3500",NA,NA,NA,"PHI Eagles - SF 49ers"
"41","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 10:7 SF 49ers","+3500",NA,NA,NA,"PHI Eagles - SF 49ers"
"42","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 3:10 SF 49ers","+4000",NA,NA,NA,"PHI Eagles - SF 49ers"
"43","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 10:6 SF 49ers","+4000",NA,NA,NA,"PHI Eagles - SF 49ers"
"44","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 17:10 SF 49ers","+4000",NA,NA,NA,"PHI Eagles - SF 49ers"
"45","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 17:7 SF 49ers","+4000",NA,NA,NA,"PHI Eagles - SF 49ers"
"46","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 17:3 SF 49ers","+4000",NA,NA,NA,"PHI Eagles - SF 49ers"
"47","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 10:13 SF 49ers","+4500",NA,NA,NA,"PHI Eagles - SF 49ers"
"48","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 13:10 SF 49ers","+4500",NA,NA,NA,"PHI Eagles - SF 49ers"
"49","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 14:7 SF 49ers","+4500",NA,NA,NA,"PHI Eagles - SF 49ers"
"50","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 10:14 SF 49ers","+4500",NA,NA,NA,"PHI Eagles - SF 49ers"
"51","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 10:17 SF 49ers","+4500",NA,NA,NA,"PHI Eagles - SF 49ers"
"52","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 13:7 SF 49ers","+5000",NA,NA,NA,"PHI Eagles - SF 49ers"
"53","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 7:14 SF 49ers","+5000",NA,NA,NA,"PHI Eagles - SF 49ers"
"54","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 14:14 SF 49ers","+5000",NA,NA,NA,"PHI Eagles - SF 49ers"
"55","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 7:17 SF 49ers","+5000",NA,NA,NA,"PHI Eagles - SF 49ers"
"56","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 7:7 SF 49ers","+5000",NA,NA,NA,"PHI Eagles - SF 49ers"
"57","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 14:3 SF 49ers","+5000",NA,NA,NA,"PHI Eagles - SF 49ers"
"58","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 13:3 SF 49ers","+5000",NA,NA,NA,"PHI Eagles - SF 49ers"
"59","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 6:10 SF 49ers","+5000",NA,NA,NA,"PHI Eagles - SF 49ers"
"60","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 10:0 SF 49ers","+5000",NA,NA,NA,"PHI Eagles - SF 49ers"
"61","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 14:17 SF 49ers","+5500",NA,NA,NA,"PHI Eagles - SF 49ers"
"62","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 7:3 SF 49ers","+5500",NA,NA,NA,"PHI Eagles - SF 49ers"
"63","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 0:10 SF 49ers","+5500",NA,NA,NA,"PHI Eagles - SF 49ers"
"64","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 17:14 SF 49ers","+5500",NA,NA,NA,"PHI Eagles - SF 49ers"
"65","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 3:17 SF 49ers","+5500",NA,NA,NA,"PHI Eagles - SF 49ers"
"66","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 7:13 SF 49ers","+5500",NA,NA,NA,"PHI Eagles - SF 49ers"
"67","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 3:7 SF 49ers","+5500",NA,NA,NA,"PHI Eagles - SF 49ers"
"68","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 6:3 SF 49ers","+6000",NA,NA,NA,"PHI Eagles - SF 49ers"
"69","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 14:6 SF 49ers","+6000",NA,NA,NA,"PHI Eagles - SF 49ers"
"70","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 7:6 SF 49ers","+6000",NA,NA,NA,"PHI Eagles - SF 49ers"
"71","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 3:3 SF 49ers","+6000",NA,NA,NA,"PHI Eagles - SF 49ers"
"72","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 17:6 SF 49ers","+6000",NA,NA,NA,"PHI Eagles - SF 49ers"
"73","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 6:7 SF 49ers","+6500",NA,NA,NA,"PHI Eagles - SF 49ers"
"74","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 3:13 SF 49ers","+6500",NA,NA,NA,"PHI Eagles - SF 49ers"
"75","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 13:0 SF 49ers","+6500",NA,NA,NA,"PHI Eagles - SF 49ers"
"76","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 13:6 SF 49ers","+6500",NA,NA,NA,"PHI Eagles - SF 49ers"
"77","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 13:13 SF 49ers","+6500",NA,NA,NA,"PHI Eagles - SF 49ers"
"78","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 3:14 SF 49ers","+6500",NA,NA,NA,"PHI Eagles - SF 49ers"
"79","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 21:10 SF 49ers","+6500",NA,NA,NA,"PHI Eagles - SF 49ers"
"80","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 17:0 SF 49ers","+6500",NA,NA,NA,"PHI Eagles - SF 49ers"
"81","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 13:14 SF 49ers","+6500",NA,NA,NA,"PHI Eagles - SF 49ers"
"82","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 14:13 SF 49ers","+6500",NA,NA,NA,"PHI Eagles - SF 49ers"
"83","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 21:7 SF 49ers","+6500",NA,NA,NA,"PHI Eagles - SF 49ers"
"84","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 3:6 SF 49ers","+6500",NA,NA,NA,"PHI Eagles - SF 49ers"
"85","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 17:13 SF 49ers","+6500",NA,NA,NA,"PHI Eagles - SF 49ers"
"86","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 20:7 SF 49ers","+7000",NA,NA,NA,"PHI Eagles - SF 49ers"
"87","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 20:10 SF 49ers","+7000",NA,NA,NA,"PHI Eagles - SF 49ers"
"88","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 17:17 SF 49ers","+7000",NA,NA,NA,"PHI Eagles - SF 49ers"
"89","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 3:0 SF 49ers","+7500",NA,NA,NA,"PHI Eagles - SF 49ers"
"90","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 0:13 SF 49ers","+7500",NA,NA,NA,"PHI Eagles - SF 49ers"
"91","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 6:6 SF 49ers","+7500",NA,NA,NA,"PHI Eagles - SF 49ers"
"92","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 6:14 SF 49ers","+7500",NA,NA,NA,"PHI Eagles - SF 49ers"
"93","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 10:21 SF 49ers","+7500",NA,NA,NA,"PHI Eagles - SF 49ers"
"94","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 10:20 SF 49ers","+7500",NA,NA,NA,"PHI Eagles - SF 49ers"
"95","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 13:17 SF 49ers","+7500",NA,NA,NA,"PHI Eagles - SF 49ers"
"96","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 20:3 SF 49ers","+7500",NA,NA,NA,"PHI Eagles - SF 49ers"
"97","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 6:0 SF 49ers","+8000",NA,NA,NA,"PHI Eagles - SF 49ers"
"98","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 21:6 SF 49ers","+8000",NA,NA,NA,"PHI Eagles - SF 49ers"
"99","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 24:7 SF 49ers","+8000",NA,NA,NA,"PHI Eagles - SF 49ers"
"100","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 14:0 SF 49ers","+8000",NA,NA,NA,"PHI Eagles - SF 49ers"
"101","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 24:0 SF 49ers","+8000",NA,NA,NA,"PHI Eagles - SF 49ers"
"102","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 16:10 SF 49ers","+8000",NA,NA,NA,"PHI Eagles - SF 49ers"
"103","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 6:17 SF 49ers","+8000",NA,NA,NA,"PHI Eagles - SF 49ers"
"104","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 21:14 SF 49ers","+8000",NA,NA,NA,"PHI Eagles - SF 49ers"
"105","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 10:9 SF 49ers","+8000",NA,NA,NA,"PHI Eagles - SF 49ers"
"106","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 7:9 SF 49ers","+8000",NA,NA,NA,"PHI Eagles - SF 49ers"
"107","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 6:13 SF 49ers","+8000",NA,NA,NA,"PHI Eagles - SF 49ers"
"108","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 7:20 SF 49ers","+8000",NA,NA,NA,"PHI Eagles - SF 49ers"
"109","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 9:10 SF 49ers","+8000",NA,NA,NA,"PHI Eagles - SF 49ers"
"110","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 21:3 SF 49ers","+8000",NA,NA,NA,"PHI Eagles - SF 49ers"
"111","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 3:20 SF 49ers","+8000",NA,NA,NA,"PHI Eagles - SF 49ers"
"112","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 16:7 SF 49ers","+8000",NA,NA,NA,"PHI Eagles - SF 49ers"
"113","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 24:10 SF 49ers","+8000",NA,NA,NA,"PHI Eagles - SF 49ers"
"114","PHI Eagles","SF 49ers","Correct Score - 1st Half","PHI Eagles 10:16 SF 49ers","+8000",NA,NA,NA,"PHI Eagles - SF 49ers"
