"","Home","Away","Bet","Outcome","Line","Odds","NA","NA","Matchup"
"17","PIT Steelers","NE Patriots","Anytime Touchdown Scorer","Najee Harris",NA,"+125",NA,NA,"PIT Steelers - NE Patriots"
"18","PIT Steelers","NE Patriots","Anytime Touchdown Scorer","Jaylen Warren",NA,"+160",NA,NA,"PIT Steelers - NE Patriots"
"19","PIT Steelers","NE Patriots","Anytime Touchdown Scorer","Diontae Johnson",NA,"+175",NA,NA,"PIT Steelers - NE Patriots"
"20","PIT Steelers","NE Patriots","Anytime Touchdown Scorer","Rhamondre Stevenson",NA,"+185",NA,NA,"PIT Steelers - NE Patriots"
"21","PIT Steelers","NE Patriots","Anytime Touchdown Scorer","Jakobi Meyers",NA,"+195",NA,NA,"PIT Steelers - NE Patriots"
"22","PIT Steelers","NE Patriots","Anytime Touchdown Scorer","Pat Freiermuth",NA,"+195",NA,NA,"PIT Steelers - NE Patriots"
"23","PIT Steelers","NE Patriots","Anytime Touchdown Scorer","Chase Claypool",NA,"+230",NA,NA,"PIT Steelers - NE Patriots"
"24","PIT Steelers","NE Patriots","Anytime Touchdown Scorer","Hunter Henry",NA,"+240",NA,NA,"PIT Steelers - NE Patriots"
"25","PIT Steelers","NE Patriots","Anytime Touchdown Scorer","DeVante Parker",NA,"+265",NA,NA,"PIT Steelers - NE Patriots"
"26","PIT Steelers","NE Patriots","Anytime Touchdown Scorer","Nelson Agholor",NA,"+330",NA,NA,"PIT Steelers - NE Patriots"
"27","PIT Steelers","NE Patriots","Anytime Touchdown Scorer","George Pickens",NA,"+370",NA,NA,"PIT Steelers - NE Patriots"
"28","PIT Steelers","NE Patriots","Anytime Touchdown Scorer","Benny Snell Jr.",NA,"+370",NA,NA,"PIT Steelers - NE Patriots"
"29","PIT Steelers","NE Patriots","Anytime Touchdown Scorer","Jonnu Smith",NA,"+380",NA,NA,"PIT Steelers - NE Patriots"
"30","PIT Steelers","NE Patriots","Anytime Touchdown Scorer","Mitchell Trubisky",NA,"+500",NA,NA,"PIT Steelers - NE Patriots"
"31","PIT Steelers","NE Patriots","Anytime Touchdown Scorer","Kendrick Bourne",NA,"+500",NA,NA,"PIT Steelers - NE Patriots"
"32","PIT Steelers","NE Patriots","Anytime Touchdown Scorer","Pierre Strong",NA,"+550",NA,NA,"PIT Steelers - NE Patriots"
"33","PIT Steelers","NE Patriots","Anytime Touchdown Scorer","NE Patriots D/ST",NA,"+550",NA,NA,"PIT Steelers - NE Patriots"
"34","PIT Steelers","NE Patriots","Anytime Touchdown Scorer","PIT Steelers D/ST",NA,"+650",NA,NA,"PIT Steelers - NE Patriots"
"35","PIT Steelers","NE Patriots","Anytime Touchdown Scorer","Mac Jones",NA,"+650",NA,NA,"PIT Steelers - NE Patriots"
"36","PIT Steelers","NE Patriots","Anytime Touchdown Scorer","Zach Gentry",NA,"+900",NA,NA,"PIT Steelers - NE Patriots"
"37","PIT Steelers","NE Patriots","Anytime Touchdown Scorer","Gunner Olszewski",NA,"+1000",NA,NA,"PIT Steelers - NE Patriots"
"38","PIT Steelers","NE Patriots","Anytime Touchdown Scorer","Lil'Jordan Humphrey",NA,"+2000",NA,NA,"PIT Steelers - NE Patriots"
"39","PIT Steelers","NE Patriots","Anytime Touchdown Scorer","Matthew Slater",NA,"+2000",NA,NA,"PIT Steelers - NE Patriots"
"40","PIT Steelers","NE Patriots","Anytime Touchdown Scorer","Miles Boykin",NA,"+2200",NA,NA,"PIT Steelers - NE Patriots"
"41","PIT Steelers","NE Patriots","Anytime Touchdown Scorer","Steven Sims",NA,"+2200",NA,NA,"PIT Steelers - NE Patriots"
"42","PIT Steelers","NE Patriots","Anytime Touchdown Scorer","Connor Heyward",NA,"+2200",NA,NA,"PIT Steelers - NE Patriots"
"43","PIT Steelers","NE Patriots","Anytime Touchdown Scorer","Derek Watt",NA,"+3500",NA,NA,"PIT Steelers - NE Patriots"
"44","PIT Steelers","NE Patriots","NE Patriots to Score in Every Quarter","Yes",NA,"+265",NA,NA,"PIT Steelers - NE Patriots"
"45","PIT Steelers","NE Patriots","NE Patriots to Score in Every Quarter","No",NA,"-360",NA,NA,"PIT Steelers - NE Patriots"
"46","PIT Steelers","NE Patriots","Total 4th Down Conversions","Over","1.5","+175",NA,NA,"PIT Steelers - NE Patriots"
"47","PIT Steelers","NE Patriots","Total 4th Down Conversions","Under","1.5","-240",NA,NA,"PIT Steelers - NE Patriots"
"48","PIT Steelers","NE Patriots","NE Patriots to Score First and Lose","Yes",NA,"+425",NA,NA,"PIT Steelers - NE Patriots"
"49","PIT Steelers","NE Patriots","NE Patriots to Score First and Lose","No",NA,"-650",NA,NA,"PIT Steelers - NE Patriots"
"50","PIT Steelers","NE Patriots","Overtime","Yes",NA,"+1200",NA,NA,"PIT Steelers - NE Patriots"
"51","PIT Steelers","NE Patriots","Overtime","No",NA,"-20000",NA,NA,"PIT Steelers - NE Patriots"
"52","PIT Steelers","NE Patriots","Damien Harris Rushing Attempts","Over","12.5","+115",NA,NA,"PIT Steelers - NE Patriots"
"53","PIT Steelers","NE Patriots","Damien Harris Rushing Attempts","Under","12.5","-150",NA,NA,"PIT Steelers - NE Patriots"
"54","PIT Steelers","NE Patriots","First NE Patriots Touchdown Scorer","Damien Harris",NA,"+370",NA,NA,"PIT Steelers - NE Patriots"
"55","PIT Steelers","NE Patriots","First NE Patriots Touchdown Scorer","Jakobi Meyers",NA,"+550",NA,NA,"PIT Steelers - NE Patriots"
"56","PIT Steelers","NE Patriots","First NE Patriots Touchdown Scorer","Rhamondre Stevenson",NA,"+550",NA,NA,"PIT Steelers - NE Patriots"
"57","PIT Steelers","NE Patriots","First NE Patriots Touchdown Scorer","Hunter Henry",NA,"+700",NA,NA,"PIT Steelers - NE Patriots"
"58","PIT Steelers","NE Patriots","First NE Patriots Touchdown Scorer","DeVante Parker",NA,"+800",NA,NA,"PIT Steelers - NE Patriots"
"59","PIT Steelers","NE Patriots","First NE Patriots Touchdown Scorer","Nelson Agholor",NA,"+950",NA,NA,"PIT Steelers - NE Patriots"
"60","PIT Steelers","NE Patriots","First NE Patriots Touchdown Scorer","Jonnu Smith",NA,"+1100",NA,NA,"PIT Steelers - NE Patriots"
"61","PIT Steelers","NE Patriots","First NE Patriots Touchdown Scorer","No NE Patriots Touchdown Scorer",NA,"+1200",NA,NA,"PIT Steelers - NE Patriots"
"62","PIT Steelers","NE Patriots","First NE Patriots Touchdown Scorer","Kendrick Bourne",NA,"+1500",NA,NA,"PIT Steelers - NE Patriots"
"63","PIT Steelers","NE Patriots","First NE Patriots Touchdown Scorer","NE Patriots D/ST",NA,"+1700",NA,NA,"PIT Steelers - NE Patriots"
"64","PIT Steelers","NE Patriots","First NE Patriots Touchdown Scorer","Pierre Strong",NA,"+1700",NA,NA,"PIT Steelers - NE Patriots"
"65","PIT Steelers","NE Patriots","First NE Patriots Touchdown Scorer","Mac Jones",NA,"+1800",NA,NA,"PIT Steelers - NE Patriots"
"66","PIT Steelers","NE Patriots","First NE Patriots Touchdown Scorer","Matthew Slater",NA,"+5500",NA,NA,"PIT Steelers - NE Patriots"
"67","PIT Steelers","NE Patriots","First NE Patriots Touchdown Scorer","Lil'Jordan Humphrey",NA,"+5500",NA,NA,"PIT Steelers - NE Patriots"
"68","PIT Steelers","NE Patriots","Total 2nd Quarter","Over","12.5","-110",NA,TRUE,"PIT Steelers - NE Patriots"
"69","PIT Steelers","NE Patriots","Total 2nd Quarter","Under","12.5","-110",NA,TRUE,"PIT Steelers - NE Patriots"
"70","PIT Steelers","NE Patriots","1st to Score - 1st Half","NE Patriots",NA,"-115",NA,NA,"PIT Steelers - NE Patriots"
"71","PIT Steelers","NE Patriots","1st to Score - 1st Half","PIT Steelers",NA,"-115",NA,NA,"PIT Steelers - NE Patriots"
"72","PIT Steelers","NE Patriots","Pat Freiermuth Receptions","Over","3.5","-140",NA,NA,"PIT Steelers - NE Patriots"
"73","PIT Steelers","NE Patriots","Pat Freiermuth Receptions","Under","3.5","+105",NA,NA,"PIT Steelers - NE Patriots"
"74","PIT Steelers","NE Patriots","Both Teams to Score 25+ Points","Yes",NA,"+700",NA,NA,"PIT Steelers - NE Patriots"
"75","PIT Steelers","NE Patriots","Both Teams to Score 25+ Points","No",NA,"-1800",NA,NA,"PIT Steelers - NE Patriots"
"76","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 1st Half","Damien Harris",NA,"+265",NA,NA,"PIT Steelers - NE Patriots"
"77","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 1st Half","Najee Harris",NA,"+265",NA,NA,"PIT Steelers - NE Patriots"
"78","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 1st Half","Jaylen Warren",NA,"+320",NA,NA,"PIT Steelers - NE Patriots"
"79","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 1st Half","Diontae Johnson",NA,"+350",NA,NA,"PIT Steelers - NE Patriots"
"80","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 1st Half","Rhamondre Stevenson",NA,"+380",NA,NA,"PIT Steelers - NE Patriots"
"81","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 1st Half","Pat Freiermuth",NA,"+380",NA,NA,"PIT Steelers - NE Patriots"
"82","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 1st Half","Jakobi Meyers",NA,"+390",NA,NA,"PIT Steelers - NE Patriots"
"83","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 1st Half","Chase Claypool",NA,"+450",NA,NA,"PIT Steelers - NE Patriots"
"84","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 1st Half","Hunter Henry",NA,"+475",NA,NA,"PIT Steelers - NE Patriots"
"85","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 1st Half","DeVante Parker",NA,"+500",NA,NA,"PIT Steelers - NE Patriots"
"86","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 1st Half","Nelson Agholor",NA,"+650",NA,NA,"PIT Steelers - NE Patriots"
"87","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 1st Half","Jonnu Smith",NA,"+700",NA,NA,"PIT Steelers - NE Patriots"
"88","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 1st Half","George Pickens",NA,"+700",NA,NA,"PIT Steelers - NE Patriots"
"89","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 1st Half","Benny Snell Jr.",NA,"+700",NA,NA,"PIT Steelers - NE Patriots"
"90","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 1st Half","Mitchell Trubisky",NA,"+850",NA,NA,"PIT Steelers - NE Patriots"
"91","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 1st Half","Kendrick Bourne",NA,"+950",NA,NA,"PIT Steelers - NE Patriots"
"92","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 1st Half","NE Patriots D/ST",NA,"+1000",NA,NA,"PIT Steelers - NE Patriots"
"93","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 1st Half","Pierre Strong",NA,"+1000",NA,NA,"PIT Steelers - NE Patriots"
"94","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 1st Half","Mac Jones",NA,"+1100",NA,NA,"PIT Steelers - NE Patriots"
"95","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 1st Half","PIT Steelers D/ST",NA,"+1100",NA,NA,"PIT Steelers - NE Patriots"
"96","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 1st Half","Zach Gentry",NA,"+1500",NA,NA,"PIT Steelers - NE Patriots"
"97","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 1st Half","Gunner Olszewski",NA,"+1700",NA,NA,"PIT Steelers - NE Patriots"
"98","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 1st Half","Miles Boykin",NA,"+3000",NA,NA,"PIT Steelers - NE Patriots"
"99","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 1st Half","Connor Heyward",NA,"+3000",NA,NA,"PIT Steelers - NE Patriots"
"100","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 1st Half","Steven Sims",NA,"+3000",NA,NA,"PIT Steelers - NE Patriots"
"101","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 1st Half","Matthew Slater",NA,"+3000",NA,NA,"PIT Steelers - NE Patriots"
"102","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 1st Half","Lil'Jordan Humphrey",NA,"+3000",NA,NA,"PIT Steelers - NE Patriots"
"103","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 1st Half","Derek Watt",NA,"+5000",NA,NA,"PIT Steelers - NE Patriots"
"104","PIT Steelers","NE Patriots","Spread 3rd Quarter","NE Patriots","-1","+135",NA,TRUE,"PIT Steelers - NE Patriots"
"105","PIT Steelers","NE Patriots","Spread 3rd Quarter","PIT Steelers","+1","-155",NA,TRUE,"PIT Steelers - NE Patriots"
"106","PIT Steelers","NE Patriots","Mitchell Trubisky Interceptions","Over","0.5","-135",NA,NA,"PIT Steelers - NE Patriots"
"107","PIT Steelers","NE Patriots","Mitchell Trubisky Interceptions","Under","0.5","+105",NA,NA,"PIT Steelers - NE Patriots"
"108","PIT Steelers","NE Patriots","PIT Steelers to Score in Every Quarter","Yes",NA,"+300",NA,NA,"PIT Steelers - NE Patriots"
"109","PIT Steelers","NE Patriots","PIT Steelers to Score in Every Quarter","No",NA,"-425",NA,NA,"PIT Steelers - NE Patriots"
"110","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 2nd Half","Damien Harris",NA,"+245",NA,NA,"PIT Steelers - NE Patriots"
"111","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 2nd Half","Najee Harris",NA,"+250",NA,NA,"PIT Steelers - NE Patriots"
"112","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 2nd Half","Jaylen Warren",NA,"+300",NA,NA,"PIT Steelers - NE Patriots"
"113","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 2nd Half","Diontae Johnson",NA,"+330",NA,NA,"PIT Steelers - NE Patriots"
"114","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 2nd Half","Rhamondre Stevenson",NA,"+350",NA,NA,"PIT Steelers - NE Patriots"
"115","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 2nd Half","Jakobi Meyers",NA,"+360",NA,NA,"PIT Steelers - NE Patriots"
"116","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 2nd Half","Pat Freiermuth",NA,"+360",NA,NA,"PIT Steelers - NE Patriots"
"117","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 2nd Half","Chase Claypool",NA,"+425",NA,NA,"PIT Steelers - NE Patriots"
"118","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 2nd Half","Hunter Henry",NA,"+450",NA,NA,"PIT Steelers - NE Patriots"
"119","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 2nd Half","DeVante Parker",NA,"+475",NA,NA,"PIT Steelers - NE Patriots"
"120","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 2nd Half","Nelson Agholor",NA,"+600",NA,NA,"PIT Steelers - NE Patriots"
"121","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 2nd Half","Jonnu Smith",NA,"+650",NA,NA,"PIT Steelers - NE Patriots"
"122","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 2nd Half","Benny Snell Jr.",NA,"+650",NA,NA,"PIT Steelers - NE Patriots"
"123","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 2nd Half","George Pickens",NA,"+650",NA,NA,"PIT Steelers - NE Patriots"
"124","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 2nd Half","Mitchell Trubisky",NA,"+850",NA,NA,"PIT Steelers - NE Patriots"
"125","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 2nd Half","Kendrick Bourne",NA,"+900",NA,NA,"PIT Steelers - NE Patriots"
"126","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 2nd Half","Pierre Strong",NA,"+1000",NA,NA,"PIT Steelers - NE Patriots"
"127","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 2nd Half","NE Patriots D/ST",NA,"+1000",NA,NA,"PIT Steelers - NE Patriots"
"128","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 2nd Half","Mac Jones",NA,"+1100",NA,NA,"PIT Steelers - NE Patriots"
"129","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 2nd Half","PIT Steelers D/ST",NA,"+1100",NA,NA,"PIT Steelers - NE Patriots"
"130","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 2nd Half","Zach Gentry",NA,"+1500",NA,NA,"PIT Steelers - NE Patriots"
"131","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 2nd Half","Gunner Olszewski",NA,"+1700",NA,NA,"PIT Steelers - NE Patriots"
"132","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 2nd Half","Miles Boykin",NA,"+3000",NA,NA,"PIT Steelers - NE Patriots"
"133","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 2nd Half","Matthew Slater",NA,"+3000",NA,NA,"PIT Steelers - NE Patriots"
"134","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 2nd Half","Connor Heyward",NA,"+3000",NA,NA,"PIT Steelers - NE Patriots"
"135","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 2nd Half","Steven Sims",NA,"+3000",NA,NA,"PIT Steelers - NE Patriots"
"136","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 2nd Half","Lil'Jordan Humphrey",NA,"+3000",NA,NA,"PIT Steelers - NE Patriots"
"137","PIT Steelers","NE Patriots","Anytime Touchdown Scorer - 2nd Half","Derek Watt",NA,"+4500",NA,NA,"PIT Steelers - NE Patriots"
"138","PIT Steelers","NE Patriots","Last Touchdown Scorer","Damien Harris",NA,"+700",NA,NA,"PIT Steelers - NE Patriots"
"139","PIT Steelers","NE Patriots","Last Touchdown Scorer","Najee Harris",NA,"+750",NA,NA,"PIT Steelers - NE Patriots"
"140","PIT Steelers","NE Patriots","Last Touchdown Scorer","Jaylen Warren",NA,"+900",NA,NA,"PIT Steelers - NE Patriots"
"141","PIT Steelers","NE Patriots","Last Touchdown Scorer","Diontae Johnson",NA,"+950",NA,NA,"PIT Steelers - NE Patriots"
"142","PIT Steelers","NE Patriots","Last Touchdown Scorer","Rhamondre Stevenson",NA,"+1000",NA,NA,"PIT Steelers - NE Patriots"
"143","PIT Steelers","NE Patriots","Last Touchdown Scorer","Jakobi Meyers",NA,"+1100",NA,NA,"PIT Steelers - NE Patriots"
"144","PIT Steelers","NE Patriots","Last Touchdown Scorer","Pat Freiermuth",NA,"+1100",NA,NA,"PIT Steelers - NE Patriots"
"145","PIT Steelers","NE Patriots","Last Touchdown Scorer","Chase Claypool",NA,"+1200",NA,NA,"PIT Steelers - NE Patriots"
"146","PIT Steelers","NE Patriots","Last Touchdown Scorer","Hunter Henry",NA,"+1300",NA,NA,"PIT Steelers - NE Patriots"
"147","PIT Steelers","NE Patriots","Last Touchdown Scorer","DeVante Parker",NA,"+1400",NA,NA,"PIT Steelers - NE Patriots"
"148","PIT Steelers","NE Patriots","Last Touchdown Scorer","Nelson Agholor",NA,"+1700",NA,NA,"PIT Steelers - NE Patriots"
"149","PIT Steelers","NE Patriots","Last Touchdown Scorer","George Pickens",NA,"+1900",NA,NA,"PIT Steelers - NE Patriots"
"150","PIT Steelers","NE Patriots","Last Touchdown Scorer","Benny Snell Jr.",NA,"+1900",NA,NA,"PIT Steelers - NE Patriots"
"151","PIT Steelers","NE Patriots","Last Touchdown Scorer","Jonnu Smith",NA,"+1900",NA,NA,"PIT Steelers - NE Patriots"
"152","PIT Steelers","NE Patriots","Last Touchdown Scorer","Kendrick Bourne",NA,"+2500",NA,NA,"PIT Steelers - NE Patriots"
"153","PIT Steelers","NE Patriots","Last Touchdown Scorer","Mitchell Trubisky",NA,"+2500",NA,NA,"PIT Steelers - NE Patriots"
"154","PIT Steelers","NE Patriots","Last Touchdown Scorer","Pierre Strong",NA,"+2800",NA,NA,"PIT Steelers - NE Patriots"
"155","PIT Steelers","NE Patriots","Last Touchdown Scorer","NE Patriots D/ST",NA,"+2800",NA,NA,"PIT Steelers - NE Patriots"
"156","PIT Steelers","NE Patriots","Last Touchdown Scorer","PIT Steelers D/ST",NA,"+3000",NA,NA,"PIT Steelers - NE Patriots"
"157","PIT Steelers","NE Patriots","Last Touchdown Scorer","Mac Jones",NA,"+3000",NA,NA,"PIT Steelers - NE Patriots"
"158","PIT Steelers","NE Patriots","Last Touchdown Scorer","Zach Gentry",NA,"+4500",NA,NA,"PIT Steelers - NE Patriots"
"159","PIT Steelers","NE Patriots","Last Touchdown Scorer","Gunner Olszewski",NA,"+5000",NA,NA,"PIT Steelers - NE Patriots"
"160","PIT Steelers","NE Patriots","Last Touchdown Scorer","No Touchdown Scorer",NA,"+7500",NA,NA,"PIT Steelers - NE Patriots"
"161","PIT Steelers","NE Patriots","Last Touchdown Scorer","Lil'Jordan Humphrey",NA,"+8000",NA,NA,"PIT Steelers - NE Patriots"
"162","PIT Steelers","NE Patriots","Last Touchdown Scorer","Matthew Slater",NA,"+8000",NA,NA,"PIT Steelers - NE Patriots"
"163","PIT Steelers","NE Patriots","Last Touchdown Scorer","Miles Boykin",NA,"+9000",NA,NA,"PIT Steelers - NE Patriots"
"164","PIT Steelers","NE Patriots","Last Touchdown Scorer","Connor Heyward",NA,"+9000",NA,NA,"PIT Steelers - NE Patriots"
"165","PIT Steelers","NE Patriots","Last Touchdown Scorer","Steven Sims",NA,"+9000",NA,NA,"PIT Steelers - NE Patriots"
"166","PIT Steelers","NE Patriots","Last Touchdown Scorer","Derek Watt",NA,"+13000",NA,NA,"PIT Steelers - NE Patriots"
"167","PIT Steelers","NE Patriots","Najee Harris Longest Rush","Over","13.5","+100",NA,NA,"PIT Steelers - NE Patriots"
"168","PIT Steelers","NE Patriots","Najee Harris Longest Rush","Under","13.5","-130",NA,NA,"PIT Steelers - NE Patriots"
"169","PIT Steelers","NE Patriots","Both Teams to Score 10+ Points","Yes",NA,"-500",NA,NA,"PIT Steelers - NE Patriots"
"170","PIT Steelers","NE Patriots","Both Teams to Score 10+ Points","No",NA,"+330",NA,NA,"PIT Steelers - NE Patriots"
"171","PIT Steelers","NE Patriots","Rhamondre Stevenson Longest Rush","Over","13.5","-110",NA,NA,"PIT Steelers - NE Patriots"
"172","PIT Steelers","NE Patriots","Rhamondre Stevenson Longest Rush","Under","13.5","-120",NA,NA,"PIT Steelers - NE Patriots"
"173","PIT Steelers","NE Patriots","Spread 1st Quarter","NE Patriots","-1","+145",NA,TRUE,"PIT Steelers - NE Patriots"
"174","PIT Steelers","NE Patriots","Spread 1st Quarter","PIT Steelers","+1","-170",NA,TRUE,"PIT Steelers - NE Patriots"
"175","PIT Steelers","NE Patriots","Total 2nd Half","Over","20","-115",NA,TRUE,"PIT Steelers - NE Patriots"
"176","PIT Steelers","NE Patriots","Total 2nd Half","Under","20","-105",NA,TRUE,"PIT Steelers - NE Patriots"
"177","PIT Steelers","NE Patriots","Race to 6 Points - 1st Quarter","NE Patriots",NA,"+150",NA,NA,"PIT Steelers - NE Patriots"
"178","PIT Steelers","NE Patriots","Race to 6 Points - 1st Quarter","Neither",NA,"+190",NA,NA,"PIT Steelers - NE Patriots"
"179","PIT Steelers","NE Patriots","Race to 6 Points - 1st Quarter","PIT Steelers",NA,"+170",NA,NA,"PIT Steelers - NE Patriots"
"180","PIT Steelers","NE Patriots","Rhamondre Stevenson Receiving Yards","Over","12.5","-115",NA,NA,"PIT Steelers - NE Patriots"
"181","PIT Steelers","NE Patriots","Rhamondre Stevenson Receiving Yards","Under","12.5","-115",NA,NA,"PIT Steelers - NE Patriots"
"182","PIT Steelers","NE Patriots","DeVante Parker Receiving Yards","Over","34.5","-115",NA,NA,"PIT Steelers - NE Patriots"
"183","PIT Steelers","NE Patriots","DeVante Parker Receiving Yards","Under","34.5","-115",NA,NA,"PIT Steelers - NE Patriots"
"184","PIT Steelers","NE Patriots","2nd Half (3 Way)","NE Patriots",NA,"-105",NA,NA,"PIT Steelers - NE Patriots"
"185","PIT Steelers","NE Patriots","2nd Half (3 Way)","Draw",NA,"+1000",NA,NA,"PIT Steelers - NE Patriots"
"186","PIT Steelers","NE Patriots","2nd Half (3 Way)","PIT Steelers",NA,"+120",NA,NA,"PIT Steelers - NE Patriots"
"187","PIT Steelers","NE Patriots","Lowest Scoring Quarter","1st Quarter",NA,"+215",NA,NA,"PIT Steelers - NE Patriots"
"188","PIT Steelers","NE Patriots","Lowest Scoring Quarter","3rd Quarter",NA,"+250",NA,NA,"PIT Steelers - NE Patriots"
"189","PIT Steelers","NE Patriots","Lowest Scoring Quarter","Tie",NA,"+350",NA,NA,"PIT Steelers - NE Patriots"
"190","PIT Steelers","NE Patriots","Lowest Scoring Quarter","4th Quarter",NA,"+475",NA,NA,"PIT Steelers - NE Patriots"
"191","PIT Steelers","NE Patriots","Lowest Scoring Quarter","2nd Quarter",NA,"+550",NA,NA,"PIT Steelers - NE Patriots"
"192","PIT Steelers","NE Patriots","George Pickens Receptions","Over","2.5","-130",NA,NA,"PIT Steelers - NE Patriots"
"193","PIT Steelers","NE Patriots","George Pickens Receptions","Under","2.5","+100",NA,NA,"PIT Steelers - NE Patriots"
"194","PIT Steelers","NE Patriots","Spread Alternate - 1st Quarter","NE Patriots","-2.5","+145",NA,NA,"PIT Steelers - NE Patriots"
