"","Home","Away","Bet","Outcome","Line","Odds","NA","NA","Matchup"
"51","MIN Vikings","DAL Cowboys","DAL Cowboys: Team Total Points","Over","24.5","+100",NA,NA,"MIN Vikings - DAL Cowboys"
"52","MIN Vikings","DAL Cowboys","DAL Cowboys: Team Total Points","Under","24.5","-120",NA,NA,"MIN Vikings - DAL Cowboys"
"53","MIN Vikings","DAL Cowboys","MIN Vikings: Team Total Points - 1st Half","Over","10.5","-105",NA,NA,"MIN Vikings - DAL Cowboys"
"54","MIN Vikings","DAL Cowboys","MIN Vikings: Team Total Points - 1st Half","Under","10.5","-115",NA,NA,"MIN Vikings - DAL Cowboys"
"55","MIN Vikings","DAL Cowboys","Spread 3rd Quarter","DAL Cowboys","-1","+135",NA,TRUE,"MIN Vikings - DAL Cowboys"
"56","MIN Vikings","DAL Cowboys","Spread 3rd Quarter","MIN Vikings","+1","-155",NA,TRUE,"MIN Vikings - DAL Cowboys"
"57","MIN Vikings","DAL Cowboys","Longest Field Goal Made Yards","Over","47.5","-120",NA,NA,"MIN Vikings - DAL Cowboys"
"58","MIN Vikings","DAL Cowboys","Longest Field Goal Made Yards","Under","47.5","-110",NA,NA,"MIN Vikings - DAL Cowboys"
"59","MIN Vikings","DAL Cowboys","Spread 2nd Quarter","DAL Cowboys","-1","+125",NA,TRUE,"MIN Vikings - DAL Cowboys"
"60","MIN Vikings","DAL Cowboys","Spread 2nd Quarter","MIN Vikings","+1","-145",NA,TRUE,"MIN Vikings - DAL Cowboys"
"61","MIN Vikings","DAL Cowboys","Both Teams to Score in Every Quarter","Yes",NA,"+800",NA,NA,"MIN Vikings - DAL Cowboys"
"62","MIN Vikings","DAL Cowboys","Both Teams to Score in Every Quarter","No",NA,"-2000",NA,NA,"MIN Vikings - DAL Cowboys"
"63","MIN Vikings","DAL Cowboys","Each Team to Score 1+ Touchdown in the 1st Half and 1+ Field Goal in the 1st Half","Yes",NA,"+340",NA,NA,"MIN Vikings - DAL Cowboys"
"64","MIN Vikings","DAL Cowboys","Each Team to Score 1+ Touchdown in the 1st Half and 1+ Field Goal in the 1st Half","No",NA,"-500",NA,NA,"MIN Vikings - DAL Cowboys"
"65","MIN Vikings","DAL Cowboys","Total 1st Half","Over","23","-115",NA,TRUE,"MIN Vikings - DAL Cowboys"
"66","MIN Vikings","DAL Cowboys","Total 1st Half","Under","23","-105",NA,TRUE,"MIN Vikings - DAL Cowboys"
"67","MIN Vikings","DAL Cowboys","Race to 15 Points","DAL Cowboys",NA,"-110",NA,NA,"MIN Vikings - DAL Cowboys"
"68","MIN Vikings","DAL Cowboys","Race to 15 Points","Neither",NA,"+2500",NA,NA,"MIN Vikings - DAL Cowboys"
"69","MIN Vikings","DAL Cowboys","Race to 15 Points","MIN Vikings",NA,"+100",NA,NA,"MIN Vikings - DAL Cowboys"
"70","MIN Vikings","DAL Cowboys","Team Total Points Odd/Even","Odd",NA,"-115",NA,NA,"MIN Vikings - DAL Cowboys"
"71","MIN Vikings","DAL Cowboys","Team Total Points Odd/Even","Odd",NA,"-110",NA,NA,"MIN Vikings - DAL Cowboys"
"72","MIN Vikings","DAL Cowboys","Team Total Points Odd/Even","Even",NA,"-110",NA,NA,"MIN Vikings - DAL Cowboys"
"73","MIN Vikings","DAL Cowboys","Team Total Points Odd/Even","Even",NA,"-105",NA,NA,"MIN Vikings - DAL Cowboys"
"74","MIN Vikings","DAL Cowboys","Total Touchdowns - Exact","5",NA,"+300",NA,NA,"MIN Vikings - DAL Cowboys"
"75","MIN Vikings","DAL Cowboys","Total Touchdowns - Exact","6",NA,"+340",NA,NA,"MIN Vikings - DAL Cowboys"
"76","MIN Vikings","DAL Cowboys","Total Touchdowns - Exact","4",NA,"+380",NA,NA,"MIN Vikings - DAL Cowboys"
"77","MIN Vikings","DAL Cowboys","Total Touchdowns - Exact","7",NA,"+450",NA,NA,"MIN Vikings - DAL Cowboys"
"78","MIN Vikings","DAL Cowboys","Total Touchdowns - Exact","3",NA,"+650",NA,NA,"MIN Vikings - DAL Cowboys"
"79","MIN Vikings","DAL Cowboys","Total Touchdowns - Exact","8",NA,"+800",NA,NA,"MIN Vikings - DAL Cowboys"
"80","MIN Vikings","DAL Cowboys","Total Touchdowns - Exact","9",NA,"+1500",NA,NA,"MIN Vikings - DAL Cowboys"
"81","MIN Vikings","DAL Cowboys","Total Touchdowns - Exact","2",NA,"+1500",NA,NA,"MIN Vikings - DAL Cowboys"
"82","MIN Vikings","DAL Cowboys","Total Touchdowns - Exact","10+",NA,"+2200",NA,NA,"MIN Vikings - DAL Cowboys"
"83","MIN Vikings","DAL Cowboys","Total Touchdowns - Exact","1",NA,"+3500",NA,NA,"MIN Vikings - DAL Cowboys"
"84","MIN Vikings","DAL Cowboys","Total Touchdowns - Exact","0",NA,"+8000",NA,NA,"MIN Vikings - DAL Cowboys"
"85","MIN Vikings","DAL Cowboys","Both Teams to Score 10+ Points","Yes",NA,"-1400",NA,NA,"MIN Vikings - DAL Cowboys"
"86","MIN Vikings","DAL Cowboys","Both Teams to Score 10+ Points","No",NA,"+650",NA,NA,"MIN Vikings - DAL Cowboys"
"87","MIN Vikings","DAL Cowboys","Both Teams to Score 35+ Points","Yes",NA,"+1800",NA,NA,"MIN Vikings - DAL Cowboys"
"88","MIN Vikings","DAL Cowboys","Score in Final 2 Minutes - 1st Half","Yes",NA,"-295",NA,NA,"MIN Vikings - DAL Cowboys"
"89","MIN Vikings","DAL Cowboys","Score in Final 2 Minutes - 1st Half","No",NA,"+235",NA,NA,"MIN Vikings - DAL Cowboys"
"90","MIN Vikings","DAL Cowboys","Fresh From The Field","J. Jefferson 125+ Rec Yards, C. Lamb 1+ Rec TD",NA,"+500",NA,NA,"MIN Vikings - DAL Cowboys"
"91","MIN Vikings","DAL Cowboys","Total Points Odd/Even - 2nd Half","Odd",NA,"-110",NA,NA,"MIN Vikings - DAL Cowboys"
"92","MIN Vikings","DAL Cowboys","Total Points Odd/Even - 2nd Half","Even",NA,"-110",NA,NA,"MIN Vikings - DAL Cowboys"
"93","MIN Vikings","DAL Cowboys","Race to 20 Points - 2nd Half","DAL Cowboys",NA,"+450",NA,NA,"MIN Vikings - DAL Cowboys"
"94","MIN Vikings","DAL Cowboys","Race to 20 Points - 2nd Half","Neither",NA,"-255",NA,NA,"MIN Vikings - DAL Cowboys"
"95","MIN Vikings","DAL Cowboys","Race to 20 Points - 2nd Half","MIN Vikings",NA,"+550",NA,NA,"MIN Vikings - DAL Cowboys"
"96","MIN Vikings","DAL Cowboys","Moneyline 2nd Quarter","DAL Cowboys",NA,"-110",NA,TRUE,"MIN Vikings - DAL Cowboys"
"97","MIN Vikings","DAL Cowboys","Moneyline 2nd Quarter","MIN Vikings",NA,"-110",NA,TRUE,"MIN Vikings - DAL Cowboys"
"98","MIN Vikings","DAL Cowboys","Total Touchdowns","Over","5.5","-105",NA,NA,"MIN Vikings - DAL Cowboys"
"99","MIN Vikings","DAL Cowboys","Total Touchdowns","Under","5.5","-125",NA,NA,"MIN Vikings - DAL Cowboys"
"100","MIN Vikings","DAL Cowboys","Game to Be Tied Again after 0-0?","Yes",NA,"-120",NA,NA,"MIN Vikings - DAL Cowboys"
"101","MIN Vikings","DAL Cowboys","Game to Be Tied Again after 0-0?","No",NA,"-105",NA,NA,"MIN Vikings - DAL Cowboys"
"102","MIN Vikings","DAL Cowboys","Last to Score - 1st Half","DAL Cowboys",NA,"-115",NA,NA,"MIN Vikings - DAL Cowboys"
"103","MIN Vikings","DAL Cowboys","Last to Score - 1st Half","MIN Vikings",NA,"-115",NA,NA,"MIN Vikings - DAL Cowboys"
"104","MIN Vikings","DAL Cowboys","1st to Score - 2nd Half","DAL Cowboys",NA,"-120",NA,NA,"MIN Vikings - DAL Cowboys"
"105","MIN Vikings","DAL Cowboys","1st to Score - 2nd Half","MIN Vikings",NA,"-110",NA,NA,"MIN Vikings - DAL Cowboys"
"106","MIN Vikings","DAL Cowboys","MIN Vikings: Team Total Points","Over","23.5","-110",NA,NA,"MIN Vikings - DAL Cowboys"
"107","MIN Vikings","DAL Cowboys","MIN Vikings: Team Total Points","Under","23.5","-110",NA,NA,"MIN Vikings - DAL Cowboys"
"108","MIN Vikings","DAL Cowboys","Any Quarter to End Scoreless","Yes",NA,"+340",NA,NA,"MIN Vikings - DAL Cowboys"
"109","MIN Vikings","DAL Cowboys","Any Quarter to End Scoreless","No",NA,"-525",NA,NA,"MIN Vikings - DAL Cowboys"
"110","MIN Vikings","DAL Cowboys","Each Team to Score 1 Touchdown in Each Half","Yes",NA,"+135",NA,NA,"MIN Vikings - DAL Cowboys"
"111","MIN Vikings","DAL Cowboys","Each Team to Score 1 Touchdown in Each Half","No",NA,"-175",NA,NA,"MIN Vikings - DAL Cowboys"
"112","MIN Vikings","DAL Cowboys","Total Field Goals Made","Over","3.5","+105",NA,NA,"MIN Vikings - DAL Cowboys"
"113","MIN Vikings","DAL Cowboys","Total Field Goals Made","Under","3.5","-140",NA,NA,"MIN Vikings - DAL Cowboys"
"114","MIN Vikings","DAL Cowboys","Largest Lead of the Game","Over","14.5","-110",NA,NA,"MIN Vikings - DAL Cowboys"
"115","MIN Vikings","DAL Cowboys","Largest Lead of the Game","Under","14.5","-120",NA,NA,"MIN Vikings - DAL Cowboys"
"116","MIN Vikings","DAL Cowboys","Race to 25 Points - 2nd Half","DAL Cowboys",NA,"+1500",NA,NA,"MIN Vikings - DAL Cowboys"
"117","MIN Vikings","DAL Cowboys","Race to 25 Points - 2nd Half","Neither",NA,"-1600",NA,NA,"MIN Vikings - DAL Cowboys"
"118","MIN Vikings","DAL Cowboys","Race to 25 Points - 2nd Half","MIN Vikings",NA,"+2000",NA,NA,"MIN Vikings - DAL Cowboys"
"119","MIN Vikings","DAL Cowboys","1st Drive - Field Goal Made","Yes",NA,"+475",NA,NA,"MIN Vikings - DAL Cowboys"
"120","MIN Vikings","DAL Cowboys","1st Drive - Field Goal Made","No",NA,"-800",NA,NA,"MIN Vikings - DAL Cowboys"
"121","MIN Vikings","DAL Cowboys","MIN Vikings: Team Total Touchdowns","Over","2.5","-135",NA,NA,"MIN Vikings - DAL Cowboys"
"122","MIN Vikings","DAL Cowboys","MIN Vikings: Team Total Touchdowns","Under","2.5","-105",NA,NA,"MIN Vikings - DAL Cowboys"
"123","MIN Vikings","DAL Cowboys","Team with Highest Scoring Quarter","DAL Cowboys",NA,"-105",NA,NA,"MIN Vikings - DAL Cowboys"
"124","MIN Vikings","DAL Cowboys","Team with Highest Scoring Quarter","Tie",NA,"+425",NA,NA,"MIN Vikings - DAL Cowboys"
"125","MIN Vikings","DAL Cowboys","Team with Highest Scoring Quarter","MIN Vikings",NA,"+115",NA,NA,"MIN Vikings - DAL Cowboys"
"126","MIN Vikings","DAL Cowboys","1st to Score","DAL Cowboys",NA,"-120",NA,NA,"MIN Vikings - DAL Cowboys"
"127","MIN Vikings","DAL Cowboys","1st to Score","MIN Vikings",NA,"-110",NA,NA,"MIN Vikings - DAL Cowboys"
"128","MIN Vikings","DAL Cowboys","Each Team to Score 1+ Touchdown and 1+ Field Goal","Yes",NA,"-210",NA,NA,"MIN Vikings - DAL Cowboys"
"129","MIN Vikings","DAL Cowboys","Each Team to Score 1+ Touchdown and 1+ Field Goal","No",NA,"+155",NA,NA,"MIN Vikings - DAL Cowboys"
"130","MIN Vikings","DAL Cowboys","Winning Margin","To Win By 1-6",NA,"+330",NA,NA,"MIN Vikings - DAL Cowboys"
"131","MIN Vikings","DAL Cowboys","Winning Margin","To Win By 7-12",NA,"+500",NA,NA,"MIN Vikings - DAL Cowboys"
"132","MIN Vikings","DAL Cowboys","Winning Margin","To Win By 13-18",NA,"+750",NA,NA,"MIN Vikings - DAL Cowboys"
"133","MIN Vikings","DAL Cowboys","Winning Margin","To Win By 19-24",NA,"+1400",NA,NA,"MIN Vikings - DAL Cowboys"
"134","MIN Vikings","DAL Cowboys","Winning Margin","To Win By 25-30",NA,"+2200",NA,NA,"MIN Vikings - DAL Cowboys"
"135","MIN Vikings","DAL Cowboys","Winning Margin","To Win By 31-36",NA,"+5000",NA,NA,"MIN Vikings - DAL Cowboys"
"136","MIN Vikings","DAL Cowboys","Winning Margin","To Win By 37-42",NA,"+7500",NA,NA,"MIN Vikings - DAL Cowboys"
"137","MIN Vikings","DAL Cowboys","Winning Margin","To Win By 43+",NA,"+10000",NA,NA,"MIN Vikings - DAL Cowboys"
"138","MIN Vikings","DAL Cowboys","Winning Margin","To Win By 1-6",NA,"+340",NA,NA,"MIN Vikings - DAL Cowboys"
"139","MIN Vikings","DAL Cowboys","Winning Margin","To Win By 7-12",NA,"+550",NA,NA,"MIN Vikings - DAL Cowboys"
"140","MIN Vikings","DAL Cowboys","Winning Margin","To Win By 13-18",NA,"+900",NA,NA,"MIN Vikings - DAL Cowboys"
"141","MIN Vikings","DAL Cowboys","Winning Margin","To Win By 19-24",NA,"+1700",NA,NA,"MIN Vikings - DAL Cowboys"
"142","MIN Vikings","DAL Cowboys","Winning Margin","To Win By 25-30",NA,"+2800",NA,NA,"MIN Vikings - DAL Cowboys"
"143","MIN Vikings","DAL Cowboys","Winning Margin","To Win By 31-36",NA,"+6000",NA,NA,"MIN Vikings - DAL Cowboys"
"144","MIN Vikings","DAL Cowboys","Winning Margin","To Win By 37-42",NA,"+9000",NA,NA,"MIN Vikings - DAL Cowboys"
"145","MIN Vikings","DAL Cowboys","Winning Margin","To Win By 43+",NA,"+11000",NA,NA,"MIN Vikings - DAL Cowboys"
"146","MIN Vikings","DAL Cowboys","Successful 2 Point Conversion","Yes",NA,"+280",NA,NA,"MIN Vikings - DAL Cowboys"
"147","MIN Vikings","DAL Cowboys","Successful 2 Point Conversion","No",NA,"-380",NA,NA,"MIN Vikings - DAL Cowboys"
"148","MIN Vikings","DAL Cowboys","Shortest Field Goal Made Yards","Over","26.5","-115",NA,NA,"MIN Vikings - DAL Cowboys"
"149","MIN Vikings","DAL Cowboys","Shortest Field Goal Made Yards","Under","26.5","-115",NA,NA,"MIN Vikings - DAL Cowboys"
"150","MIN Vikings","DAL Cowboys","Race to 20 Points","DAL Cowboys",NA,"+105",NA,NA,"MIN Vikings - DAL Cowboys"
"151","MIN Vikings","DAL Cowboys","Race to 20 Points","Neither",NA,"+850",NA,NA,"MIN Vikings - DAL Cowboys"
"152","MIN Vikings","DAL Cowboys","Race to 20 Points","MIN Vikings",NA,"+115",NA,NA,"MIN Vikings - DAL Cowboys"
"153","MIN Vikings","DAL Cowboys","1st to Score - 1st Quarter","DAL Cowboys",NA,"-120",NA,NA,"MIN Vikings - DAL Cowboys"
"154","MIN Vikings","DAL Cowboys","1st to Score - 1st Quarter","MIN Vikings",NA,"-110",NA,NA,"MIN Vikings - DAL Cowboys"
"155","MIN Vikings","DAL Cowboys","Spread 1st Half","DAL Cowboys","+1","-135",NA,TRUE,"MIN Vikings - DAL Cowboys"
"156","MIN Vikings","DAL Cowboys","Spread 1st Half","MIN Vikings","-1","+115",NA,TRUE,"MIN Vikings - DAL Cowboys"
"157","MIN Vikings","DAL Cowboys","Total 2nd Quarter","Over","13.5","-110",NA,TRUE,"MIN Vikings - DAL Cowboys"
"158","MIN Vikings","DAL Cowboys","Total 2nd Quarter","Under","13.5","-110",NA,TRUE,"MIN Vikings - DAL Cowboys"
"159","MIN Vikings","DAL Cowboys","Moneyline 1st Quarter","DAL Cowboys",NA,"-110",NA,TRUE,"MIN Vikings - DAL Cowboys"
"160","MIN Vikings","DAL Cowboys","Moneyline 1st Quarter","MIN Vikings",NA,"-110",NA,TRUE,"MIN Vikings - DAL Cowboys"
"161","MIN Vikings","DAL Cowboys","Highest Scoring Quarter","4th Quarter",NA,"+170",NA,NA,"MIN Vikings - DAL Cowboys"
"162","MIN Vikings","DAL Cowboys","Highest Scoring Quarter","2nd Quarter",NA,"+195",NA,NA,"MIN Vikings - DAL Cowboys"
"163","MIN Vikings","DAL Cowboys","Highest Scoring Quarter","3rd Quarter",NA,"+600",NA,NA,"MIN Vikings - DAL Cowboys"
"164","MIN Vikings","DAL Cowboys","Highest Scoring Quarter","1st Quarter",NA,"+750",NA,NA,"MIN Vikings - DAL Cowboys"
"165","MIN Vikings","DAL Cowboys","Highest Scoring Quarter","Tie",NA,"+850",NA,NA,"MIN Vikings - DAL Cowboys"
"166","MIN Vikings","DAL Cowboys","Last to Score - 2nd Half","DAL Cowboys",NA,"-125",NA,NA,"MIN Vikings - DAL Cowboys"
"167","MIN Vikings","DAL Cowboys","Last to Score - 2nd Half","MIN Vikings",NA,"-105",NA,NA,"MIN Vikings - DAL Cowboys"
"168","MIN Vikings","DAL Cowboys","First Scoring Play Type (6 Way)","Away Touchdown",NA,"+200",NA,NA,"MIN Vikings - DAL Cowboys"
"169","MIN Vikings","DAL Cowboys","First Scoring Play Type (6 Way)","Away Field Goal",NA,"+350",NA,NA,"MIN Vikings - DAL Cowboys"
"170","MIN Vikings","DAL Cowboys","First Scoring Play Type (6 Way)","Away Safety",NA,"+6500",NA,NA,"MIN Vikings - DAL Cowboys"
"171","MIN Vikings","DAL Cowboys","First Scoring Play Type (6 Way)","Home Touchdown",NA,"+205",NA,NA,"MIN Vikings - DAL Cowboys"
"172","MIN Vikings","DAL Cowboys","First Scoring Play Type (6 Way)","Home Field Goal",NA,"+380",NA,NA,"MIN Vikings - DAL Cowboys"
"173","MIN Vikings","DAL Cowboys","First Scoring Play Type (6 Way)","Home Safety",NA,"+8000",NA,NA,"MIN Vikings - DAL Cowboys"
"174","MIN Vikings","DAL Cowboys","MIN Vikings Total Points Bands","21-30",NA,"+145",NA,NA,"MIN Vikings - DAL Cowboys"
"175","MIN Vikings","DAL Cowboys","MIN Vikings Total Points Bands","11-20",NA,"+205",NA,NA,"MIN Vikings - DAL Cowboys"
"176","MIN Vikings","DAL Cowboys","MIN Vikings Total Points Bands","31-40",NA,"+370",NA,NA,"MIN Vikings - DAL Cowboys"
"177","MIN Vikings","DAL Cowboys","MIN Vikings Total Points Bands","0-10",NA,"+800",NA,NA,"MIN Vikings - DAL Cowboys"
"178","MIN Vikings","DAL Cowboys","MIN Vikings Total Points Bands","41-50",NA,"+1900",NA,NA,"MIN Vikings - DAL Cowboys"
"179","MIN Vikings","DAL Cowboys","MIN Vikings Total Points Bands","51+",NA,"+7500",NA,NA,"MIN Vikings - DAL Cowboys"
"180","MIN Vikings","DAL Cowboys","Last to Score","DAL Cowboys",NA,"-125",NA,NA,"MIN Vikings - DAL Cowboys"
"181","MIN Vikings","DAL Cowboys","Last to Score","MIN Vikings",NA,"-105",NA,NA,"MIN Vikings - DAL Cowboys"
"182","MIN Vikings","DAL Cowboys","1st Quarter (3 Way)","DAL Cowboys",NA,"+140",NA,NA,"MIN Vikings - DAL Cowboys"
"183","MIN Vikings","DAL Cowboys","1st Quarter (3 Way)","Draw",NA,"+350",NA,NA,"MIN Vikings - DAL Cowboys"
"184","MIN Vikings","DAL Cowboys","1st Quarter (3 Way)","MIN Vikings",NA,"+145",NA,NA,"MIN Vikings - DAL Cowboys"
"185","MIN Vikings","DAL Cowboys","Total Points Odd/Even","Even",NA,"-110",NA,NA,"MIN Vikings - DAL Cowboys"
"186","MIN Vikings","DAL Cowboys","Total Points Odd/Even","Odd",NA,"-110",NA,NA,"MIN Vikings - DAL Cowboys"
"187","MIN Vikings","DAL Cowboys","Longest Touchdown","DAL Cowboys",NA,"-105",NA,NA,"MIN Vikings - DAL Cowboys"
"188","MIN Vikings","DAL Cowboys","Longest Touchdown","Neither",NA,"+2800",NA,NA,"MIN Vikings - DAL Cowboys"
"189","MIN Vikings","DAL Cowboys","Longest Touchdown","MIN Vikings",NA,"-110",NA,NA,"MIN Vikings - DAL Cowboys"
"190","MIN Vikings","DAL Cowboys","Last to Score - 1st Quarter","DAL Cowboys",NA,"-115",NA,NA,"MIN Vikings - DAL Cowboys"
"191","MIN Vikings","DAL Cowboys","Last to Score - 1st Quarter","MIN Vikings",NA,"-115",NA,NA,"MIN Vikings - DAL Cowboys"
"192","MIN Vikings","DAL Cowboys","Spread 4th Quarter","DAL Cowboys","-1","+110",NA,TRUE,"MIN Vikings - DAL Cowboys"
"193","MIN Vikings","DAL Cowboys","Spread 4th Quarter","MIN Vikings","+1","-130",NA,TRUE,"MIN Vikings - DAL Cowboys"
"194","MIN Vikings","DAL Cowboys","Race to 30 Points - 2nd Half","DAL Cowboys",NA,"+3500",NA,NA,"MIN Vikings - DAL Cowboys"
