"","Home","Away","Bet","Outcome","Line","Odds","NA","NA","Matchup"
"23","WAS Commanders","PHI Eagles","Race to 12 Points - 1st Quarter","WAS Commanders","+800",NA,NA,NA,"WAS Commanders - PHI Eagles"
"24","WAS Commanders","PHI Eagles","Team Total Points Odd/Even - 1st Quarter","Odd","-120",NA,NA,NA,"WAS Commanders - PHI Eagles"
"25","WAS Commanders","PHI Eagles","Team Total Points Odd/Even - 1st Quarter","Even","-110",NA,NA,NA,"WAS Commanders - PHI Eagles"
"26","WAS Commanders","PHI Eagles","Team Total Points Odd/Even - 1st Quarter","Odd","-110",NA,NA,NA,"WAS Commanders - PHI Eagles"
"27","WAS Commanders","PHI Eagles","Team Total Points Odd/Even - 1st Quarter","Even","+100",NA,NA,NA,"WAS Commanders - PHI Eagles"
"28","WAS Commanders","PHI Eagles","PHI Eagles Win With Shutout - 1st Quarter","Yes","+235",NA,NA,NA,"WAS Commanders - PHI Eagles"
"29","WAS Commanders","PHI Eagles","PHI Eagles Win With Shutout - 1st Quarter","No","-320",NA,NA,NA,"WAS Commanders - PHI Eagles"
"30","WAS Commanders","PHI Eagles","Lowest Scoring Quarter","1st Quarter","+205",NA,NA,NA,"WAS Commanders - PHI Eagles"
"31","WAS Commanders","PHI Eagles","Lowest Scoring Quarter","3rd Quarter","+220",NA,NA,NA,"WAS Commanders - PHI Eagles"
"32","WAS Commanders","PHI Eagles","Lowest Scoring Quarter","Tie","+400",NA,NA,NA,"WAS Commanders - PHI Eagles"
"33","WAS Commanders","PHI Eagles","Lowest Scoring Quarter","4th Quarter","+450",NA,NA,NA,"WAS Commanders - PHI Eagles"
"34","WAS Commanders","PHI Eagles","Lowest Scoring Quarter","2nd Quarter","+650",NA,NA,NA,"WAS Commanders - PHI Eagles"
"35","WAS Commanders","PHI Eagles","Score in Final 2 Minutes - 1st Half","Yes","-340",NA,NA,NA,"WAS Commanders - PHI Eagles"
"36","WAS Commanders","PHI Eagles","Score in Final 2 Minutes - 1st Half","No","+265",NA,NA,NA,"WAS Commanders - PHI Eagles"
"37","WAS Commanders","PHI Eagles","1st Score Yards","Over","-115","19.5",NA,NA,"WAS Commanders - PHI Eagles"
"38","WAS Commanders","PHI Eagles","1st Score Yards","Under","-110","19.5",NA,NA,"WAS Commanders - PHI Eagles"
"39","WAS Commanders","PHI Eagles","Race to 20 Points - 2nd Half","PHI Eagles","+360",NA,NA,NA,"WAS Commanders - PHI Eagles"
"40","WAS Commanders","PHI Eagles","Race to 20 Points - 2nd Half","Neither","-230",NA,NA,NA,"WAS Commanders - PHI Eagles"
"41","WAS Commanders","PHI Eagles","Race to 20 Points - 2nd Half","WAS Commanders","+600",NA,NA,NA,"WAS Commanders - PHI Eagles"
"42","WAS Commanders","PHI Eagles","Each Team to Score 1+ Touchdown in the 1st Half and 1+ Field Goal in the 1st Half","Yes","+290",NA,NA,NA,"WAS Commanders - PHI Eagles"
"43","WAS Commanders","PHI Eagles","Each Team to Score 1+ Touchdown in the 1st Half and 1+ Field Goal in the 1st Half","No","-425",NA,NA,NA,"WAS Commanders - PHI Eagles"
"44","WAS Commanders","PHI Eagles","Both Teams to Score - 1st Quarter","Yes","+100",NA,NA,NA,"WAS Commanders - PHI Eagles"
"45","WAS Commanders","PHI Eagles","Both Teams to Score - 1st Quarter","No","-130",NA,NA,NA,"WAS Commanders - PHI Eagles"
"46","WAS Commanders","PHI Eagles","Race to 10 Points","PHI Eagles","-155",NA,NA,NA,"WAS Commanders - PHI Eagles"
"47","WAS Commanders","PHI Eagles","Race to 10 Points","Neither","+5500",NA,NA,NA,"WAS Commanders - PHI Eagles"
"48","WAS Commanders","PHI Eagles","Race to 10 Points","WAS Commanders","+125",NA,NA,NA,"WAS Commanders - PHI Eagles"
"49","WAS Commanders","PHI Eagles","1st to Score","PHI Eagles","-135",NA,NA,NA,"WAS Commanders - PHI Eagles"
"50","WAS Commanders","PHI Eagles","1st to Score","WAS Commanders","+105",NA,NA,NA,"WAS Commanders - PHI Eagles"
"51","WAS Commanders","PHI Eagles","Team Total Points Odd/Even - 1st Half","Odd","-115",NA,NA,NA,"WAS Commanders - PHI Eagles"
"52","WAS Commanders","PHI Eagles","Team Total Points Odd/Even - 1st Half","Odd","-110",NA,NA,NA,"WAS Commanders - PHI Eagles"
"53","WAS Commanders","PHI Eagles","Team Total Points Odd/Even - 1st Half","Even","-110",NA,NA,NA,"WAS Commanders - PHI Eagles"
"54","WAS Commanders","PHI Eagles","Team Total Points Odd/Even - 1st Half","Even","-105",NA,NA,NA,"WAS Commanders - PHI Eagles"
"55","WAS Commanders","PHI Eagles","WAS Commanders Total Points Bands","21-30","+150",NA,NA,NA,"WAS Commanders - PHI Eagles"
"56","WAS Commanders","PHI Eagles","WAS Commanders Total Points Bands","11-20","+200",NA,NA,NA,"WAS Commanders - PHI Eagles"
"57","WAS Commanders","PHI Eagles","WAS Commanders Total Points Bands","31-40","+400",NA,NA,NA,"WAS Commanders - PHI Eagles"
"58","WAS Commanders","PHI Eagles","WAS Commanders Total Points Bands","0-10","+700",NA,NA,NA,"WAS Commanders - PHI Eagles"
"59","WAS Commanders","PHI Eagles","WAS Commanders Total Points Bands","41-50","+1800",NA,NA,NA,"WAS Commanders - PHI Eagles"
"60","WAS Commanders","PHI Eagles","WAS Commanders Total Points Bands","51+","+7500",NA,NA,NA,"WAS Commanders - PHI Eagles"
"61","WAS Commanders","PHI Eagles","PHI Eagles to Score in Both Halves","Yes","-3000",NA,NA,NA,"WAS Commanders - PHI Eagles"
"62","WAS Commanders","PHI Eagles","PHI Eagles to Score in Both Halves","No","+950",NA,NA,NA,"WAS Commanders - PHI Eagles"
"63","WAS Commanders","PHI Eagles","PHI Eagles Win with Shutout - 1st Half","Yes","+1100",NA,NA,NA,"WAS Commanders - PHI Eagles"
"64","WAS Commanders","PHI Eagles","PHI Eagles Win with Shutout - 1st Half","No","-3500",NA,NA,NA,"WAS Commanders - PHI Eagles"
"65","WAS Commanders","PHI Eagles","PHI Eagles to Win Both Halves","Yes","+205",NA,NA,NA,"WAS Commanders - PHI Eagles"
"66","WAS Commanders","PHI Eagles","PHI Eagles to Win Both Halves","No","-275",NA,NA,NA,"WAS Commanders - PHI Eagles"
"67","WAS Commanders","PHI Eagles","Race to 25 Points - 2nd Half","PHI Eagles","+1400",NA,NA,NA,"WAS Commanders - PHI Eagles"
"68","WAS Commanders","PHI Eagles","Race to 25 Points - 2nd Half","Neither","-1600",NA,NA,NA,"WAS Commanders - PHI Eagles"
"69","WAS Commanders","PHI Eagles","Race to 25 Points - 2nd Half","WAS Commanders","+2200",NA,NA,NA,"WAS Commanders - PHI Eagles"
"70","WAS Commanders","PHI Eagles","Both Teams to Score 25+ Points","Yes","+270",NA,NA,NA,"WAS Commanders - PHI Eagles"
"71","WAS Commanders","PHI Eagles","Both Teams to Score 25+ Points","No","-400",NA,NA,NA,"WAS Commanders - PHI Eagles"
"72","WAS Commanders","PHI Eagles","PHI Eagles: Team Total Points","Over","+100","27.5",NA,NA,"WAS Commanders - PHI Eagles"
"73","WAS Commanders","PHI Eagles","PHI Eagles: Team Total Points","Under","-120","27.5",NA,NA,"WAS Commanders - PHI Eagles"
"74","WAS Commanders","PHI Eagles","Both Teams to Score 35+ Points","Yes","+1500",NA,NA,NA,"WAS Commanders - PHI Eagles"
"75","WAS Commanders","PHI Eagles","WAS Commanders to Score in Every Quarter","Yes","+220",NA,NA,NA,"WAS Commanders - PHI Eagles"
"76","WAS Commanders","PHI Eagles","WAS Commanders to Score in Every Quarter","No","-290",NA,NA,NA,"WAS Commanders - PHI Eagles"
"77","WAS Commanders","PHI Eagles","Team Total Points Odd/Even - 2nd Half","Odd","-110",NA,NA,NA,"WAS Commanders - PHI Eagles"
"78","WAS Commanders","PHI Eagles","Team Total Points Odd/Even - 2nd Half","Even","-110",NA,NA,NA,"WAS Commanders - PHI Eagles"
"79","WAS Commanders","PHI Eagles","Team Total Points Odd/Even - 2nd Half","Odd","-110",NA,NA,NA,"WAS Commanders - PHI Eagles"
"80","WAS Commanders","PHI Eagles","Team Total Points Odd/Even - 2nd Half","Even","-110",NA,NA,NA,"WAS Commanders - PHI Eagles"
"81","WAS Commanders","PHI Eagles","WAS Commanders to Win Both Halves","Yes","+500",NA,NA,NA,"WAS Commanders - PHI Eagles"
"82","WAS Commanders","PHI Eagles","WAS Commanders to Win Both Halves","No","-900",NA,NA,NA,"WAS Commanders - PHI Eagles"
"83","WAS Commanders","PHI Eagles","WAS Commanders Win with Shutout - 1st Half","Yes","+1600",NA,NA,NA,"WAS Commanders - PHI Eagles"
"84","WAS Commanders","PHI Eagles","Game to Be Tied Again after 0-0?","Yes","-135",NA,NA,NA,"WAS Commanders - PHI Eagles"
"85","WAS Commanders","PHI Eagles","Game to Be Tied Again after 0-0?","No","+110",NA,NA,NA,"WAS Commanders - PHI Eagles"
"86","WAS Commanders","PHI Eagles","PHI Eagles Win with Shutout","Yes","+2800",NA,NA,NA,"WAS Commanders - PHI Eagles"
"87","WAS Commanders","PHI Eagles","Team Total Points Odd/Even","Odd","-110",NA,NA,NA,"WAS Commanders - PHI Eagles"
"88","WAS Commanders","PHI Eagles","Team Total Points Odd/Even","Odd","-110",NA,NA,NA,"WAS Commanders - PHI Eagles"
"89","WAS Commanders","PHI Eagles","Team Total Points Odd/Even","Even","-110",NA,NA,NA,"WAS Commanders - PHI Eagles"
"90","WAS Commanders","PHI Eagles","Team Total Points Odd/Even","Even","-110",NA,NA,NA,"WAS Commanders - PHI Eagles"
"91","WAS Commanders","PHI Eagles","Winning Margin","To Win By 1-6","+330",NA,NA,NA,"WAS Commanders - PHI Eagles"
"92","WAS Commanders","PHI Eagles","Winning Margin","To Win By 7-12","+450",NA,NA,NA,"WAS Commanders - PHI Eagles"
"93","WAS Commanders","PHI Eagles","Winning Margin","To Win By 13-18","+600",NA,NA,NA,"WAS Commanders - PHI Eagles"
"94","WAS Commanders","PHI Eagles","Winning Margin","To Win By 19-24","+1000",NA,NA,NA,"WAS Commanders - PHI Eagles"
"95","WAS Commanders","PHI Eagles","Winning Margin","To Win By 25-30","+1500",NA,NA,NA,"WAS Commanders - PHI Eagles"
"96","WAS Commanders","PHI Eagles","Winning Margin","To Win By 31-36","+2800",NA,NA,NA,"WAS Commanders - PHI Eagles"
"97","WAS Commanders","PHI Eagles","Winning Margin","To Win By 37-42","+5000",NA,NA,NA,"WAS Commanders - PHI Eagles"
"98","WAS Commanders","PHI Eagles","Winning Margin","To Win By 43+","+7500",NA,NA,NA,"WAS Commanders - PHI Eagles"
"99","WAS Commanders","PHI Eagles","Winning Margin","To Win By 1-6","+400",NA,NA,NA,"WAS Commanders - PHI Eagles"
"100","WAS Commanders","PHI Eagles","Winning Margin","To Win By 7-12","+700",NA,NA,NA,"WAS Commanders - PHI Eagles"
"101","WAS Commanders","PHI Eagles","Winning Margin","To Win By 13-18","+1200",NA,NA,NA,"WAS Commanders - PHI Eagles"
"102","WAS Commanders","PHI Eagles","Winning Margin","To Win By 19-24","+2200",NA,NA,NA,"WAS Commanders - PHI Eagles"
"103","WAS Commanders","PHI Eagles","Winning Margin","To Win By 25-30","+4500",NA,NA,NA,"WAS Commanders - PHI Eagles"
"104","WAS Commanders","PHI Eagles","Winning Margin","To Win By 31-36","+6500",NA,NA,NA,"WAS Commanders - PHI Eagles"
"105","WAS Commanders","PHI Eagles","Winning Margin","To Win By 37-42","+9000",NA,NA,NA,"WAS Commanders - PHI Eagles"
"106","WAS Commanders","PHI Eagles","Winning Margin","To Win By 43+","+11000",NA,NA,NA,"WAS Commanders - PHI Eagles"
"107","WAS Commanders","PHI Eagles","Total 3rd Down Conversions","Over","-150","11.5",NA,NA,"WAS Commanders - PHI Eagles"
"108","WAS Commanders","PHI Eagles","Total 3rd Down Conversions","Under","-110","11.5",NA,NA,"WAS Commanders - PHI Eagles"
"109","WAS Commanders","PHI Eagles","Both Teams to Score 10+ Points","Yes","-1600",NA,NA,NA,"WAS Commanders - PHI Eagles"
"110","WAS Commanders","PHI Eagles","Both Teams to Score 10+ Points","No","+700",NA,NA,NA,"WAS Commanders - PHI Eagles"
"111","WAS Commanders","PHI Eagles","Team with Highest Scoring Quarter","PHI Eagles","-140",NA,NA,NA,"WAS Commanders - PHI Eagles"
"112","WAS Commanders","PHI Eagles","Team with Highest Scoring Quarter","Tie","+400",NA,NA,NA,"WAS Commanders - PHI Eagles"
"113","WAS Commanders","PHI Eagles","Team with Highest Scoring Quarter","WAS Commanders","+160",NA,NA,NA,"WAS Commanders - PHI Eagles"
"114","WAS Commanders","PHI Eagles","Winning Margin - 1st Quarter","To Win By 1-6","+360",NA,NA,NA,"WAS Commanders - PHI Eagles"
"115","WAS Commanders","PHI Eagles","Winning Margin - 1st Quarter","To Win By 7+","+230",NA,NA,NA,"WAS Commanders - PHI Eagles"
"116","WAS Commanders","PHI Eagles","Winning Margin - 1st Quarter","Tie","+320",NA,NA,NA,"WAS Commanders - PHI Eagles"
"117","WAS Commanders","PHI Eagles","Winning Margin - 1st Quarter","To Win By 1-6","+425",NA,NA,NA,"WAS Commanders - PHI Eagles"
"118","WAS Commanders","PHI Eagles","Winning Margin - 1st Quarter","To Win By 7+","+380",NA,NA,NA,"WAS Commanders - PHI Eagles"
"119","WAS Commanders","PHI Eagles","PHI Eagles Win Every Quarter","Yes","+1200",NA,NA,NA,"WAS Commanders - PHI Eagles"
"120","WAS Commanders","PHI Eagles","PHI Eagles Win Every Quarter","No","-6000",NA,NA,NA,"WAS Commanders - PHI Eagles"
"121","WAS Commanders","PHI Eagles","Race to 25 Points","PHI Eagles","-110",NA,NA,NA,"WAS Commanders - PHI Eagles"
"122","WAS Commanders","PHI Eagles","Race to 25 Points","Neither","+300",NA,NA,NA,"WAS Commanders - PHI Eagles"
"123","WAS Commanders","PHI Eagles","Race to 25 Points","WAS Commanders","+230",NA,NA,NA,"WAS Commanders - PHI Eagles"
"124","WAS Commanders","PHI Eagles","WAS Commanders 1st to Score / Moneyline","Yes","+310",NA,NA,NA,"WAS Commanders - PHI Eagles"
"125","WAS Commanders","PHI Eagles","WAS Commanders 1st to Score / Moneyline","No","-450",NA,NA,NA,"WAS Commanders - PHI Eagles"
"126","WAS Commanders","PHI Eagles","Race to 9 Points - 1st Quarter","PHI Eagles","+340",NA,NA,NA,"WAS Commanders - PHI Eagles"
"127","WAS Commanders","PHI Eagles","Race to 9 Points - 1st Quarter","Neither","-260",NA,NA,NA,"WAS Commanders - PHI Eagles"
"128","WAS Commanders","PHI Eagles","Race to 9 Points - 1st Quarter","WAS Commanders","+500",NA,NA,NA,"WAS Commanders - PHI Eagles"
"129","WAS Commanders","PHI Eagles","1st Drive - Field Goal Made","Yes","+475",NA,NA,NA,"WAS Commanders - PHI Eagles"
"130","WAS Commanders","PHI Eagles","1st Drive - Field Goal Made","No","-900",NA,NA,NA,"WAS Commanders - PHI Eagles"
"131","WAS Commanders","PHI Eagles","Each Team to Score 2 Touchdowns in Each Half","Yes","+1300",NA,NA,NA,"WAS Commanders - PHI Eagles"
"132","WAS Commanders","PHI Eagles","Each Team to Score 2 Touchdowns in Each Half","No","-6000",NA,NA,NA,"WAS Commanders - PHI Eagles"
"133","WAS Commanders","PHI Eagles","Both Teams to Score 15+ Points","Yes","-310",NA,NA,NA,"WAS Commanders - PHI Eagles"
"134","WAS Commanders","PHI Eagles","Both Teams to Score 15+ Points","No","+215",NA,NA,NA,"WAS Commanders - PHI Eagles"
"135","WAS Commanders","PHI Eagles","Total 4th Down Conversions","Over","+140","1.5",NA,NA,"WAS Commanders - PHI Eagles"
"136","WAS Commanders","PHI Eagles","Total 4th Down Conversions","Under","-185","1.5",NA,NA,"WAS Commanders - PHI Eagles"
"137","WAS Commanders","PHI Eagles","Race to 15 Points - 2nd Half","PHI Eagles","+185",NA,NA,NA,"WAS Commanders - PHI Eagles"
"138","WAS Commanders","PHI Eagles","Race to 15 Points - 2nd Half","Neither","+115",NA,NA,NA,"WAS Commanders - PHI Eagles"
"139","WAS Commanders","PHI Eagles","Race to 15 Points - 2nd Half","WAS Commanders","+320",NA,NA,NA,"WAS Commanders - PHI Eagles"
"140","WAS Commanders","PHI Eagles","Each Team to Score 1 Touchdown in Each Half","Yes","+100",NA,NA,NA,"WAS Commanders - PHI Eagles"
"141","WAS Commanders","PHI Eagles","Each Team to Score 1 Touchdown in Each Half","No","-130",NA,NA,NA,"WAS Commanders - PHI Eagles"
"142","WAS Commanders","PHI Eagles","Each Team to Score 1+ Touchdown in Each Half  & Each Team to Score 1+ Field Goal in Each Half","Yes","+1500",NA,NA,NA,"WAS Commanders - PHI Eagles"
"143","WAS Commanders","PHI Eagles","Each Team to Score 1+ Touchdown in Each Half  & Each Team to Score 1+ Field Goal in Each Half","No","-10000",NA,NA,NA,"WAS Commanders - PHI Eagles"
"144","WAS Commanders","PHI Eagles","WAS Commanders to Score in Both Halves","Yes","-900",NA,NA,NA,"WAS Commanders - PHI Eagles"
"145","WAS Commanders","PHI Eagles","WAS Commanders to Score in Both Halves","No","+500",NA,NA,NA,"WAS Commanders - PHI Eagles"
"146","WAS Commanders","PHI Eagles","Total Points Odd/Even - 1st Half","Even","-110",NA,NA,NA,"WAS Commanders - PHI Eagles"
"147","WAS Commanders","PHI Eagles","Total Points Odd/Even - 1st Half","Odd","-110",NA,NA,NA,"WAS Commanders - PHI Eagles"
"148","WAS Commanders","PHI Eagles","Team to Lead After Every Quarter","Neither Team","-155",NA,NA,NA,"WAS Commanders - PHI Eagles"
"149","WAS Commanders","PHI Eagles","Team to Lead After Every Quarter","PHI Eagles","+215",NA,NA,NA,"WAS Commanders - PHI Eagles"
"150","WAS Commanders","PHI Eagles","Team to Lead After Every Quarter","WAS Commanders","+500",NA,NA,NA,"WAS Commanders - PHI Eagles"
"151","WAS Commanders","PHI Eagles","PHI Eagles to Score in Every Quarter","Yes","+125",NA,NA,NA,"WAS Commanders - PHI Eagles"
"152","WAS Commanders","PHI Eagles","PHI Eagles to Score in Every Quarter","No","-160",NA,NA,NA,"WAS Commanders - PHI Eagles"
"153","WAS Commanders","PHI Eagles","Both Teams to Score - 4th Quarter","Yes","-195",NA,NA,NA,"WAS Commanders - PHI Eagles"
"154","WAS Commanders","PHI Eagles","Both Teams to Score - 4th Quarter","No","+155",NA,NA,NA,"WAS Commanders - PHI Eagles"
"155","WAS Commanders","PHI Eagles","Race to 6 Points - 1st Quarter","PHI Eagles","+105",NA,NA,NA,"WAS Commanders - PHI Eagles"
"156","WAS Commanders","PHI Eagles","Race to 6 Points - 1st Quarter","Neither","+330",NA,NA,NA,"WAS Commanders - PHI Eagles"
"157","WAS Commanders","PHI Eagles","Race to 6 Points - 1st Quarter","WAS Commanders","+160",NA,NA,NA,"WAS Commanders - PHI Eagles"
"158","WAS Commanders","PHI Eagles","Race to 10 Points - 2nd Half","PHI Eagles","-120",NA,NA,NA,"WAS Commanders - PHI Eagles"
"159","WAS Commanders","PHI Eagles","Race to 10 Points - 2nd Half","Neither","+750",NA,NA,NA,"WAS Commanders - PHI Eagles"
"160","WAS Commanders","PHI Eagles","Race to 10 Points - 2nd Half","WAS Commanders","+155",NA,NA,NA,"WAS Commanders - PHI Eagles"
"161","WAS Commanders","PHI Eagles","PHI Eagles 1st to Score / Moneyline","Yes","+130",NA,NA,NA,"WAS Commanders - PHI Eagles"
"162","WAS Commanders","PHI Eagles","PHI Eagles 1st to Score / Moneyline","No","-170",NA,NA,NA,"WAS Commanders - PHI Eagles"
"163","WAS Commanders","PHI Eagles","WAS Commanders 1st to Score / 1st Quarter Moneyline","Yes","+220",NA,NA,NA,"WAS Commanders - PHI Eagles"
"164","WAS Commanders","PHI Eagles","WAS Commanders 1st to Score / 1st Quarter Moneyline","No","-295",NA,NA,NA,"WAS Commanders - PHI Eagles"
"165","WAS Commanders","PHI Eagles","Any Quarter to End Scoreless","Yes","+425",NA,NA,NA,"WAS Commanders - PHI Eagles"
"166","WAS Commanders","PHI Eagles","Any Quarter to End Scoreless","No","-750",NA,NA,NA,"WAS Commanders - PHI Eagles"
"167","WAS Commanders","PHI Eagles","First Scoring Play Type (6 Way)","Away Touchdown","+145",NA,NA,NA,"WAS Commanders - PHI Eagles"
"168","WAS Commanders","PHI Eagles","First Scoring Play Type (6 Way)","Away Field Goal","+425",NA,NA,NA,"WAS Commanders - PHI Eagles"
"169","WAS Commanders","PHI Eagles","First Scoring Play Type (6 Way)","Away Safety","+9000",NA,NA,NA,"WAS Commanders - PHI Eagles"
"170","WAS Commanders","PHI Eagles","First Scoring Play Type (6 Way)","Home Touchdown","+220",NA,NA,NA,"WAS Commanders - PHI Eagles"
"171","WAS Commanders","PHI Eagles","First Scoring Play Type (6 Way)","Home Field Goal","+450",NA,NA,NA,"WAS Commanders - PHI Eagles"
"172","WAS Commanders","PHI Eagles","First Scoring Play Type (6 Way)","Home Safety","+8000",NA,NA,NA,"WAS Commanders - PHI Eagles"
"173","WAS Commanders","PHI Eagles","Winning Margin - 1st Half","To Win By 1-3","+750",NA,NA,NA,"WAS Commanders - PHI Eagles"
"174","WAS Commanders","PHI Eagles","Winning Margin - 1st Half","To Win By 4-6","+750",NA,NA,NA,"WAS Commanders - PHI Eagles"
"175","WAS Commanders","PHI Eagles","Winning Margin - 1st Half","To Win By 7-9","+750",NA,NA,NA,"WAS Commanders - PHI Eagles"
"176","WAS Commanders","PHI Eagles","Winning Margin - 1st Half","To Win By 10-12","+850",NA,NA,NA,"WAS Commanders - PHI Eagles"
"177","WAS Commanders","PHI Eagles","Winning Margin - 1st Half","To Win By 13+","+390",NA,NA,NA,"WAS Commanders - PHI Eagles"
"178","WAS Commanders","PHI Eagles","Winning Margin - 1st Half","Tie","+1000",NA,NA,NA,"WAS Commanders - PHI Eagles"
"179","WAS Commanders","PHI Eagles","Winning Margin - 1st Half","To Win By 1-3","+850",NA,NA,NA,"WAS Commanders - PHI Eagles"
"180","WAS Commanders","PHI Eagles","Winning Margin - 1st Half","To Win By 4-6","+950",NA,NA,NA,"WAS Commanders - PHI Eagles"
"181","WAS Commanders","PHI Eagles","Winning Margin - 1st Half","To Win By 7-9","+1100",NA,NA,NA,"WAS Commanders - PHI Eagles"
"182","WAS Commanders","PHI Eagles","Winning Margin - 1st Half","To Win By 10-12","+1300",NA,NA,NA,"WAS Commanders - PHI Eagles"
"183","WAS Commanders","PHI Eagles","Winning Margin - 1st Half","To Win By 13+","+950",NA,NA,NA,"WAS Commanders - PHI Eagles"
"184","WAS Commanders","PHI Eagles","Longest Field Goal Made","PHI Eagles","-110",NA,NA,NA,"WAS Commanders - PHI Eagles"
"185","WAS Commanders","PHI Eagles","Longest Field Goal Made","Neither/Tie","+1500",NA,NA,NA,"WAS Commanders - PHI Eagles"
"186","WAS Commanders","PHI Eagles","Longest Field Goal Made","WAS Commanders","+110",NA,NA,NA,"WAS Commanders - PHI Eagles"
"187","WAS Commanders","PHI Eagles","Race to 30 Points - 2nd Half","PHI Eagles","+3000",NA,NA,NA,"WAS Commanders - PHI Eagles"
"188","WAS Commanders","PHI Eagles","Race to 30 Points - 2nd Half","Neither","-20000",NA,NA,NA,"WAS Commanders - PHI Eagles"
"189","WAS Commanders","PHI Eagles","Race to 30 Points - 2nd Half","WAS Commanders","+4500",NA,NA,NA,"WAS Commanders - PHI Eagles"
"190","WAS Commanders","PHI Eagles","Largest Lead of the Game","Over","-115","14.5",NA,NA,"WAS Commanders - PHI Eagles"
"191","WAS Commanders","PHI Eagles","Largest Lead of the Game","Under","-115","14.5",NA,NA,"WAS Commanders - PHI Eagles"
"192","WAS Commanders","PHI Eagles","Total Points Odd/Even","Odd","-115",NA,NA,NA,"WAS Commanders - PHI Eagles"
"193","WAS Commanders","PHI Eagles","Total Points Odd/Even","Even","-105",NA,NA,NA,"WAS Commanders - PHI Eagles"
"194","WAS Commanders","PHI Eagles","Total Touchdowns - Exact","6","+310",NA,NA,NA,"WAS Commanders - PHI Eagles"
"195","WAS Commanders","PHI Eagles","Total Touchdowns - Exact","5","+330",NA,NA,NA,"WAS Commanders - PHI Eagles"
"196","WAS Commanders","PHI Eagles","Total Touchdowns - Exact","7","+390",NA,NA,NA,"WAS Commanders - PHI Eagles"
"197","WAS Commanders","PHI Eagles","Total Touchdowns - Exact","4","+475",NA,NA,NA,"WAS Commanders - PHI Eagles"
"198","WAS Commanders","PHI Eagles","Total Touchdowns - Exact","8","+600",NA,NA,NA,"WAS Commanders - PHI Eagles"
"199","WAS Commanders","PHI Eagles","Total Touchdowns - Exact","3","+900",NA,NA,NA,"WAS Commanders - PHI Eagles"
"200","WAS Commanders","PHI Eagles","Total Touchdowns - Exact","9","+1100",NA,NA,NA,"WAS Commanders - PHI Eagles"
