"","Home","Away","Bet","Outcome","Line","Odds","NA","NA","Matchup"
"1","CLE Browns","NE Patriots","Team Total Points Odd/Even - 1st Half","Even","-110",NA,NA,NA,"CLE Browns - NE Patriots"
"2","CLE Browns","NE Patriots","Team Total Points Odd/Even - 1st Half","Odd","-110",NA,NA,NA,"CLE Browns - NE Patriots"
"3","CLE Browns","NE Patriots","Team Total Points Odd/Even - 1st Half","Even","-110",NA,NA,NA,"CLE Browns - NE Patriots"
"4","CLE Browns","NE Patriots","Team Total Points Odd/Even - 1st Half","Odd","-110",NA,NA,NA,"CLE Browns - NE Patriots"
"5","CLE Browns","NE Patriots","Winning Margin - 1st Quarter","To Win By 1-6","+400",NA,NA,NA,"CLE Browns - NE Patriots"
"6","CLE Browns","NE Patriots","Winning Margin - 1st Quarter","To Win By 7+","+450",NA,NA,NA,"CLE Browns - NE Patriots"
"7","CLE Browns","NE Patriots","Winning Margin - 1st Quarter","Tie","+295",NA,NA,NA,"CLE Browns - NE Patriots"
"8","CLE Browns","NE Patriots","Winning Margin - 1st Quarter","To Win By 1-6","+330",NA,NA,NA,"CLE Browns - NE Patriots"
"9","CLE Browns","NE Patriots","Winning Margin - 1st Quarter","To Win By 7+","+250",NA,NA,NA,"CLE Browns - NE Patriots"
"10","CLE Browns","NE Patriots","Race to 10 Points - 2nd Half","NE Patriots","+150",NA,NA,NA,"CLE Browns - NE Patriots"
"11","CLE Browns","NE Patriots","Race to 10 Points - 2nd Half","Neither","+370",NA,NA,NA,"CLE Browns - NE Patriots"
"12","CLE Browns","NE Patriots","Race to 10 Points - 2nd Half","CLE Browns","+125",NA,NA,NA,"CLE Browns - NE Patriots"
"13","CLE Browns","NE Patriots","Both Teams to Score 35+ Points","Yes","+2200",NA,NA,NA,"CLE Browns - NE Patriots"
"14","CLE Browns","NE Patriots","Both Teams to Score in Every Quarter","Yes","+1200",NA,NA,NA,"CLE Browns - NE Patriots"
"15","CLE Browns","NE Patriots","Both Teams to Score in Every Quarter","No","-10000",NA,NA,NA,"CLE Browns - NE Patriots"
"16","CLE Browns","NE Patriots","1st Quarter (3 Way)","NE Patriots","+190",NA,NA,NA,"CLE Browns - NE Patriots"
"17","CLE Browns","NE Patriots","1st Quarter (3 Way)","Draw","+330",NA,NA,NA,"CLE Browns - NE Patriots"
"18","CLE Browns","NE Patriots","1st Quarter (3 Way)","CLE Browns","+115",NA,NA,NA,"CLE Browns - NE Patriots"
"19","CLE Browns","NE Patriots","Moneyline 1st Quarter","NE Patriots","+130",NA,NA,TRUE,"CLE Browns - NE Patriots"
"20","CLE Browns","NE Patriots","Moneyline 1st Quarter","CLE Browns","-150",NA,NA,TRUE,"CLE Browns - NE Patriots"
"21","CLE Browns","NE Patriots","CLE Browns: Team Total Points - 1st Half","Over","-110","10.5",NA,NA,"CLE Browns - NE Patriots"
"22","CLE Browns","NE Patriots","CLE Browns: Team Total Points - 1st Half","Under","-110","10.5",NA,NA,"CLE Browns - NE Patriots"
"23","CLE Browns","NE Patriots","Moneyline 2nd Half","NE Patriots","+100",NA,NA,TRUE,"CLE Browns - NE Patriots"
"24","CLE Browns","NE Patriots","Moneyline 2nd Half","CLE Browns","-120",NA,NA,TRUE,"CLE Browns - NE Patriots"
"25","CLE Browns","NE Patriots","NE Patriots Win with Shutout","Yes","+2800",NA,NA,NA,"CLE Browns - NE Patriots"
"26","CLE Browns","NE Patriots","Total Alternate - 1st Half","Over","-200","19",NA,NA,"CLE Browns - NE Patriots"
"27","CLE Browns","NE Patriots","Total Alternate - 1st Half","Under","+155","19",NA,NA,"CLE Browns - NE Patriots"
"28","CLE Browns","NE Patriots","Total Alternate - 1st Half","Over","-180","19.5",NA,NA,"CLE Browns - NE Patriots"
"29","CLE Browns","NE Patriots","Total Alternate - 1st Half","Under","+140","19.5",NA,NA,"CLE Browns - NE Patriots"
"30","CLE Browns","NE Patriots","Total Alternate - 1st Half","Over","-155","20",NA,NA,"CLE Browns - NE Patriots"
"31","CLE Browns","NE Patriots","Total Alternate - 1st Half","Under","+120","20",NA,NA,"CLE Browns - NE Patriots"
"32","CLE Browns","NE Patriots","Total Alternate - 1st Half","Over","-125","20.5",NA,NA,"CLE Browns - NE Patriots"
"33","CLE Browns","NE Patriots","Total Alternate - 1st Half","Under","-105","20.5",NA,NA,"CLE Browns - NE Patriots"
"34","CLE Browns","NE Patriots","Total Alternate - 1st Half","Over","-110","21.5",NA,NA,"CLE Browns - NE Patriots"
