"","Home","Away","Bet","Outcome","Line","Odds","NA","NA","Matchup"
"55","PHI Eagles","DAL Cowboys","Anytime Touchdown Scorer","Peyton Hendershot",NA,"+900",NA,NA,"PHI Eagles - DAL Cowboys"
"56","PHI Eagles","DAL Cowboys","Anytime Touchdown Scorer","DAL Cowboys D/ST",NA,"+900",NA,NA,"PHI Eagles - DAL Cowboys"
"57","PHI Eagles","DAL Cowboys","Anytime Touchdown Scorer","Jack Stoll",NA,"+1000",NA,NA,"PHI Eagles - DAL Cowboys"
"58","PHI Eagles","DAL Cowboys","Anytime Touchdown Scorer","Cooper Rush",NA,"+1100",NA,NA,"PHI Eagles - DAL Cowboys"
"59","PHI Eagles","DAL Cowboys","Anytime Touchdown Scorer","Jake Ferguson",NA,"+1100",NA,NA,"PHI Eagles - DAL Cowboys"
"60","PHI Eagles","DAL Cowboys","Anytime Touchdown Scorer","Malik Davis",NA,"+1100",NA,NA,"PHI Eagles - DAL Cowboys"
"61","PHI Eagles","DAL Cowboys","Anytime Touchdown Scorer","KaVontae Turpin",NA,"+1600",NA,NA,"PHI Eagles - DAL Cowboys"
"62","PHI Eagles","DAL Cowboys","Anytime Touchdown Scorer","Britain Covey",NA,"+1800",NA,NA,"PHI Eagles - DAL Cowboys"
"63","PHI Eagles","DAL Cowboys","Anytime Touchdown Scorer","Grant Calcaterra",NA,"+1800",NA,NA,"PHI Eagles - DAL Cowboys"
"64","PHI Eagles","DAL Cowboys","Anytime Touchdown Scorer","Simi Fehoko",NA,"+1900",NA,NA,"PHI Eagles - DAL Cowboys"
"65","PHI Eagles","DAL Cowboys","Anytime Touchdown Scorer","Jalen Tolbert",NA,"+2500",NA,NA,"PHI Eagles - DAL Cowboys"
"66","PHI Eagles","DAL Cowboys","Each Team to Score 1+ Touchdown in Each Half  & Each Team to Score 1+ Field Goal in Each Half","Yes",NA,"+1900",NA,NA,"PHI Eagles - DAL Cowboys"
"67","PHI Eagles","DAL Cowboys","Overtime","Yes",NA,"+1400",NA,NA,"PHI Eagles - DAL Cowboys"
"68","PHI Eagles","DAL Cowboys","Race to 20 Points - 2nd Half","DAL Cowboys",NA,"+1100",NA,NA,"PHI Eagles - DAL Cowboys"
"69","PHI Eagles","DAL Cowboys","Race to 20 Points - 2nd Half","Neither",NA,"-400",NA,NA,"PHI Eagles - DAL Cowboys"
"70","PHI Eagles","DAL Cowboys","Race to 20 Points - 2nd Half","PHI Eagles",NA,"+500",NA,NA,"PHI Eagles - DAL Cowboys"
"71","PHI Eagles","DAL Cowboys","Miles Sanders Receiving Yards","Over","12.5","+100",NA,NA,"PHI Eagles - DAL Cowboys"
"72","PHI Eagles","DAL Cowboys","Miles Sanders Receiving Yards","Under","12.5","-140",NA,NA,"PHI Eagles - DAL Cowboys"
"73","PHI Eagles","DAL Cowboys","Miles Sanders Longest Rush","Over","15.5","-115",NA,NA,"PHI Eagles - DAL Cowboys"
"74","PHI Eagles","DAL Cowboys","Miles Sanders Longest Rush","Under","15.5","-115",NA,NA,"PHI Eagles - DAL Cowboys"
"75","PHI Eagles","DAL Cowboys","Both Teams to Score in Every Quarter","Yes",NA,"+1100",NA,NA,"PHI Eagles - DAL Cowboys"
"76","PHI Eagles","DAL Cowboys","Both Teams to Score in Every Quarter","No",NA,"-8000",NA,NA,"PHI Eagles - DAL Cowboys"
"77","PHI Eagles","DAL Cowboys","Spread 1st Half","DAL Cowboys","+4","-115",NA,TRUE,"PHI Eagles - DAL Cowboys"
"78","PHI Eagles","DAL Cowboys","Spread 1st Half","PHI Eagles","-4","-105",NA,TRUE,"PHI Eagles - DAL Cowboys"
"79","PHI Eagles","DAL Cowboys","PHI Eagles: Team Total Points","Over","24.5","-105",NA,NA,"PHI Eagles - DAL Cowboys"
"80","PHI Eagles","DAL Cowboys","PHI Eagles: Team Total Points","Under","24.5","-115",NA,NA,"PHI Eagles - DAL Cowboys"
"81","PHI Eagles","DAL Cowboys","Moneyline 2nd Quarter","DAL Cowboys",NA,"+150",NA,TRUE,"PHI Eagles - DAL Cowboys"
"82","PHI Eagles","DAL Cowboys","Moneyline 2nd Quarter","PHI Eagles",NA,"-175",NA,TRUE,"PHI Eagles - DAL Cowboys"
"83","PHI Eagles","DAL Cowboys","CeeDee Lamb Alternate Receiving Yards","25+ Yards",NA,"-1400",NA,NA,"PHI Eagles - DAL Cowboys"
"84","PHI Eagles","DAL Cowboys","CeeDee Lamb Alternate Receiving Yards","50+ Yards",NA,"-185",NA,NA,"PHI Eagles - DAL Cowboys"
"85","PHI Eagles","DAL Cowboys","CeeDee Lamb Alternate Receiving Yards","75+ Yards",NA,"+175",NA,NA,"PHI Eagles - DAL Cowboys"
"86","PHI Eagles","DAL Cowboys","CeeDee Lamb Alternate Receiving Yards","100+ Yards",NA,"+425",NA,NA,"PHI Eagles - DAL Cowboys"
"87","PHI Eagles","DAL Cowboys","First DAL Cowboys Touchdown Scorer","Ezekiel Elliott",NA,"+400",NA,NA,"PHI Eagles - DAL Cowboys"
"88","PHI Eagles","DAL Cowboys","First DAL Cowboys Touchdown Scorer","CeeDee Lamb",NA,"+500",NA,NA,"PHI Eagles - DAL Cowboys"
"89","PHI Eagles","DAL Cowboys","First DAL Cowboys Touchdown Scorer","Tony Pollard",NA,"+550",NA,NA,"PHI Eagles - DAL Cowboys"
"90","PHI Eagles","DAL Cowboys","First DAL Cowboys Touchdown Scorer","No DAL Cowboys Touchdown Scorer",NA,"+550",NA,NA,"PHI Eagles - DAL Cowboys"
"91","PHI Eagles","DAL Cowboys","First DAL Cowboys Touchdown Scorer","Michael Gallup",NA,"+750",NA,NA,"PHI Eagles - DAL Cowboys"
"92","PHI Eagles","DAL Cowboys","First DAL Cowboys Touchdown Scorer","Dalton Schultz",NA,"+850",NA,NA,"PHI Eagles - DAL Cowboys"
"93","PHI Eagles","DAL Cowboys","First DAL Cowboys Touchdown Scorer","Noah Brown",NA,"+950",NA,NA,"PHI Eagles - DAL Cowboys"
"94","PHI Eagles","DAL Cowboys","First DAL Cowboys Touchdown Scorer","DAL Cowboys D/ST",NA,"+2000",NA,NA,"PHI Eagles - DAL Cowboys"
"95","PHI Eagles","DAL Cowboys","First DAL Cowboys Touchdown Scorer","Peyton Hendershot",NA,"+2000",NA,NA,"PHI Eagles - DAL Cowboys"
"96","PHI Eagles","DAL Cowboys","First DAL Cowboys Touchdown Scorer","Malik Davis",NA,"+2500",NA,NA,"PHI Eagles - DAL Cowboys"
"97","PHI Eagles","DAL Cowboys","First DAL Cowboys Touchdown Scorer","Jake Ferguson",NA,"+2500",NA,NA,"PHI Eagles - DAL Cowboys"
"98","PHI Eagles","DAL Cowboys","First DAL Cowboys Touchdown Scorer","Cooper Rush",NA,"+2500",NA,NA,"PHI Eagles - DAL Cowboys"
"99","PHI Eagles","DAL Cowboys","First DAL Cowboys Touchdown Scorer","KaVontae Turpin",NA,"+3500",NA,NA,"PHI Eagles - DAL Cowboys"
"100","PHI Eagles","DAL Cowboys","First DAL Cowboys Touchdown Scorer","Simi Fehoko",NA,"+4000",NA,NA,"PHI Eagles - DAL Cowboys"
"101","PHI Eagles","DAL Cowboys","First DAL Cowboys Touchdown Scorer","Jalen Tolbert",NA,"+5500",NA,NA,"PHI Eagles - DAL Cowboys"
"102","PHI Eagles","DAL Cowboys","Total Touchdowns - 2nd Quarter","Over","1.5","+145",NA,NA,"PHI Eagles - DAL Cowboys"
"103","PHI Eagles","DAL Cowboys","Total Touchdowns - 2nd Quarter","Under","1.5","-180",NA,NA,"PHI Eagles - DAL Cowboys"
"104","PHI Eagles","DAL Cowboys","Team with Highest Scoring Quarter","DAL Cowboys",NA,"+195",NA,NA,"PHI Eagles - DAL Cowboys"
"105","PHI Eagles","DAL Cowboys","Team with Highest Scoring Quarter","Tie",NA,"+425",NA,NA,"PHI Eagles - DAL Cowboys"
"106","PHI Eagles","DAL Cowboys","Team with Highest Scoring Quarter","PHI Eagles",NA,"-185",NA,NA,"PHI Eagles - DAL Cowboys"
"107","PHI Eagles","DAL Cowboys","Race to 15 Points - 2nd Half","DAL Cowboys",NA,"+475",NA,NA,"PHI Eagles - DAL Cowboys"
"108","PHI Eagles","DAL Cowboys","Race to 15 Points - 2nd Half","Neither",NA,"-140",NA,NA,"PHI Eagles - DAL Cowboys"
"109","PHI Eagles","DAL Cowboys","Race to 15 Points - 2nd Half","PHI Eagles",NA,"+245",NA,NA,"PHI Eagles - DAL Cowboys"
"110","PHI Eagles","DAL Cowboys","Jalen Hurts Passing + Rushing Yards","Over","293.5","-115",NA,NA,"PHI Eagles - DAL Cowboys"
"111","PHI Eagles","DAL Cowboys","Jalen Hurts Passing + Rushing Yards","Under","293.5","-115",NA,NA,"PHI Eagles - DAL Cowboys"
"112","PHI Eagles","DAL Cowboys","DAL Cowboys: Team Total Touchdowns","Over","1.5","-145",NA,NA,"PHI Eagles - DAL Cowboys"
"113","PHI Eagles","DAL Cowboys","DAL Cowboys: Team Total Touchdowns","Under","1.5","+105",NA,NA,"PHI Eagles - DAL Cowboys"
"114","PHI Eagles","DAL Cowboys","Jalen Hurts Passing Completions","Over","19.5","-125",NA,NA,"PHI Eagles - DAL Cowboys"
"115","PHI Eagles","DAL Cowboys","Jalen Hurts Passing Completions","Under","19.5","-105",NA,NA,"PHI Eagles - DAL Cowboys"
"116","PHI Eagles","DAL Cowboys","Tony Pollard Rushing Attempts","Over","8.5","+100",NA,NA,"PHI Eagles - DAL Cowboys"
"117","PHI Eagles","DAL Cowboys","Tony Pollard Rushing Attempts","Under","8.5","-130",NA,NA,"PHI Eagles - DAL Cowboys"
"118","PHI Eagles","DAL Cowboys","First Score Method 3-Way","Touchdown",NA,"-160",NA,NA,"PHI Eagles - DAL Cowboys"
"119","PHI Eagles","DAL Cowboys","First Score Method 3-Way","Field Goal",NA,"+120",NA,NA,"PHI Eagles - DAL Cowboys"
"120","PHI Eagles","DAL Cowboys","First Score Method 3-Way","Safety",NA,"+2800",NA,NA,"PHI Eagles - DAL Cowboys"
"121","PHI Eagles","DAL Cowboys","Miles Sanders Alternate Rushing Yards","50+ Yards",NA,"-285",NA,NA,"PHI Eagles - DAL Cowboys"
"122","PHI Eagles","DAL Cowboys","Miles Sanders Alternate Rushing Yards","75+ Yards",NA,"+140",NA,NA,"PHI Eagles - DAL Cowboys"
"123","PHI Eagles","DAL Cowboys","Miles Sanders Alternate Rushing Yards","100+ Yards",NA,"+380",NA,NA,"PHI Eagles - DAL Cowboys"
"124","PHI Eagles","DAL Cowboys","Miles Sanders Alternate Rushing Yards","125+ Yards",NA,"+800",NA,NA,"PHI Eagles - DAL Cowboys"
"125","PHI Eagles","DAL Cowboys","DAL Cowboys Total Touchdowns - 1st Quarter","Over","0.5","+215",NA,NA,"PHI Eagles - DAL Cowboys"
"126","PHI Eagles","DAL Cowboys","DAL Cowboys Total Touchdowns - 1st Quarter","Under","0.5","-295",NA,NA,"PHI Eagles - DAL Cowboys"
"127","PHI Eagles","DAL Cowboys","Miles Sanders Longest Reception","Over","8.5","-125",NA,NA,"PHI Eagles - DAL Cowboys"
"128","PHI Eagles","DAL Cowboys","Miles Sanders Longest Reception","Under","8.5","-110",NA,NA,"PHI Eagles - DAL Cowboys"
"129","PHI Eagles","DAL Cowboys","Miles Sanders Rushing Attempts","Over","14.5","-115",NA,NA,"PHI Eagles - DAL Cowboys"
"130","PHI Eagles","DAL Cowboys","Miles Sanders Rushing Attempts","Under","14.5","-115",NA,NA,"PHI Eagles - DAL Cowboys"
"131","PHI Eagles","DAL Cowboys","DAL Cowboys: Team Total Points - 1st Half","Over","7.5","-110",NA,NA,"PHI Eagles - DAL Cowboys"
"132","PHI Eagles","DAL Cowboys","DAL Cowboys: Team Total Points - 1st Half","Under","7.5","-110",NA,NA,"PHI Eagles - DAL Cowboys"
"133","PHI Eagles","DAL Cowboys","DeVonta Smith Receiving Yards","Over","51.5","-115",NA,NA,"PHI Eagles - DAL Cowboys"
"134","PHI Eagles","DAL Cowboys","DeVonta Smith Receiving Yards","Under","51.5","-115",NA,NA,"PHI Eagles - DAL Cowboys"
"135","PHI Eagles","DAL Cowboys","1st to Score - 1st Half","DAL Cowboys",NA,"+125",NA,NA,"PHI Eagles - DAL Cowboys"
"136","PHI Eagles","DAL Cowboys","1st to Score - 1st Half","PHI Eagles",NA,"-155",NA,NA,"PHI Eagles - DAL Cowboys"
"137","PHI Eagles","DAL Cowboys","Spread 4th Quarter","DAL Cowboys","+1","-115",NA,TRUE,"PHI Eagles - DAL Cowboys"
"138","PHI Eagles","DAL Cowboys","Spread 4th Quarter","PHI Eagles","-1","-105",NA,TRUE,"PHI Eagles - DAL Cowboys"
"139","PHI Eagles","DAL Cowboys","Ezekiel Elliott Longest Rush","Over","12.5","-115",NA,NA,"PHI Eagles - DAL Cowboys"
"140","PHI Eagles","DAL Cowboys","Ezekiel Elliott Longest Rush","Under","12.5","-115",NA,NA,"PHI Eagles - DAL Cowboys"
"141","PHI Eagles","DAL Cowboys","Team to Lead After Every Quarter","Neither Team",NA,"-160",NA,NA,"PHI Eagles - DAL Cowboys"
"142","PHI Eagles","DAL Cowboys","Team to Lead After Every Quarter","PHI Eagles",NA,"+195",NA,NA,"PHI Eagles - DAL Cowboys"
"143","PHI Eagles","DAL Cowboys","Team to Lead After Every Quarter","DAL Cowboys",NA,"+600",NA,NA,"PHI Eagles - DAL Cowboys"
"144","PHI Eagles","DAL Cowboys","Last to Score - 2nd Half","DAL Cowboys",NA,"+110",NA,NA,"PHI Eagles - DAL Cowboys"
"145","PHI Eagles","DAL Cowboys","Last to Score - 2nd Half","PHI Eagles",NA,"-140",NA,NA,"PHI Eagles - DAL Cowboys"
"146","PHI Eagles","DAL Cowboys","Shortest Field Goal Made Yards","Over","26.5","-125",NA,NA,"PHI Eagles - DAL Cowboys"
"147","PHI Eagles","DAL Cowboys","Shortest Field Goal Made Yards","Under","26.5","-105",NA,NA,"PHI Eagles - DAL Cowboys"
"148","PHI Eagles","DAL Cowboys","Largest Lead of the Game","Over","14.5","-105",NA,NA,"PHI Eagles - DAL Cowboys"
"149","PHI Eagles","DAL Cowboys","Largest Lead of the Game","Under","14.5","-125",NA,NA,"PHI Eagles - DAL Cowboys"
"150","PHI Eagles","DAL Cowboys","PHI Eagles Total Touchdowns - 3rd Quarter","Over","0.5","-125",NA,NA,"PHI Eagles - DAL Cowboys"
"151","PHI Eagles","DAL Cowboys","PHI Eagles Total Touchdowns - 3rd Quarter","Under","0.5","+100",NA,NA,"PHI Eagles - DAL Cowboys"
"152","PHI Eagles","DAL Cowboys","Ezekiel Elliott Receptions","Over","1.5","-135",NA,NA,"PHI Eagles - DAL Cowboys"
"153","PHI Eagles","DAL Cowboys","Ezekiel Elliott Receptions","Under","1.5","+105",NA,NA,"PHI Eagles - DAL Cowboys"
"154","PHI Eagles","DAL Cowboys","Race to 15 Points","DAL Cowboys",NA,"+195",NA,NA,"PHI Eagles - DAL Cowboys"
"155","PHI Eagles","DAL Cowboys","Race to 15 Points","Neither",NA,"+1500",NA,NA,"PHI Eagles - DAL Cowboys"
"156","PHI Eagles","DAL Cowboys","Race to 15 Points","PHI Eagles",NA,"-200",NA,NA,"PHI Eagles - DAL Cowboys"
"157","PHI Eagles","DAL Cowboys","Cooper Rush Rushing Yards","Over","4.5","+100",NA,NA,"PHI Eagles - DAL Cowboys"
"158","PHI Eagles","DAL Cowboys","Cooper Rush Rushing Yards","Under","4.5","-125",NA,NA,"PHI Eagles - DAL Cowboys"
"159","PHI Eagles","DAL Cowboys","Longest Touchdown Yards","Over","37.5","-110",NA,NA,"PHI Eagles - DAL Cowboys"
"160","PHI Eagles","DAL Cowboys","Longest Touchdown Yards","Under","37.5","-120",NA,NA,"PHI Eagles - DAL Cowboys"
"161","PHI Eagles","DAL Cowboys","Each Team to Score 1 Touchdown in Each Half","Yes",NA,"+245",NA,NA,"PHI Eagles - DAL Cowboys"
"162","PHI Eagles","DAL Cowboys","Each Team to Score 1 Touchdown in Each Half","No",NA,"-340",NA,NA,"PHI Eagles - DAL Cowboys"
"163","PHI Eagles","DAL Cowboys","Anytime Touchdown Scorer - 1st Quarter","Miles Sanders",NA,"+500",NA,NA,"PHI Eagles - DAL Cowboys"
"164","PHI Eagles","DAL Cowboys","Anytime Touchdown Scorer - 1st Quarter","Jalen Hurts",NA,"+500",NA,NA,"PHI Eagles - DAL Cowboys"
"165","PHI Eagles","DAL Cowboys","Anytime Touchdown Scorer - 1st Quarter","A.J. Brown",NA,"+550",NA,NA,"PHI Eagles - DAL Cowboys"
"166","PHI Eagles","DAL Cowboys","Anytime Touchdown Scorer - 1st Quarter","DeVonta Smith",NA,"+700",NA,NA,"PHI Eagles - DAL Cowboys"
"167","PHI Eagles","DAL Cowboys","Anytime Touchdown Scorer - 1st Quarter","Dallas Goedert",NA,"+800",NA,NA,"PHI Eagles - DAL Cowboys"
"168","PHI Eagles","DAL Cowboys","Anytime Touchdown Scorer - 1st Quarter","Ezekiel Elliott",NA,"+850",NA,NA,"PHI Eagles - DAL Cowboys"
"169","PHI Eagles","DAL Cowboys","Anytime Touchdown Scorer - 1st Quarter","CeeDee Lamb",NA,"+950",NA,NA,"PHI Eagles - DAL Cowboys"
"170","PHI Eagles","DAL Cowboys","Anytime Touchdown Scorer - 1st Quarter","Tony Pollard",NA,"+1100",NA,NA,"PHI Eagles - DAL Cowboys"
"171","PHI Eagles","DAL Cowboys","Anytime Touchdown Scorer - 1st Quarter","Kenneth Gainwell",NA,"+1300",NA,NA,"PHI Eagles - DAL Cowboys"
"172","PHI Eagles","DAL Cowboys","Anytime Touchdown Scorer - 1st Quarter","Michael Gallup",NA,"+1300",NA,NA,"PHI Eagles - DAL Cowboys"
"173","PHI Eagles","DAL Cowboys","Anytime Touchdown Scorer - 1st Quarter","Dalton Schultz",NA,"+1400",NA,NA,"PHI Eagles - DAL Cowboys"
"174","PHI Eagles","DAL Cowboys","Anytime Touchdown Scorer - 1st Quarter","Noah Brown",NA,"+1600",NA,NA,"PHI Eagles - DAL Cowboys"
"175","PHI Eagles","DAL Cowboys","Anytime Touchdown Scorer - 1st Quarter","Quez Watkins",NA,"+1600",NA,NA,"PHI Eagles - DAL Cowboys"
"176","PHI Eagles","DAL Cowboys","Anytime Touchdown Scorer - 1st Quarter","PHI Eagles D/ST",NA,"+1700",NA,NA,"PHI Eagles - DAL Cowboys"
"177","PHI Eagles","DAL Cowboys","Anytime Touchdown Scorer - 1st Quarter","Trey Sermon",NA,"+1800",NA,NA,"PHI Eagles - DAL Cowboys"
"178","PHI Eagles","DAL Cowboys","Anytime Touchdown Scorer - 1st Quarter","Boston Scott",NA,"+1900",NA,NA,"PHI Eagles - DAL Cowboys"
"179","PHI Eagles","DAL Cowboys","Anytime Touchdown Scorer - 1st Quarter","Zach Pascal",NA,"+2500",NA,NA,"PHI Eagles - DAL Cowboys"
"180","PHI Eagles","DAL Cowboys","Anytime Touchdown Scorer - 1st Quarter","Jack Stoll",NA,"+2800",NA,NA,"PHI Eagles - DAL Cowboys"
"181","PHI Eagles","DAL Cowboys","Anytime Touchdown Scorer - 1st Quarter","DAL Cowboys D/ST",NA,"+2800",NA,NA,"PHI Eagles - DAL Cowboys"
"182","PHI Eagles","DAL Cowboys","Anytime Touchdown Scorer - 1st Quarter","Peyton Hendershot",NA,"+3000",NA,NA,"PHI Eagles - DAL Cowboys"
"183","PHI Eagles","DAL Cowboys","Anytime Touchdown Scorer - 1st Quarter","Jake Ferguson",NA,"+3500",NA,NA,"PHI Eagles - DAL Cowboys"
"184","PHI Eagles","DAL Cowboys","Anytime Touchdown Scorer - 1st Quarter","Cooper Rush",NA,"+3500",NA,NA,"PHI Eagles - DAL Cowboys"
