"","Home","Away","Bet","Outcome","Line","Odds","NA","NA","Matchup"
"1","NY Giants","IND Colts","Spread 2nd Half","IND Colts","+2.5","+100",NA,TRUE,"NY Giants - IND Colts"
"2","NY Giants","IND Colts","Spread 2nd Half","NY Giants","-2.5","-120",NA,TRUE,"NY Giants - IND Colts"
"3","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 0:0 IND Colts",NA,"+220",NA,NA,"NY Giants - IND Colts"
"4","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 7:0 IND Colts",NA,"+300",NA,NA,"NY Giants - IND Colts"
"5","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 3:0 IND Colts",NA,"+300",NA,NA,"NY Giants - IND Colts"
"6","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 0:3 IND Colts",NA,"+320",NA,NA,"NY Giants - IND Colts"
"7","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 0:7 IND Colts",NA,"+450",NA,NA,"NY Giants - IND Colts"
"8","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 7:3 IND Colts",NA,"+500",NA,NA,"NY Giants - IND Colts"
"9","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 3:3 IND Colts",NA,"+550",NA,NA,"NY Giants - IND Colts"
"10","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 7:7 IND Colts",NA,"+700",NA,NA,"NY Giants - IND Colts"
"11","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 3:7 IND Colts",NA,"+700",NA,NA,"NY Giants - IND Colts"
"12","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 6:0 IND Colts",NA,"+800",NA,NA,"NY Giants - IND Colts"
"13","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 4:0 IND Colts",NA,"+800",NA,NA,"NY Giants - IND Colts"
"14","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 0:6 IND Colts",NA,"+850",NA,NA,"NY Giants - IND Colts"
"15","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 6:3 IND Colts",NA,"+950",NA,NA,"NY Giants - IND Colts"
"16","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 3:6 IND Colts",NA,"+1000",NA,NA,"NY Giants - IND Colts"
"17","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 4:3 IND Colts",NA,"+1100",NA,NA,"NY Giants - IND Colts"
"18","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 7:6 IND Colts",NA,"+1100",NA,NA,"NY Giants - IND Colts"
"19","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 4:7 IND Colts",NA,"+1200",NA,NA,"NY Giants - IND Colts"
"20","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 6:7 IND Colts",NA,"+1400",NA,NA,"NY Giants - IND Colts"
"21","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 0:4 IND Colts",NA,"+1400",NA,NA,"NY Giants - IND Colts"
"22","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 6:6 IND Colts",NA,"+1700",NA,NA,"NY Giants - IND Colts"
"23","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 7:4 IND Colts",NA,"+1700",NA,NA,"NY Giants - IND Colts"
"24","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 9:3 IND Colts",NA,"+1700",NA,NA,"NY Giants - IND Colts"
"25","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 9:0 IND Colts",NA,"+1700",NA,NA,"NY Giants - IND Colts"
"26","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 3:4 IND Colts",NA,"+1900",NA,NA,"NY Giants - IND Colts"
"27","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 0:9 IND Colts",NA,"+1900",NA,NA,"NY Giants - IND Colts"
"28","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 4:6 IND Colts",NA,"+1900",NA,NA,"NY Giants - IND Colts"
"29","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 3:9 IND Colts",NA,"+1900",NA,NA,"NY Giants - IND Colts"
"30","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 1:0 IND Colts",NA,"+2000",NA,NA,"NY Giants - IND Colts"
"31","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 7:9 IND Colts",NA,"+2000",NA,NA,"NY Giants - IND Colts"
"32","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 9:7 IND Colts",NA,"+2200",NA,NA,"NY Giants - IND Colts"
"33","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 1:3 IND Colts",NA,"+2200",NA,NA,"NY Giants - IND Colts"
"34","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 4:4 IND Colts",NA,"+2500",NA,NA,"NY Giants - IND Colts"
"35","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 9:6 IND Colts",NA,"+2500",NA,NA,"NY Giants - IND Colts"
"36","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 1:7 IND Colts",NA,"+2800",NA,NA,"NY Giants - IND Colts"
"37","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 2:3 IND Colts",NA,"+2800",NA,NA,"NY Giants - IND Colts"
"38","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 0:2 IND Colts",NA,"+2800",NA,NA,"NY Giants - IND Colts"
"39","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 2:0 IND Colts",NA,"+2800",NA,NA,"NY Giants - IND Colts"
"40","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 6:4 IND Colts",NA,"+3000",NA,NA,"NY Giants - IND Colts"
"41","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 7:2 IND Colts",NA,"+3000",NA,NA,"NY Giants - IND Colts"
"42","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 1:6 IND Colts",NA,"+3000",NA,NA,"NY Giants - IND Colts"
"43","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 1:4 IND Colts",NA,"+3000",NA,NA,"NY Giants - IND Colts"
"44","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 6:9 IND Colts",NA,"+3000",NA,NA,"NY Giants - IND Colts"
"45","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 4:9 IND Colts",NA,"+3000",NA,NA,"NY Giants - IND Colts"
"46","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 3:2 IND Colts",NA,"+3000",NA,NA,"NY Giants - IND Colts"
"47","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 2:7 IND Colts",NA,"+3000",NA,NA,"NY Giants - IND Colts"
"48","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 0:1 IND Colts",NA,"+3500",NA,NA,"NY Giants - IND Colts"
"49","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 5:3 IND Colts",NA,"+3500",NA,NA,"NY Giants - IND Colts"
"50","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 4:1 IND Colts",NA,"+3500",NA,NA,"NY Giants - IND Colts"
"51","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 7:1 IND Colts",NA,"+3500",NA,NA,"NY Giants - IND Colts"
"52","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 5:0 IND Colts",NA,"+3500",NA,NA,"NY Giants - IND Colts"
"53","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 8:0 IND Colts",NA,"+3500",NA,NA,"NY Giants - IND Colts"
"54","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 8:3 IND Colts",NA,"+4000",NA,NA,"NY Giants - IND Colts"
"55","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 9:4 IND Colts",NA,"+4000",NA,NA,"NY Giants - IND Colts"
"56","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 0:5 IND Colts",NA,"+4000",NA,NA,"NY Giants - IND Colts"
"57","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 2:6 IND Colts",NA,"+4000",NA,NA,"NY Giants - IND Colts"
"58","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 6:2 IND Colts",NA,"+4000",NA,NA,"NY Giants - IND Colts"
"59","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 4:2 IND Colts",NA,"+4500",NA,NA,"NY Giants - IND Colts"
"60","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 8:6 IND Colts",NA,"+4500",NA,NA,"NY Giants - IND Colts"
"61","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 8:4 IND Colts",NA,"+4500",NA,NA,"NY Giants - IND Colts"
"62","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 8:7 IND Colts",NA,"+4500",NA,NA,"NY Giants - IND Colts"
"63","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 3:1 IND Colts",NA,"+4500",NA,NA,"NY Giants - IND Colts"
"64","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 5:7 IND Colts",NA,"+4500",NA,NA,"NY Giants - IND Colts"
"65","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 9:9 IND Colts",NA,"+5000",NA,NA,"NY Giants - IND Colts"
"66","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 6:1 IND Colts",NA,"+5000",NA,NA,"NY Giants - IND Colts"
"67","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 2:9 IND Colts",NA,"+5000",NA,NA,"NY Giants - IND Colts"
"68","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 5:6 IND Colts",NA,"+5000",NA,NA,"NY Giants - IND Colts"
"69","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 7:8 IND Colts",NA,"+5000",NA,NA,"NY Giants - IND Colts"
"70","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 3:5 IND Colts",NA,"+5000",NA,NA,"NY Giants - IND Colts"
"71","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 4:8 IND Colts",NA,"+5000",NA,NA,"NY Giants - IND Colts"
"72","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 1:1 IND Colts",NA,"+5000",NA,NA,"NY Giants - IND Colts"
"73","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 2:4 IND Colts",NA,"+5000",NA,NA,"NY Giants - IND Colts"
"74","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 1:9 IND Colts",NA,"+5000",NA,NA,"NY Giants - IND Colts"
"75","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 5:4 IND Colts",NA,"+5500",NA,NA,"NY Giants - IND Colts"
"76","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 3:8 IND Colts",NA,"+5500",NA,NA,"NY Giants - IND Colts"
"77","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 6:8 IND Colts",NA,"+5500",NA,NA,"NY Giants - IND Colts"
"78","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 4:5 IND Colts",NA,"+5500",NA,NA,"NY Giants - IND Colts"
"79","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 8:9 IND Colts",NA,"+5500",NA,NA,"NY Giants - IND Colts"
"80","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 0:8 IND Colts",NA,"+5500",NA,NA,"NY Giants - IND Colts"
"81","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 5:9 IND Colts",NA,"+5500",NA,NA,"NY Giants - IND Colts"
"82","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 6:5 IND Colts",NA,"+5500",NA,NA,"NY Giants - IND Colts"
"83","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 7:5 IND Colts",NA,"+5500",NA,NA,"NY Giants - IND Colts"
"84","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 9:1 IND Colts",NA,"+6000",NA,NA,"NY Giants - IND Colts"
"85","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 8:5 IND Colts",NA,"+6000",NA,NA,"NY Giants - IND Colts"
"86","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 5:2 IND Colts",NA,"+6000",NA,NA,"NY Giants - IND Colts"
"87","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 9:2 IND Colts",NA,"+6000",NA,NA,"NY Giants - IND Colts"
"88","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 8:1 IND Colts",NA,"+6000",NA,NA,"NY Giants - IND Colts"
"89","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 1:8 IND Colts",NA,"+6000",NA,NA,"NY Giants - IND Colts"
"90","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 2:1 IND Colts",NA,"+6500",NA,NA,"NY Giants - IND Colts"
"91","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 5:1 IND Colts",NA,"+6500",NA,NA,"NY Giants - IND Colts"
"92","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 9:8 IND Colts",NA,"+6500",NA,NA,"NY Giants - IND Colts"
"93","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 8:2 IND Colts",NA,"+6500",NA,NA,"NY Giants - IND Colts"
"94","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 5:8 IND Colts",NA,"+6500",NA,NA,"NY Giants - IND Colts"
"95","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 1:2 IND Colts",NA,"+6500",NA,NA,"NY Giants - IND Colts"
"96","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 9:5 IND Colts",NA,"+6500",NA,NA,"NY Giants - IND Colts"
"97","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 8:8 IND Colts",NA,"+7000",NA,NA,"NY Giants - IND Colts"
"98","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 2:2 IND Colts",NA,"+7000",NA,NA,"NY Giants - IND Colts"
"99","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 1:5 IND Colts",NA,"+7000",NA,NA,"NY Giants - IND Colts"
"100","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 2:8 IND Colts",NA,"+7000",NA,NA,"NY Giants - IND Colts"
"101","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 2:5 IND Colts",NA,"+7500",NA,NA,"NY Giants - IND Colts"
"102","NY Giants","IND Colts","DK Squares - Any Quarter","NY Giants 5:5 IND Colts",NA,"+8000",NA,NA,"NY Giants - IND Colts"
"103","NY Giants","IND Colts","Lowest Scoring Quarter","1st Quarter",NA,"+215",NA,NA,"NY Giants - IND Colts"
"104","NY Giants","IND Colts","Lowest Scoring Quarter","3rd Quarter",NA,"+235",NA,NA,"NY Giants - IND Colts"
"105","NY Giants","IND Colts","Lowest Scoring Quarter","Tie",NA,"+330",NA,NA,"NY Giants - IND Colts"
"106","NY Giants","IND Colts","Lowest Scoring Quarter","4th Quarter",NA,"+500",NA,NA,"NY Giants - IND Colts"
"107","NY Giants","IND Colts","Lowest Scoring Quarter","2nd Quarter",NA,"+600",NA,NA,"NY Giants - IND Colts"
"108","NY Giants","IND Colts","Both Teams to Score 25+ Points","Yes",NA,"+1000",NA,NA,"NY Giants - IND Colts"
"109","NY Giants","IND Colts","Both Teams to Score 25+ Points","No",NA,"-5000",NA,NA,"NY Giants - IND Colts"
"110","NY Giants","IND Colts","Moneyline 2nd Quarter","IND Colts",NA,"+135",NA,TRUE,"NY Giants - IND Colts"
"111","NY Giants","IND Colts","Moneyline 2nd Quarter","NY Giants",NA,"-155",NA,TRUE,"NY Giants - IND Colts"
"112","NY Giants","IND Colts","Game to Be Tied Again after 0-0?","Yes",NA,"+105",NA,NA,"NY Giants - IND Colts"
"113","NY Giants","IND Colts","Game to Be Tied Again after 0-0?","No",NA,"-135",NA,NA,"NY Giants - IND Colts"
"114","NY Giants","IND Colts","Anytime Touchdown Scorer - 1st Half","Saquon Barkley",NA,"+175","Anytime Scorer",NA,"NY Giants - IND Colts"
"115","NY Giants","IND Colts","Anytime Touchdown Scorer - 1st Half","Zack Moss",NA,"+320","Anytime Scorer",NA,"NY Giants - IND Colts"
"116","NY Giants","IND Colts","Anytime Touchdown Scorer - 1st Half","Isaiah Hodgins",NA,"+370","Anytime Scorer",NA,"NY Giants - IND Colts"
"117","NY Giants","IND Colts","Anytime Touchdown Scorer - 1st Half","Darius Slayton",NA,"+390","Anytime Scorer",NA,"NY Giants - IND Colts"
"118","NY Giants","IND Colts","Anytime Touchdown Scorer - 1st Half","Daniel Jones",NA,"+450","Anytime Scorer",NA,"NY Giants - IND Colts"
"119","NY Giants","IND Colts","Anytime Touchdown Scorer - 1st Half","Michael Pittman Jr.",NA,"+450","Anytime Scorer",NA,"NY Giants - IND Colts"
"120","NY Giants","IND Colts","Anytime Touchdown Scorer - 1st Half","Daniel Bellinger",NA,"+450","Anytime Scorer",NA,"NY Giants - IND Colts"
"121","NY Giants","IND Colts","Anytime Touchdown Scorer - 1st Half","Richie James Jr.",NA,"+550","Anytime Scorer",NA,"NY Giants - IND Colts"
"122","NY Giants","IND Colts","Anytime Touchdown Scorer - 1st Half","Deon Jackson",NA,"+750","Anytime Scorer",NA,"NY Giants - IND Colts"
"123","NY Giants","IND Colts","Anytime Touchdown Scorer - 1st Half","Jelani Woods",NA,"+750","Anytime Scorer",NA,"NY Giants - IND Colts"
"124","NY Giants","IND Colts","Anytime Touchdown Scorer - 1st Half","Parris Campbell",NA,"+750","Anytime Scorer",NA,"NY Giants - IND Colts"
"125","NY Giants","IND Colts","Anytime Touchdown Scorer - 1st Half","Mo Alie-Cox",NA,"+850","Anytime Scorer",NA,"NY Giants - IND Colts"
"126","NY Giants","IND Colts","Anytime Touchdown Scorer - 1st Half","Alec Pierce",NA,"+900","Anytime Scorer",NA,"NY Giants - IND Colts"
"127","NY Giants","IND Colts","Anytime Touchdown Scorer - 1st Half","Kylen Granson",NA,"+950","Anytime Scorer",NA,"NY Giants - IND Colts"
"128","NY Giants","IND Colts","Anytime Touchdown Scorer - 1st Half","NY Giants D/ST",NA,"+1000","Anytime Scorer",NA,"NY Giants - IND Colts"
"129","NY Giants","IND Colts","Anytime Touchdown Scorer - 1st Half","Matt Breida",NA,"+1100","Anytime Scorer",NA,"NY Giants - IND Colts"
"130","NY Giants","IND Colts","Anytime Touchdown Scorer - 1st Half","IND Colts D/ST",NA,"+1400","Anytime Scorer",NA,"NY Giants - IND Colts"
"131","NY Giants","IND Colts","Anytime Touchdown Scorer - 1st Half","Nick Vannett",NA,"+1400","Anytime Scorer",NA,"NY Giants - IND Colts"
"132","NY Giants","IND Colts","Anytime Touchdown Scorer - 1st Half","Nikola Kalinic",NA,"+1500","Anytime Scorer",NA,"NY Giants - IND Colts"
"133","NY Giants","IND Colts","Anytime Touchdown Scorer - 1st Half","David Sills V",NA,"+1500","Anytime Scorer",NA,"NY Giants - IND Colts"
"134","NY Giants","IND Colts","Anytime Touchdown Scorer - 1st Half","Nick Foles",NA,"+1700","Anytime Scorer",NA,"NY Giants - IND Colts"
"135","NY Giants","IND Colts","Anytime Touchdown Scorer - 1st Half","Gary Brightwell",NA,"+1700","Anytime Scorer",NA,"NY Giants - IND Colts"
"136","NY Giants","IND Colts","Anytime Touchdown Scorer - 1st Half","Mike Strachan",NA,"+1800","Anytime Scorer",NA,"NY Giants - IND Colts"
"137","NY Giants","IND Colts","Anytime Touchdown Scorer - 1st Half","Ashton Dulin",NA,"+1900","Anytime Scorer",NA,"NY Giants - IND Colts"
"138","NY Giants","IND Colts","Anytime Touchdown Scorer - 1st Half","Jordan Wilkins",NA,"+1900","Anytime Scorer",NA,"NY Giants - IND Colts"
"139","NY Giants","IND Colts","Anytime Touchdown Scorer - 1st Half","Marcus Johnson",NA,"+2800","Anytime Scorer",NA,"NY Giants - IND Colts"
"140","NY Giants","IND Colts","Anytime Touchdown Scorer - 1st Half","Kenny Golladay",NA,"+2800","Anytime Scorer",NA,"NY Giants - IND Colts"
"141","NY Giants","IND Colts","Anytime Touchdown Scorer - 1st Half","Lawrence Cager",NA,"+2800","Anytime Scorer",NA,"NY Giants - IND Colts"
"142","NY Giants","IND Colts","Anytime Touchdown Scorer - 1st Half","Chris Myarick",NA,"+2800","Anytime Scorer",NA,"NY Giants - IND Colts"
"143","NY Giants","IND Colts","Both Teams to Score 35+ Points","Yes",NA,"+2500",NA,NA,"NY Giants - IND Colts"
"144","NY Giants","IND Colts","IND Colts Win With Shutout - 1st Quarter","Yes",NA,"+330",NA,NA,"NY Giants - IND Colts"
"145","NY Giants","IND Colts","IND Colts Win With Shutout - 1st Quarter","No",NA,"-475",NA,NA,"NY Giants - IND Colts"
"146","NY Giants","IND Colts","1st Half Spread / 1st Half Total Points","IND Colts +3.5 / Over 18.5",NA,"+275",NA,NA,"NY Giants - IND Colts"
"147","NY Giants","IND Colts","1st Half Spread / 1st Half Total Points","IND Colts +3.5 / Under 18.5",NA,"+225",NA,NA,"NY Giants - IND Colts"
"148","NY Giants","IND Colts","1st Half Spread / 1st Half Total Points","NY Giants -3.5 / Over 18.5",NA,"+230",NA,NA,"NY Giants - IND Colts"
"149","NY Giants","IND Colts","1st Half Spread / 1st Half Total Points","NY Giants -3.5 / Under 18.5",NA,"+350",NA,NA,"NY Giants - IND Colts"
"150","NY Giants","IND Colts","1st Half Winner / 1st Half Total Points","IND Colts / Over 18.5",NA,"+400",NA,NA,"NY Giants - IND Colts"
"151","NY Giants","IND Colts","1st Half Winner / 1st Half Total Points","IND Colts / Under 18.5",NA,"+425",NA,NA,"NY Giants - IND Colts"
"152","NY Giants","IND Colts","1st Half Winner / 1st Half Total Points","NY Giants / Over 18.5",NA,"+185",NA,NA,"NY Giants - IND Colts"
"153","NY Giants","IND Colts","1st Half Winner / 1st Half Total Points","NY Giants / Under 18.5",NA,"+245",NA,NA,"NY Giants - IND Colts"
"154","NY Giants","IND Colts","Moneyline 3rd Quarter","IND Colts",NA,"+135",NA,TRUE,"NY Giants - IND Colts"
"155","NY Giants","IND Colts","Moneyline 3rd Quarter","NY Giants",NA,"-155",NA,TRUE,"NY Giants - IND Colts"
"156","NY Giants","IND Colts","1st IND Colts Drive Result Grouped","No Offensive Score",NA,"-245",NA,NA,"NY Giants - IND Colts"
"157","NY Giants","IND Colts","1st IND Colts Drive Result Grouped","Offensive Score",NA,"+190",NA,NA,"NY Giants - IND Colts"
"158","NY Giants","IND Colts","NY Giants Win with Shutout - 1st Half","Yes",NA,"+550",NA,NA,"NY Giants - IND Colts"
"159","NY Giants","IND Colts","NY Giants Win with Shutout - 1st Half","No",NA,"-1000",NA,NA,"NY Giants - IND Colts"
"160","NY Giants","IND Colts","Last to Score - 1st Quarter","IND Colts",NA,"+125",NA,TRUE,"NY Giants - IND Colts"
"161","NY Giants","IND Colts","Last to Score - 1st Quarter","NY Giants",NA,"-155",NA,TRUE,"NY Giants - IND Colts"
"162","NY Giants","IND Colts","1st to Score - 2nd Half","IND Colts",NA,"+120",NA,TRUE,"NY Giants - IND Colts"
"163","NY Giants","IND Colts","1st to Score - 2nd Half","NY Giants",NA,"-150",NA,TRUE,"NY Giants - IND Colts"
"164","NY Giants","IND Colts","Total Points Odd/Even - 1st Quarter","Odd",NA,"-120",NA,NA,"NY Giants - IND Colts"
"165","NY Giants","IND Colts","Total Points Odd/Even - 1st Quarter","Even",NA,"+100",NA,NA,"NY Giants - IND Colts"
"166","NY Giants","IND Colts","Spread 3rd Quarter","IND Colts","+1.5","-130",NA,TRUE,"NY Giants - IND Colts"
"167","NY Giants","IND Colts","Spread 3rd Quarter","NY Giants","-1.5","+110",NA,TRUE,"NY Giants - IND Colts"
"168","NY Giants","IND Colts","Each Team to Score 1+ Touchdown in the 1st Half and 1+ Field Goal in the 1st Half","Yes",NA,"+550",NA,NA,"NY Giants - IND Colts"
"169","NY Giants","IND Colts","Each Team to Score 1+ Touchdown in the 1st Half and 1+ Field Goal in the 1st Half","No",NA,"-1000",NA,NA,"NY Giants - IND Colts"
"170","NY Giants","IND Colts","Moneyline / Total Points","IND Colts / Over 38.5",NA,"+450",NA,NA,"NY Giants - IND Colts"
