"","Home","Away","Bet","Outcome","Line","Odds","NA","NA","Matchup"
"33","LV Raiders","ARI Cardinals","Race to 20 Points","LV Raiders",NA,"-190",NA,NA,"LV Raiders - ARI Cardinals"
"34","LV Raiders","ARI Cardinals","Total Points Odd/Even - 1st Half","Even",NA,"-110",NA,NA,"LV Raiders - ARI Cardinals"
"35","LV Raiders","ARI Cardinals","Total Points Odd/Even - 1st Half","Odd",NA,"-110",NA,NA,"LV Raiders - ARI Cardinals"
"36","LV Raiders","ARI Cardinals","1st ARI Cardinals Drive Result Grouped","No Offensive Score",NA,"-210",NA,NA,"LV Raiders - ARI Cardinals"
"37","LV Raiders","ARI Cardinals","1st ARI Cardinals Drive Result Grouped","Offensive Score",NA,"+155",NA,NA,"LV Raiders - ARI Cardinals"
"38","LV Raiders","ARI Cardinals","James Conner Receptions","Over","3.5","-110",NA,NA,"LV Raiders - ARI Cardinals"
"39","LV Raiders","ARI Cardinals","James Conner Receptions","Under","3.5","-120",NA,NA,"LV Raiders - ARI Cardinals"
"40","LV Raiders","ARI Cardinals","Marquise Brown Longest Reception","Over","21.5","-115",NA,NA,"LV Raiders - ARI Cardinals"
"41","LV Raiders","ARI Cardinals","Marquise Brown Longest Reception","Under","21.5","-115",NA,NA,"LV Raiders - ARI Cardinals"
"42","LV Raiders","ARI Cardinals","Highest Scoring Quarter","2nd Quarter",NA,"+170",NA,NA,"LV Raiders - ARI Cardinals"
"43","LV Raiders","ARI Cardinals","Highest Scoring Quarter","4th Quarter",NA,"+195",NA,NA,"LV Raiders - ARI Cardinals"
"44","LV Raiders","ARI Cardinals","Highest Scoring Quarter","3rd Quarter",NA,"+650",NA,NA,"LV Raiders - ARI Cardinals"
"45","LV Raiders","ARI Cardinals","Highest Scoring Quarter","1st Quarter",NA,"+750",NA,NA,"LV Raiders - ARI Cardinals"
"46","LV Raiders","ARI Cardinals","Highest Scoring Quarter","Tie",NA,"+850",NA,NA,"LV Raiders - ARI Cardinals"
"47","LV Raiders","ARI Cardinals","LV Raiders Total Points Bands","21-30",NA,"+135",NA,NA,"LV Raiders - ARI Cardinals"
"48","LV Raiders","ARI Cardinals","LV Raiders Total Points Bands","31-40",NA,"+185",NA,NA,"LV Raiders - ARI Cardinals"
"49","LV Raiders","ARI Cardinals","LV Raiders Total Points Bands","11-20",NA,"+450",NA,NA,"LV Raiders - ARI Cardinals"
"50","LV Raiders","ARI Cardinals","LV Raiders Total Points Bands","41-50",NA,"+800",NA,NA,"LV Raiders - ARI Cardinals"
"51","LV Raiders","ARI Cardinals","LV Raiders Total Points Bands","0-10",NA,"+2800",NA,NA,"LV Raiders - ARI Cardinals"
"52","LV Raiders","ARI Cardinals","LV Raiders Total Points Bands","51+",NA,"+4500",NA,NA,"LV Raiders - ARI Cardinals"
"53","LV Raiders","ARI Cardinals","Both Teams to Score - 1st Quarter","Yes",NA,"-120",NA,NA,"LV Raiders - ARI Cardinals"
"54","LV Raiders","ARI Cardinals","Both Teams to Score - 1st Quarter","No",NA,"-105",NA,NA,"LV Raiders - ARI Cardinals"
"55","LV Raiders","ARI Cardinals","A.J. Green (ARI) Receptions","Over","3.5","+135",NA,NA,"LV Raiders - ARI Cardinals"
"56","LV Raiders","ARI Cardinals","A.J. Green (ARI) Receptions","Under","3.5","-180",NA,NA,"LV Raiders - ARI Cardinals"
"57","LV Raiders","ARI Cardinals","Total 3rd Quarter","Over","10","-120",NA,TRUE,"LV Raiders - ARI Cardinals"
"58","LV Raiders","ARI Cardinals","Total 3rd Quarter","Under","10","+100",NA,TRUE,"LV Raiders - ARI Cardinals"
"59","LV Raiders","ARI Cardinals","Race to 30 Points - 2nd Half","ARI Cardinals",NA,"+5000",NA,NA,"LV Raiders - ARI Cardinals"
"60","LV Raiders","ARI Cardinals","Race to 30 Points - 2nd Half","LV Raiders",NA,"+3500",NA,NA,"LV Raiders - ARI Cardinals"
"61","LV Raiders","ARI Cardinals","Total Field Goals Made","Over","3.5","+100",NA,NA,"LV Raiders - ARI Cardinals"
"62","LV Raiders","ARI Cardinals","Total Field Goals Made","Under","3.5","-135",NA,NA,"LV Raiders - ARI Cardinals"
"63","LV Raiders","ARI Cardinals","Last to Score - 1st Quarter","ARI Cardinals",NA,"+115",NA,NA,"LV Raiders - ARI Cardinals"
"64","LV Raiders","ARI Cardinals","Last to Score - 1st Quarter","LV Raiders",NA,"-145",NA,NA,"LV Raiders - ARI Cardinals"
"65","LV Raiders","ARI Cardinals","Last to Score - 1st Half","ARI Cardinals",NA,"-105",NA,NA,"LV Raiders - ARI Cardinals"
"66","LV Raiders","ARI Cardinals","Last to Score - 1st Half","LV Raiders",NA,"-125",NA,NA,"LV Raiders - ARI Cardinals"
"67","LV Raiders","ARI Cardinals","Hunter Renfrow Receiving Yards","Over","48.5","-115",NA,NA,"LV Raiders - ARI Cardinals"
"68","LV Raiders","ARI Cardinals","Hunter Renfrow Receiving Yards","Under","48.5","-115",NA,NA,"LV Raiders - ARI Cardinals"
"69","LV Raiders","ARI Cardinals","LV Raiders to Win Both Halves","Yes",NA,"+190",NA,NA,"LV Raiders - ARI Cardinals"
"70","LV Raiders","ARI Cardinals","LV Raiders to Win Both Halves","No",NA,"-255",NA,NA,"LV Raiders - ARI Cardinals"
"71","LV Raiders","ARI Cardinals","LV Raiders: Team Total Points - 1st Half","Over","14.5","+115",NA,NA,"LV Raiders - ARI Cardinals"
"72","LV Raiders","ARI Cardinals","LV Raiders: Team Total Points - 1st Half","Under","14.5","-135",NA,NA,"LV Raiders - ARI Cardinals"
"73","LV Raiders","ARI Cardinals","ARI Cardinals Win with Shutout - 1st Half","Yes",NA,"+2000",NA,NA,"LV Raiders - ARI Cardinals"
"74","LV Raiders","ARI Cardinals","Spread 1st Half","ARI Cardinals","+3","-105",NA,TRUE,"LV Raiders - ARI Cardinals"
"75","LV Raiders","ARI Cardinals","Spread 1st Half","LV Raiders","-3","-115",NA,TRUE,"LV Raiders - ARI Cardinals"
"76","LV Raiders","ARI Cardinals","Longest Touchdown","ARI Cardinals",NA,"+110",NA,NA,"LV Raiders - ARI Cardinals"
"77","LV Raiders","ARI Cardinals","Longest Touchdown","Neither",NA,"+2800",NA,NA,"LV Raiders - ARI Cardinals"
"78","LV Raiders","ARI Cardinals","Longest Touchdown","LV Raiders",NA,"-125",NA,NA,"LV Raiders - ARI Cardinals"
"79","LV Raiders","ARI Cardinals","Zach Ertz Longest Reception","Over","16.5","-115",NA,NA,"LV Raiders - ARI Cardinals"
"80","LV Raiders","ARI Cardinals","Zach Ertz Longest Reception","Under","16.5","-115",NA,NA,"LV Raiders - ARI Cardinals"
"81","LV Raiders","ARI Cardinals","ARI Cardinals: Team Total Touchdowns","Over","2.5","-110",NA,NA,"LV Raiders - ARI Cardinals"
"82","LV Raiders","ARI Cardinals","ARI Cardinals: Team Total Touchdowns","Under","2.5","-130",NA,NA,"LV Raiders - ARI Cardinals"
"83","LV Raiders","ARI Cardinals","Greg Dortch Longest Reception","Over","17.5","-120",NA,NA,"LV Raiders - ARI Cardinals"
"84","LV Raiders","ARI Cardinals","Greg Dortch Longest Reception","Under","17.5","-110",NA,NA,"LV Raiders - ARI Cardinals"
"85","LV Raiders","ARI Cardinals","Total Points Odd/Even - 2nd Half","Even",NA,"-110",NA,NA,"LV Raiders - ARI Cardinals"
"86","LV Raiders","ARI Cardinals","Total Points Odd/Even - 2nd Half","Odd",NA,"-110",NA,NA,"LV Raiders - ARI Cardinals"
"87","LV Raiders","ARI Cardinals","Spread 4th Quarter","ARI Cardinals","+1","-110",NA,TRUE,"LV Raiders - ARI Cardinals"
"88","LV Raiders","ARI Cardinals","Spread 4th Quarter","LV Raiders","-1","-110",NA,TRUE,"LV Raiders - ARI Cardinals"
"89","LV Raiders","ARI Cardinals","LV Raiders Total Touchdowns - 4th Quarter","Over","0.5","-280",NA,NA,"LV Raiders - ARI Cardinals"
"90","LV Raiders","ARI Cardinals","LV Raiders Total Touchdowns - 4th Quarter","Under","0.5","+205",NA,NA,"LV Raiders - ARI Cardinals"
"91","LV Raiders","ARI Cardinals","Both Teams to Score 30+ Points","Yes",NA,"+500",NA,NA,"LV Raiders - ARI Cardinals"
"92","LV Raiders","ARI Cardinals","Both Teams to Score 30+ Points","No",NA,"-900",NA,NA,"LV Raiders - ARI Cardinals"
"93","LV Raiders","ARI Cardinals","First ARI Cardinals Touchdown Scorer","James Conner",NA,"+275",NA,NA,"LV Raiders - ARI Cardinals"
"94","LV Raiders","ARI Cardinals","First ARI Cardinals Touchdown Scorer","Marquise Brown",NA,"+550",NA,NA,"LV Raiders - ARI Cardinals"
"95","LV Raiders","ARI Cardinals","First ARI Cardinals Touchdown Scorer","Kyler Murray",NA,"+600",NA,NA,"LV Raiders - ARI Cardinals"
"96","LV Raiders","ARI Cardinals","First ARI Cardinals Touchdown Scorer","Zach Ertz",NA,"+700",NA,NA,"LV Raiders - ARI Cardinals"
"97","LV Raiders","ARI Cardinals","First ARI Cardinals Touchdown Scorer","Greg Dortch",NA,"+800",NA,NA,"LV Raiders - ARI Cardinals"
"98","LV Raiders","ARI Cardinals","First ARI Cardinals Touchdown Scorer","A.J. Green (ARI)",NA,"+950",NA,NA,"LV Raiders - ARI Cardinals"
"99","LV Raiders","ARI Cardinals","First ARI Cardinals Touchdown Scorer","No ARI Cardinals Touchdown Scorer",NA,"+1300",NA,NA,"LV Raiders - ARI Cardinals"
"100","LV Raiders","ARI Cardinals","First ARI Cardinals Touchdown Scorer","Andre Baccellia",NA,"+1500",NA,NA,"LV Raiders - ARI Cardinals"
"101","LV Raiders","ARI Cardinals","First ARI Cardinals Touchdown Scorer","Eno Benjamin",NA,"+1600",NA,NA,"LV Raiders - ARI Cardinals"
"102","LV Raiders","ARI Cardinals","First ARI Cardinals Touchdown Scorer","ARI Cardinals D/ST",NA,"+1600",NA,NA,"LV Raiders - ARI Cardinals"
"103","LV Raiders","ARI Cardinals","First ARI Cardinals Touchdown Scorer","Trey McBride",NA,"+2200",NA,NA,"LV Raiders - ARI Cardinals"
"104","LV Raiders","ARI Cardinals","First ARI Cardinals Touchdown Scorer","Maxx Williams",NA,"+3000",NA,NA,"LV Raiders - ARI Cardinals"
"105","LV Raiders","ARI Cardinals","First ARI Cardinals Touchdown Scorer","Darrel Williams",NA,"+4000",NA,NA,"LV Raiders - ARI Cardinals"
"106","LV Raiders","ARI Cardinals","First ARI Cardinals Touchdown Scorer","Stephen Anderson",NA,"+5500",NA,NA,"LV Raiders - ARI Cardinals"
"107","LV Raiders","ARI Cardinals","First ARI Cardinals Touchdown Scorer","Jonathan Ward",NA,"+5500",NA,NA,"LV Raiders - ARI Cardinals"
"108","LV Raiders","ARI Cardinals","Eno Benjamin Rushing Yards","Over","15.5","-110",NA,NA,"LV Raiders - ARI Cardinals"
"109","LV Raiders","ARI Cardinals","Eno Benjamin Rushing Yards","Under","15.5","-125",NA,NA,"LV Raiders - ARI Cardinals"
"110","LV Raiders","ARI Cardinals","ARI Cardinals: Team Total Points","Over","23.5","+100",NA,NA,"LV Raiders - ARI Cardinals"
"111","LV Raiders","ARI Cardinals","ARI Cardinals: Team Total Points","Under","23.5","-120",NA,NA,"LV Raiders - ARI Cardinals"
"112","LV Raiders","ARI Cardinals","Longest Touchdown Yards","Over","37.5","-115",NA,NA,"LV Raiders - ARI Cardinals"
"113","LV Raiders","ARI Cardinals","Longest Touchdown Yards","Under","37.5","-115",NA,NA,"LV Raiders - ARI Cardinals"
"114","LV Raiders","ARI Cardinals","Last to Score","ARI Cardinals",NA,"+105",NA,NA,"LV Raiders - ARI Cardinals"
"115","LV Raiders","ARI Cardinals","Last to Score","LV Raiders",NA,"-135",NA,NA,"LV Raiders - ARI Cardinals"
"116","LV Raiders","ARI Cardinals","1st ARI Cardinals Drive Result","Punt",NA,"-115",NA,NA,"LV Raiders - ARI Cardinals"
"117","LV Raiders","ARI Cardinals","1st ARI Cardinals Drive Result","Touchdown",NA,"+295",NA,NA,"LV Raiders - ARI Cardinals"
"118","LV Raiders","ARI Cardinals","1st ARI Cardinals Drive Result","Field Goal Attempt",NA,"+340",NA,NA,"LV Raiders - ARI Cardinals"
"119","LV Raiders","ARI Cardinals","1st ARI Cardinals Drive Result","Turnover, Turnover on Downs or Safety",NA,"+400",NA,NA,"LV Raiders - ARI Cardinals"
"120","LV Raiders","ARI Cardinals","Largest Lead of the Game","Over","14.5","+100",NA,NA,"LV Raiders - ARI Cardinals"
"121","LV Raiders","ARI Cardinals","Largest Lead of the Game","Under","14.5","-130",NA,NA,"LV Raiders - ARI Cardinals"
"122","LV Raiders","ARI Cardinals","LV Raiders: Team Total Points - 1st Quarter","Over","6.5","-155",NA,NA,"LV Raiders - ARI Cardinals"
"123","LV Raiders","ARI Cardinals","LV Raiders: Team Total Points - 1st Quarter","Under","6.5","+135",NA,NA,"LV Raiders - ARI Cardinals"
"124","LV Raiders","ARI Cardinals","Total Alternate - 1st Half","Over","23.5","-175",NA,NA,"LV Raiders - ARI Cardinals"
"125","LV Raiders","ARI Cardinals","Total Alternate - 1st Half","Under","23.5","+135",NA,NA,"LV Raiders - ARI Cardinals"
"126","LV Raiders","ARI Cardinals","Total Alternate - 1st Half","Over","24","-155",NA,NA,"LV Raiders - ARI Cardinals"
"127","LV Raiders","ARI Cardinals","Total Alternate - 1st Half","Under","24","+120",NA,NA,"LV Raiders - ARI Cardinals"
"128","LV Raiders","ARI Cardinals","Total Alternate - 1st Half","Over","24.5","-135",NA,NA,"LV Raiders - ARI Cardinals"
"129","LV Raiders","ARI Cardinals","Total Alternate - 1st Half","Under","24.5","+105",NA,NA,"LV Raiders - ARI Cardinals"
"130","LV Raiders","ARI Cardinals","Total Alternate - 1st Half","Over","25","-135",NA,NA,"LV Raiders - ARI Cardinals"
"131","LV Raiders","ARI Cardinals","Total Alternate - 1st Half","Under","25","+105",NA,NA,"LV Raiders - ARI Cardinals"
"132","LV Raiders","ARI Cardinals","Total Alternate - 1st Half","Over","25.5","-125",NA,NA,"LV Raiders - ARI Cardinals"
"133","LV Raiders","ARI Cardinals","Total Alternate - 1st Half","Under","25.5","-105",NA,NA,"LV Raiders - ARI Cardinals"
"134","LV Raiders","ARI Cardinals","Total Alternate - 1st Half","Over","26","-120",NA,NA,"LV Raiders - ARI Cardinals"
"135","LV Raiders","ARI Cardinals","Total Alternate - 1st Half","Under","26","-110",NA,NA,"LV Raiders - ARI Cardinals"
"136","LV Raiders","ARI Cardinals","Total Alternate - 1st Half","Over","27","+110",NA,NA,"LV Raiders - ARI Cardinals"
"137","LV Raiders","ARI Cardinals","Total Alternate - 1st Half","Under","27","-140",NA,NA,"LV Raiders - ARI Cardinals"
"138","LV Raiders","ARI Cardinals","Total Alternate - 1st Half","Over","27.5","+125",NA,NA,"LV Raiders - ARI Cardinals"
"139","LV Raiders","ARI Cardinals","Total Alternate - 1st Half","Under","27.5","-165",NA,NA,"LV Raiders - ARI Cardinals"
"140","LV Raiders","ARI Cardinals","Total Alternate - 1st Half","Over","28","+135",NA,NA,"LV Raiders - ARI Cardinals"
"141","LV Raiders","ARI Cardinals","Total Alternate - 1st Half","Under","28","-175",NA,NA,"LV Raiders - ARI Cardinals"
"142","LV Raiders","ARI Cardinals","Total Alternate - 1st Half","Over","28.5","+140",NA,NA,"LV Raiders - ARI Cardinals"
"143","LV Raiders","ARI Cardinals","Total Alternate - 1st Half","Under","28.5","-185",NA,NA,"LV Raiders - ARI Cardinals"
"144","LV Raiders","ARI Cardinals","ARI Cardinals to Score First and Lose","Yes",NA,"+275",NA,NA,"LV Raiders - ARI Cardinals"
"145","LV Raiders","ARI Cardinals","ARI Cardinals to Score First and Lose","No",NA,"-390",NA,NA,"LV Raiders - ARI Cardinals"
"146","LV Raiders","ARI Cardinals","Davante Adams Receptions","Over","7.5","-110",NA,NA,"LV Raiders - ARI Cardinals"
"147","LV Raiders","ARI Cardinals","Davante Adams Receptions","Under","7.5","-120",NA,NA,"LV Raiders - ARI Cardinals"
"148","LV Raiders","ARI Cardinals","Team to Lead After Every Quarter","Neither Team",NA,"-145",NA,NA,"LV Raiders - ARI Cardinals"
"149","LV Raiders","ARI Cardinals","Team to Lead After Every Quarter","LV Raiders",NA,"+180",NA,NA,"LV Raiders - ARI Cardinals"
"150","LV Raiders","ARI Cardinals","Team to Lead After Every Quarter","ARI Cardinals",NA,"+650",NA,NA,"LV Raiders - ARI Cardinals"
"151","LV Raiders","ARI Cardinals","1st Score Yards","Over","20.5","-115",NA,NA,"LV Raiders - ARI Cardinals"
"152","LV Raiders","ARI Cardinals","1st Score Yards","Under","20.5","-110",NA,NA,"LV Raiders - ARI Cardinals"
"153","LV Raiders","ARI Cardinals","Eno Benjamin Receiving Yards","Over","7.5","-115",NA,NA,"LV Raiders - ARI Cardinals"
"154","LV Raiders","ARI Cardinals","Eno Benjamin Receiving Yards","Under","7.5","-115",NA,NA,"LV Raiders - ARI Cardinals"
"155","LV Raiders","ARI Cardinals","ARI Cardinals Total Touchdowns - 2nd Quarter","Over","0.5","-155",NA,NA,"LV Raiders - ARI Cardinals"
"156","LV Raiders","ARI Cardinals","ARI Cardinals Total Touchdowns - 2nd Quarter","Under","0.5","+120",NA,NA,"LV Raiders - ARI Cardinals"
"157","LV Raiders","ARI Cardinals","Kyler Murray Passing Attempts","Over","36.5","-105",NA,NA,"LV Raiders - ARI Cardinals"
"158","LV Raiders","ARI Cardinals","Kyler Murray Passing Attempts","Under","36.5","-125",NA,NA,"LV Raiders - ARI Cardinals"
"159","LV Raiders","ARI Cardinals","Marquise Brown Receptions","Over","5.5","-105",NA,NA,"LV Raiders - ARI Cardinals"
"160","LV Raiders","ARI Cardinals","Marquise Brown Receptions","Under","5.5","-130",NA,NA,"LV Raiders - ARI Cardinals"
"161","LV Raiders","ARI Cardinals","Greg Dortch Receptions","Over","4.5","+130",NA,NA,"LV Raiders - ARI Cardinals"
"162","LV Raiders","ARI Cardinals","Greg Dortch Receptions","Under","4.5","-175",NA,NA,"LV Raiders - ARI Cardinals"
"163","LV Raiders","ARI Cardinals","Score 2 or More","Davante Adams",NA,"+300",NA,NA,"LV Raiders - ARI Cardinals"
"164","LV Raiders","ARI Cardinals","Score 2 or More","Josh Jacobs",NA,"+425",NA,NA,"LV Raiders - ARI Cardinals"
"165","LV Raiders","ARI Cardinals","Score 2 or More","James Conner",NA,"+550",NA,NA,"LV Raiders - ARI Cardinals"
"166","LV Raiders","ARI Cardinals","Score 2 or More","Hunter Renfrow",NA,"+900",NA,NA,"LV Raiders - ARI Cardinals"
"167","LV Raiders","ARI Cardinals","Score 2 or More","Darren Waller",NA,"+900",NA,NA,"LV Raiders - ARI Cardinals"
"168","LV Raiders","ARI Cardinals","Score 2 or More","Marquise Brown",NA,"+1400",NA,NA,"LV Raiders - ARI Cardinals"
"169","LV Raiders","ARI Cardinals","Score 2 or More","Kyler Murray",NA,"+1600",NA,NA,"LV Raiders - ARI Cardinals"
"170","LV Raiders","ARI Cardinals","Score 2 or More","Zach Ertz",NA,"+1900",NA,NA,"LV Raiders - ARI Cardinals"
"171","LV Raiders","ARI Cardinals","Score 2 or More","Greg Dortch",NA,"+2200",NA,NA,"LV Raiders - ARI Cardinals"
"172","LV Raiders","ARI Cardinals","Score 2 or More","Ameer Abdullah",NA,"+2500",NA,NA,"LV Raiders - ARI Cardinals"
"173","LV Raiders","ARI Cardinals","Score 2 or More","A.J. Green (ARI)",NA,"+2800",NA,NA,"LV Raiders - ARI Cardinals"
"174","LV Raiders","ARI Cardinals","Score 2 or More","LV Raiders D/ST",NA,"+3500",NA,NA,"LV Raiders - ARI Cardinals"
"175","LV Raiders","ARI Cardinals","Score 2 or More","Mack Hollins",NA,"+4000",NA,NA,"LV Raiders - ARI Cardinals"
"176","LV Raiders","ARI Cardinals","Score 2 or More","Andre Baccellia",NA,"+4500",NA,NA,"LV Raiders - ARI Cardinals"
"177","LV Raiders","ARI Cardinals","Score 2 or More","Derek Carr",NA,"+4500",NA,NA,"LV Raiders - ARI Cardinals"
"178","LV Raiders","ARI Cardinals","Score 2 or More","ARI Cardinals D/ST",NA,"+5000",NA,NA,"LV Raiders - ARI Cardinals"
"179","LV Raiders","ARI Cardinals","Score 2 or More","Keelan Cole Sr.",NA,"+5500",NA,NA,"LV Raiders - ARI Cardinals"
"180","LV Raiders","ARI Cardinals","Score 2 or More","Eno Benjamin",NA,"+5500",NA,NA,"LV Raiders - ARI Cardinals"
"181","LV Raiders","ARI Cardinals","Score 2 or More","Foster Moreau",NA,"+6000",NA,NA,"LV Raiders - ARI Cardinals"
"182","LV Raiders","ARI Cardinals","Score 2 or More","Trey McBride",NA,"+7500",NA,NA,"LV Raiders - ARI Cardinals"
"183","LV Raiders","ARI Cardinals","Score 2 or More","Zamir White",NA,"+7500",NA,NA,"LV Raiders - ARI Cardinals"
"184","LV Raiders","ARI Cardinals","Score 2 or More","Maxx Williams",NA,"+8000",NA,NA,"LV Raiders - ARI Cardinals"
"185","LV Raiders","ARI Cardinals","Score 2 or More","Darrel Williams",NA,"+13000",NA,NA,"LV Raiders - ARI Cardinals"
"186","LV Raiders","ARI Cardinals","Score 2 or More","Jesper Horsted",NA,"+14000",NA,NA,"LV Raiders - ARI Cardinals"
"187","LV Raiders","ARI Cardinals","Score 2 or More","Jakob Johnson",NA,"+14000",NA,NA,"LV Raiders - ARI Cardinals"
"188","LV Raiders","ARI Cardinals","Score 2 or More","Tyron Johnson",NA,"+14000",NA,NA,"LV Raiders - ARI Cardinals"
"189","LV Raiders","ARI Cardinals","Score 2 or More","Jonathan Ward",NA,"+16000",NA,NA,"LV Raiders - ARI Cardinals"
"190","LV Raiders","ARI Cardinals","Score 2 or More","Stephen Anderson",NA,"+16000",NA,NA,"LV Raiders - ARI Cardinals"
"191","LV Raiders","ARI Cardinals","Race to 10 Points - 2nd Half","ARI Cardinals",NA,"+160",NA,NA,"LV Raiders - ARI Cardinals"
"192","LV Raiders","ARI Cardinals","Race to 10 Points - 2nd Half","Neither",NA,"+850",NA,NA,"LV Raiders - ARI Cardinals"
"193","LV Raiders","ARI Cardinals","Race to 10 Points - 2nd Half","LV Raiders",NA,"-130",NA,NA,"LV Raiders - ARI Cardinals"
"194","LV Raiders","ARI Cardinals","Total Alternate - 1st Quarter","Over","9.5","-165",NA,NA,"LV Raiders - ARI Cardinals"
"195","LV Raiders","ARI Cardinals","Total Alternate - 1st Quarter","Under","9.5","+125",NA,NA,"LV Raiders - ARI Cardinals"
"196","LV Raiders","ARI Cardinals","Total Alternate - 1st Quarter","Over","10.5","+130",NA,NA,"LV Raiders - ARI Cardinals"
"197","LV Raiders","ARI Cardinals","Total Alternate - 1st Quarter","Under","10.5","-170",NA,NA,"LV Raiders - ARI Cardinals"
"198","LV Raiders","ARI Cardinals","Total Alternate - 1st Quarter","Over","11","+130",NA,NA,"LV Raiders - ARI Cardinals"
"199","LV Raiders","ARI Cardinals","Total Alternate - 1st Quarter","Under","11","-170",NA,NA,"LV Raiders - ARI Cardinals"
"200","LV Raiders","ARI Cardinals","Total Alternate - 1st Quarter","Over","11.5","+130",NA,NA,"LV Raiders - ARI Cardinals"
"201","LV Raiders","ARI Cardinals","Total Alternate - 1st Quarter","Under","11.5","-170",NA,NA,"LV Raiders - ARI Cardinals"
"202","LV Raiders","ARI Cardinals","Total Alternate - 1st Quarter","Over","12","+130",NA,NA,"LV Raiders - ARI Cardinals"
