"","Home","Away","Bet","Outcome","Line","Odds","NA","NA","Matchup"
"137","DEN Broncos","SF 49ers","Jeff Wilson Jr. Longest Rush","Under","-120","13.5",NA,NA,"DEN Broncos - SF 49ers"
"138","DEN Broncos","SF 49ers","Russell Wilson Rushing Yards","Over","-115","8.5",NA,NA,"DEN Broncos - SF 49ers"
"139","DEN Broncos","SF 49ers","Russell Wilson Rushing Yards","Under","-115","8.5",NA,NA,"DEN Broncos - SF 49ers"
"140","DEN Broncos","SF 49ers","George Kittle Receptions","Over","-165","3.5",NA,NA,"DEN Broncos - SF 49ers"
"141","DEN Broncos","SF 49ers","George Kittle Receptions","Under","+125","3.5",NA,NA,"DEN Broncos - SF 49ers"
"142","DEN Broncos","SF 49ers","Race to 10 Points","SF 49ers","-110",NA,NA,NA,"DEN Broncos - SF 49ers"
"143","DEN Broncos","SF 49ers","Race to 10 Points","Neither","+4500",NA,NA,NA,"DEN Broncos - SF 49ers"
"144","DEN Broncos","SF 49ers","Race to 10 Points","DEN Broncos","-105",NA,NA,NA,"DEN Broncos - SF 49ers"
"145","DEN Broncos","SF 49ers","Jauan Jennings Receptions","Over","-195","1.5",NA,NA,"DEN Broncos - SF 49ers"
"146","DEN Broncos","SF 49ers","Jauan Jennings Receptions","Under","+145","1.5",NA,NA,"DEN Broncos - SF 49ers"
"147","DEN Broncos","SF 49ers","First DEN Broncos Touchdown Scorer","Javonte Williams","+390",NA,NA,NA,"DEN Broncos - SF 49ers"
"148","DEN Broncos","SF 49ers","First DEN Broncos Touchdown Scorer","Melvin Gordon III","+500",NA,NA,NA,"DEN Broncos - SF 49ers"
"149","DEN Broncos","SF 49ers","First DEN Broncos Touchdown Scorer","Courtland Sutton","+550",NA,NA,NA,"DEN Broncos - SF 49ers"
"150","DEN Broncos","SF 49ers","First DEN Broncos Touchdown Scorer","Jerry Jeudy","+550",NA,NA,NA,"DEN Broncos - SF 49ers"
"151","DEN Broncos","SF 49ers","First DEN Broncos Touchdown Scorer","Albert Okwuegbunam","+750",NA,NA,NA,"DEN Broncos - SF 49ers"
"152","DEN Broncos","SF 49ers","First DEN Broncos Touchdown Scorer","KJ Hamler","+800",NA,NA,NA,"DEN Broncos - SF 49ers"
"153","DEN Broncos","SF 49ers","First DEN Broncos Touchdown Scorer","Tyrie Cleveland","+1000",NA,NA,NA,"DEN Broncos - SF 49ers"
"154","DEN Broncos","SF 49ers","First DEN Broncos Touchdown Scorer","No DEN Broncos Scorer","+1200",NA,NA,NA,"DEN Broncos - SF 49ers"
"155","DEN Broncos","SF 49ers","First DEN Broncos Touchdown Scorer","Russell Wilson","+1300",NA,NA,NA,"DEN Broncos - SF 49ers"
"156","DEN Broncos","SF 49ers","First DEN Broncos Touchdown Scorer","DEN Broncos D/ST","+1600",NA,NA,NA,"DEN Broncos - SF 49ers"
"157","DEN Broncos","SF 49ers","First DEN Broncos Touchdown Scorer","Montrell Washington","+2200",NA,NA,NA,"DEN Broncos - SF 49ers"
"158","DEN Broncos","SF 49ers","First DEN Broncos Touchdown Scorer","Kendall Hinton","+2800",NA,NA,NA,"DEN Broncos - SF 49ers"
"159","DEN Broncos","SF 49ers","First DEN Broncos Touchdown Scorer","Jalen Virgil","+2800",NA,NA,NA,"DEN Broncos - SF 49ers"
"160","DEN Broncos","SF 49ers","First DEN Broncos Touchdown Scorer","Andrew Beck","+2800",NA,NA,NA,"DEN Broncos - SF 49ers"
"161","DEN Broncos","SF 49ers","First DEN Broncos Touchdown Scorer","Eric Saubert","+4000",NA,NA,NA,"DEN Broncos - SF 49ers"
"162","DEN Broncos","SF 49ers","First DEN Broncos Touchdown Scorer","Eric Tomlinson","+5500",NA,NA,NA,"DEN Broncos - SF 49ers"
"163","DEN Broncos","SF 49ers","First DEN Broncos Touchdown Scorer","Mike Boone","+5500",NA,NA,NA,"DEN Broncos - SF 49ers"
"164","DEN Broncos","SF 49ers","Each Team to Score 1 Touchdown in Each Half","Yes","+160",NA,NA,NA,"DEN Broncos - SF 49ers"
"165","DEN Broncos","SF 49ers","Each Team to Score 1 Touchdown in Each Half","No","-210",NA,NA,NA,"DEN Broncos - SF 49ers"
"166","DEN Broncos","SF 49ers","DEN Broncos Total Touchdowns - 1st Half","Over","+180","1.5",NA,NA,"DEN Broncos - SF 49ers"
"167","DEN Broncos","SF 49ers","DEN Broncos Total Touchdowns - 1st Half","Under","-245","1.5",NA,NA,"DEN Broncos - SF 49ers"
"168","DEN Broncos","SF 49ers","1st SF 49ers Drive Result Grouped","No Offensive Score","-200",NA,NA,NA,"DEN Broncos - SF 49ers"
"169","DEN Broncos","SF 49ers","1st SF 49ers Drive Result Grouped","Offensive Score","+145",NA,NA,NA,"DEN Broncos - SF 49ers"
"170","DEN Broncos","SF 49ers","Moneyline 1st Half","SF 49ers","-110",NA,NA,TRUE,"DEN Broncos - SF 49ers"
"171","DEN Broncos","SF 49ers","Moneyline 1st Half","DEN Broncos","-110",NA,NA,TRUE,"DEN Broncos - SF 49ers"
"172","DEN Broncos","SF 49ers","WR/TE Player Prop Parlays","B. Aiyuk: 100+ Rec Yds and 1+ TDs Scored","+1000",NA,NA,NA,"DEN Broncos - SF 49ers"
"173","DEN Broncos","SF 49ers","WR/TE Player Prop Parlays","D. Samuel: 150+ Rush+Rec Yds","+1000",NA,NA,NA,"DEN Broncos - SF 49ers"
"174","DEN Broncos","SF 49ers","WR/TE Player Prop Parlays","C. Sutton: 125+ Rec Yds and 1+ TDs Scored","+1200",NA,NA,NA,"DEN Broncos - SF 49ers"
"175","DEN Broncos","SF 49ers","WR/TE Player Prop Parlays","D. Samuel: 125+ Rec Yds and 1+ TDs Scored","+1400",NA,NA,NA,"DEN Broncos - SF 49ers"
"176","DEN Broncos","SF 49ers","WR/TE Player Prop Parlays","G. Kittle: 100+ Rec Yds and 1+ TDs Scored","+1500",NA,NA,NA,"DEN Broncos - SF 49ers"
"177","DEN Broncos","SF 49ers","WR/TE Player Prop Parlays","J. Jeudy: 125+ Rec Yds and 1+ TDs Scored","+1500",NA,NA,NA,"DEN Broncos - SF 49ers"
"178","DEN Broncos","SF 49ers","WR/TE Player Prop Parlays","C. Sutton: 150+ Rec Yds","+1700",NA,NA,NA,"DEN Broncos - SF 49ers"
"179","DEN Broncos","SF 49ers","WR/TE Player Prop Parlays","D. Samuel: 100+ Rec Yds and 2+ TDs Scored","+1700",NA,NA,NA,"DEN Broncos - SF 49ers"
"180","DEN Broncos","SF 49ers","WR/TE Player Prop Parlays","D. Samuel and C. Sutton: 100+ Rec Yds Each","+1800",NA,NA,NA,"DEN Broncos - SF 49ers"
"181","DEN Broncos","SF 49ers","WR/TE Player Prop Parlays","D. Samuel and J. Jeudy: 100+ Rec Yds Each","+1900",NA,NA,NA,"DEN Broncos - SF 49ers"
"182","DEN Broncos","SF 49ers","WR/TE Player Prop Parlays","C. Sutton: 100+ Rec Yds and 2+ TDs Scored","+1900",NA,NA,NA,"DEN Broncos - SF 49ers"
"183","DEN Broncos","SF 49ers","WR/TE Player Prop Parlays","J. Jeudy: 150+ Rec Yds","+2000",NA,NA,NA,"DEN Broncos - SF 49ers"
"184","DEN Broncos","SF 49ers","WR/TE Player Prop Parlays","C. Sutton and J. Jeudy: 100+ Rec Yds Each","+2000",NA,NA,NA,"DEN Broncos - SF 49ers"
"185","DEN Broncos","SF 49ers","WR/TE Player Prop Parlays","D. Samuel: 150+ Rec Yds","+2200",NA,NA,NA,"DEN Broncos - SF 49ers"
"186","DEN Broncos","SF 49ers","WR/TE Player Prop Parlays","J. Jeudy: 100+ Rec Yds and 2+ TDs Scored","+2200",NA,NA,NA,"DEN Broncos - SF 49ers"
"187","DEN Broncos","SF 49ers","DEN Broncos to Score First and Lose","Yes","+350",NA,NA,NA,"DEN Broncos - SF 49ers"
"188","DEN Broncos","SF 49ers","DEN Broncos to Score First and Lose","No","-525",NA,NA,NA,"DEN Broncos - SF 49ers"
"189","DEN Broncos","SF 49ers","DEN Broncos to Score in Both Halves","Yes","-1000",NA,NA,NA,"DEN Broncos - SF 49ers"
"190","DEN Broncos","SF 49ers","DEN Broncos to Score in Both Halves","No","+550",NA,NA,NA,"DEN Broncos - SF 49ers"
"191","DEN Broncos","SF 49ers","George Kittle Longest Reception","Over","-120","18.5",NA,NA,"DEN Broncos - SF 49ers"
"192","DEN Broncos","SF 49ers","George Kittle Longest Reception","Under","-110","18.5",NA,NA,"DEN Broncos - SF 49ers"
"193","DEN Broncos","SF 49ers","Race to 6 Points - 1st Quarter","SF 49ers","+145",NA,NA,NA,"DEN Broncos - SF 49ers"
"194","DEN Broncos","SF 49ers","Race to 6 Points - 1st Quarter","Neither","+215",NA,NA,NA,"DEN Broncos - SF 49ers"
"195","DEN Broncos","SF 49ers","Race to 6 Points - 1st Quarter","DEN Broncos","+165",NA,NA,NA,"DEN Broncos - SF 49ers"
