"","Home","Away","Bet","Outcome","Line","Odds","NA","NA","Matchup"
"1","GB Packers","NY Jets","Zach Wilson Passing Attempts","Over","33.5","-125",NA,NA,"GB Packers - NY Jets"
"2","GB Packers","NY Jets","Zach Wilson Passing Attempts","Under","33.5","-105",NA,NA,"GB Packers - NY Jets"
"3","GB Packers","NY Jets","1st Score Yards","Over","25.5","-110",NA,NA,"GB Packers - NY Jets"
"4","GB Packers","NY Jets","1st Score Yards","Under","25.5","-115",NA,NA,"GB Packers - NY Jets"
"5","GB Packers","NY Jets","Spread 3rd Quarter","NY Jets","+1.5","-110",NA,TRUE,"GB Packers - NY Jets"
"6","GB Packers","NY Jets","Spread 3rd Quarter","GB Packers","-1.5","-110",NA,TRUE,"GB Packers - NY Jets"
"7","GB Packers","NY Jets","GB Packers to Score in Every Quarter","Yes",NA,"+115",NA,NA,"GB Packers - NY Jets"
"8","GB Packers","NY Jets","GB Packers to Score in Every Quarter","No",NA,"-145",NA,NA,"GB Packers - NY Jets"
"9","GB Packers","NY Jets","Breece Hall Rushing + Receiving Yards","Over","83.5","-115",NA,NA,"GB Packers - NY Jets"
"10","GB Packers","NY Jets","Breece Hall Rushing + Receiving Yards","Under","83.5","-115",NA,NA,"GB Packers - NY Jets"
"11","GB Packers","NY Jets","Anytime Home Touchdown Scorer / Moneyline","Aaron Jones to score anytime / GB Packers to win",NA,"+110",NA,NA,"GB Packers - NY Jets"
"12","GB Packers","NY Jets","Anytime Home Touchdown Scorer / Moneyline","AJ Dillon to score anytime / GB Packers to win",NA,"+175",NA,NA,"GB Packers - NY Jets"
"13","GB Packers","NY Jets","Anytime Home Touchdown Scorer / Moneyline","Allen Lazard to score anytime / GB Packers to win",NA,"+195",NA,NA,"GB Packers - NY Jets"
"14","GB Packers","NY Jets","Anytime Home Touchdown Scorer / Moneyline","Randall Cobb to score anytime / GB Packers to win",NA,"+205",NA,NA,"GB Packers - NY Jets"
"15","GB Packers","NY Jets","Anytime Home Touchdown Scorer / Moneyline","Robert Tonyan to score anytime / GB Packers to win",NA,"+215",NA,NA,"GB Packers - NY Jets"
"16","GB Packers","NY Jets","Anytime Home Touchdown Scorer / Moneyline","Romeo Doubs to score anytime / GB Packers to win",NA,"+260",NA,NA,"GB Packers - NY Jets"
"17","GB Packers","NY Jets","Anytime Home Touchdown Scorer / Moneyline","GB Packers D/ST to score anytime / GB Packers to win",NA,"+650",NA,NA,"GB Packers - NY Jets"
"18","GB Packers","NY Jets","Anytime Home Touchdown Scorer / Moneyline","Christian Watson to score anytime / GB Packers to win",NA,"+700",NA,NA,"GB Packers - NY Jets"
"19","GB Packers","NY Jets","Anytime Home Touchdown Scorer / Moneyline","Aaron Rodgers to score anytime / GB Packers to win",NA,"+700",NA,NA,"GB Packers - NY Jets"
"20","GB Packers","NY Jets","Anytime Home Touchdown Scorer / Moneyline","Amari Rodgers to score anytime / GB Packers to win",NA,"+1100",NA,NA,"GB Packers - NY Jets"
"21","GB Packers","NY Jets","Anytime Home Touchdown Scorer / Moneyline","Samori Toure to score anytime / GB Packers to win",NA,"+1100",NA,NA,"GB Packers - NY Jets"
"22","GB Packers","NY Jets","Anytime Home Touchdown Scorer / Moneyline","Tyler Davis to score anytime / GB Packers to win",NA,"+1400",NA,NA,"GB Packers - NY Jets"
"23","GB Packers","NY Jets","Anytime Home Touchdown Scorer / Moneyline","Marcedes Lewis to score anytime / GB Packers to win",NA,"+1700",NA,NA,"GB Packers - NY Jets"
"24","GB Packers","NY Jets","Anytime Home Touchdown Scorer / Moneyline","Patrick Taylor to score anytime / GB Packers to win",NA,"+4000",NA,NA,"GB Packers - NY Jets"
"25","GB Packers","NY Jets","Anytime Home Touchdown Scorer / Moneyline","Josiah Deguara to score anytime / GB Packers to win",NA,"+4000",NA,NA,"GB Packers - NY Jets"
"26","GB Packers","NY Jets","Race to 6 Points - 1st Quarter","NY Jets",NA,"+310",NA,NA,"GB Packers - NY Jets"
"27","GB Packers","NY Jets","Race to 6 Points - 1st Quarter","Neither",NA,"+230",NA,NA,"GB Packers - NY Jets"
"28","GB Packers","NY Jets","Race to 6 Points - 1st Quarter","GB Packers",NA,"-125",NA,NA,"GB Packers - NY Jets"
"29","GB Packers","NY Jets","Randall Cobb Receiving Yards","Over","39.5","-115",NA,NA,"GB Packers - NY Jets"
"30","GB Packers","NY Jets","Randall Cobb Receiving Yards","Under","39.5","-115",NA,NA,"GB Packers - NY Jets"
"31","GB Packers","NY Jets","Michael Carter Longest Rush","Over","9.5","-125",NA,NA,"GB Packers - NY Jets"
"32","GB Packers","NY Jets","Michael Carter Longest Rush","Under","9.5","-105",NA,NA,"GB Packers - NY Jets"
"33","GB Packers","NY Jets","Moneyline 2nd Half","NY Jets",NA,"+200",NA,TRUE,"GB Packers - NY Jets"
"34","GB Packers","NY Jets","Moneyline 2nd Half","GB Packers",NA,"-240",NA,TRUE,"GB Packers - NY Jets"
"35","GB Packers","NY Jets","Winning Margin - 1st Half","To Win By 1-3",NA,"+850",NA,NA,"GB Packers - NY Jets"
"36","GB Packers","NY Jets","Winning Margin - 1st Half","To Win By 4-6",NA,"+1100",NA,NA,"GB Packers - NY Jets"
"37","GB Packers","NY Jets","Winning Margin - 1st Half","To Win By 7-9",NA,"+1500",NA,NA,"GB Packers - NY Jets"
"38","GB Packers","NY Jets","Winning Margin - 1st Half","To Win By 10-12",NA,"+2000",NA,NA,"GB Packers - NY Jets"
"39","GB Packers","NY Jets","Winning Margin - 1st Half","To Win By 13+",NA,"+2000",NA,NA,"GB Packers - NY Jets"
"40","GB Packers","NY Jets","Winning Margin - 1st Half","Tie",NA,"+1200",NA,NA,"GB Packers - NY Jets"
"41","GB Packers","NY Jets","Winning Margin - 1st Half","To Win By 1-3",NA,"+700",NA,NA,"GB Packers - NY Jets"
"42","GB Packers","NY Jets","Winning Margin - 1st Half","To Win By 4-6",NA,"+600",NA,NA,"GB Packers - NY Jets"
"43","GB Packers","NY Jets","Winning Margin - 1st Half","To Win By 7-9",NA,"+600",NA,NA,"GB Packers - NY Jets"
"44","GB Packers","NY Jets","Winning Margin - 1st Half","To Win By 10-12",NA,"+650",NA,NA,"GB Packers - NY Jets"
"45","GB Packers","NY Jets","Winning Margin - 1st Half","To Win By 13+",NA,"+320",NA,NA,"GB Packers - NY Jets"
"46","GB Packers","NY Jets","Tyler Conklin Longest Reception","Over","11.5","-125",NA,NA,"GB Packers - NY Jets"
"47","GB Packers","NY Jets","Tyler Conklin Longest Reception","Under","11.5","-105",NA,NA,"GB Packers - NY Jets"
"48","GB Packers","NY Jets","NY Jets: Team Total Points","Over","18.5","-110",NA,NA,"GB Packers - NY Jets"
"49","GB Packers","NY Jets","NY Jets: Team Total Points","Under","18.5","-110",NA,NA,"GB Packers - NY Jets"
"50","GB Packers","NY Jets","Michael Carter Rushing Attempts","Over","7.5","-135",NA,NA,"GB Packers - NY Jets"
"51","GB Packers","NY Jets","Michael Carter Rushing Attempts","Under","7.5","+100",NA,NA,"GB Packers - NY Jets"
"52","GB Packers","NY Jets","Total Touchdown Yards","Over","76.5","-110",NA,NA,"GB Packers - NY Jets"
"53","GB Packers","NY Jets","Total Touchdown Yards","Under","76.5","-115",NA,NA,"GB Packers - NY Jets"
"54","GB Packers","NY Jets","First Touchdown Scorer - 2nd Half","Aaron Jones",NA,"+500",NA,NA,"GB Packers - NY Jets"
"55","GB Packers","NY Jets","First Touchdown Scorer - 2nd Half","AJ Dillon",NA,"+750",NA,NA,"GB Packers - NY Jets"
"56","GB Packers","NY Jets","First Touchdown Scorer - 2nd Half","Allen Lazard",NA,"+850",NA,NA,"GB Packers - NY Jets"
"57","GB Packers","NY Jets","First Touchdown Scorer - 2nd Half","Randall Cobb",NA,"+900",NA,NA,"GB Packers - NY Jets"
"58","GB Packers","NY Jets","First Touchdown Scorer - 2nd Half","Robert Tonyan",NA,"+900",NA,NA,"GB Packers - NY Jets"
"59","GB Packers","NY Jets","First Touchdown Scorer - 2nd Half","Breece Hall",NA,"+1100",NA,NA,"GB Packers - NY Jets"
"60","GB Packers","NY Jets","First Touchdown Scorer - 2nd Half","Romeo Doubs",NA,"+1100",NA,NA,"GB Packers - NY Jets"
"61","GB Packers","NY Jets","First Touchdown Scorer - 2nd Half","Michael Carter",NA,"+1300",NA,NA,"GB Packers - NY Jets"
"62","GB Packers","NY Jets","First Touchdown Scorer - 2nd Half","No 2nd Half Touchdown Scorer",NA,"+1400",NA,NA,"GB Packers - NY Jets"
"63","GB Packers","NY Jets","First Touchdown Scorer - 2nd Half","Elijah Moore",NA,"+1700",NA,NA,"GB Packers - NY Jets"
"64","GB Packers","NY Jets","First Touchdown Scorer - 2nd Half","Garrett Wilson",NA,"+1800",NA,NA,"GB Packers - NY Jets"
"65","GB Packers","NY Jets","First Touchdown Scorer - 2nd Half","Corey Davis",NA,"+1800",NA,NA,"GB Packers - NY Jets"
"66","GB Packers","NY Jets","First Touchdown Scorer - 2nd Half","Tyler Conklin",NA,"+2200",NA,NA,"GB Packers - NY Jets"
"67","GB Packers","NY Jets","First Touchdown Scorer - 2nd Half","Aaron Rodgers",NA,"+2500",NA,NA,"GB Packers - NY Jets"
"68","GB Packers","NY Jets","First Touchdown Scorer - 2nd Half","GB Packers D/ST",NA,"+2500",NA,NA,"GB Packers - NY Jets"
"69","GB Packers","NY Jets","First Touchdown Scorer - 2nd Half","Christian Watson",NA,"+2500",NA,NA,"GB Packers - NY Jets"
"70","GB Packers","NY Jets","First Touchdown Scorer - 2nd Half","C.J. Uzomah",NA,"+3500",NA,NA,"GB Packers - NY Jets"
"71","GB Packers","NY Jets","First Touchdown Scorer - 2nd Half","Amari Rodgers",NA,"+3500",NA,NA,"GB Packers - NY Jets"
"72","GB Packers","NY Jets","First Touchdown Scorer - 2nd Half","Zach Wilson",NA,"+3500",NA,NA,"GB Packers - NY Jets"
"73","GB Packers","NY Jets","First Touchdown Scorer - 2nd Half","Samori Toure",NA,"+3500",NA,NA,"GB Packers - NY Jets"
"74","GB Packers","NY Jets","First Touchdown Scorer - 2nd Half","NY Jets D/ST",NA,"+4000",NA,NA,"GB Packers - NY Jets"
"75","GB Packers","NY Jets","First Touchdown Scorer - 2nd Half","Tyler Davis",NA,"+4500",NA,NA,"GB Packers - NY Jets"
"76","GB Packers","NY Jets","First Touchdown Scorer - 2nd Half","Braxton Berrios",NA,"+4500",NA,NA,"GB Packers - NY Jets"
"77","GB Packers","NY Jets","First Touchdown Scorer - 2nd Half","Ty Johnson",NA,"+5000",NA,NA,"GB Packers - NY Jets"
"78","GB Packers","NY Jets","First Touchdown Scorer - 2nd Half","Marcedes Lewis",NA,"+5500",NA,NA,"GB Packers - NY Jets"
"79","GB Packers","NY Jets","First Touchdown Scorer - 2nd Half","Jeff Smith",NA,"+8000",NA,NA,"GB Packers - NY Jets"
"80","GB Packers","NY Jets","First Touchdown Scorer - 2nd Half","Jeremy Ruckert",NA,"+10000",NA,NA,"GB Packers - NY Jets"
"81","GB Packers","NY Jets","First Touchdown Scorer - 2nd Half","Lawrence Cager",NA,"+10000",NA,NA,"GB Packers - NY Jets"
"82","GB Packers","NY Jets","First Touchdown Scorer - 2nd Half","Denzel Mims",NA,"+10000",NA,NA,"GB Packers - NY Jets"
"83","GB Packers","NY Jets","First Touchdown Scorer - 2nd Half","Patrick Taylor",NA,"+11000",NA,NA,"GB Packers - NY Jets"
"84","GB Packers","NY Jets","First Touchdown Scorer - 2nd Half","Josiah Deguara",NA,"+11000",NA,NA,"GB Packers - NY Jets"
"85","GB Packers","NY Jets","1st NY Jets Drive Result Grouped","No Offensive Score",NA,"-270",NA,NA,"GB Packers - NY Jets"
"86","GB Packers","NY Jets","1st NY Jets Drive Result Grouped","Offensive Score",NA,"+195",NA,NA,"GB Packers - NY Jets"
"87","GB Packers","NY Jets","NY Jets Total Touchdowns - 3rd Quarter","Over","0.5","+150",NA,NA,"GB Packers - NY Jets"
"88","GB Packers","NY Jets","NY Jets Total Touchdowns - 3rd Quarter","Under","0.5","-200",NA,NA,"GB Packers - NY Jets"
"89","GB Packers","NY Jets","Total Alternate - 1st Half","Over","20","-180",NA,NA,"GB Packers - NY Jets"
"90","GB Packers","NY Jets","Total Alternate - 1st Half","Under","20","+140",NA,NA,"GB Packers - NY Jets"
"91","GB Packers","NY Jets","Total Alternate - 1st Half","Over","20.5","-145",NA,NA,"GB Packers - NY Jets"
"92","GB Packers","NY Jets","Total Alternate - 1st Half","Under","20.5","+110",NA,NA,"GB Packers - NY Jets"
"93","GB Packers","NY Jets","Total Alternate - 1st Half","Over","21","-140",NA,NA,"GB Packers - NY Jets"
"94","GB Packers","NY Jets","Total Alternate - 1st Half","Under","21","+105",NA,NA,"GB Packers - NY Jets"
"95","GB Packers","NY Jets","Total Alternate - 1st Half","Over","21.5","-130",NA,NA,"GB Packers - NY Jets"
"96","GB Packers","NY Jets","Total Alternate - 1st Half","Under","21.5","+100",NA,NA,"GB Packers - NY Jets"
"97","GB Packers","NY Jets","Total Alternate - 1st Half","Over","22","-125",NA,NA,"GB Packers - NY Jets"
"98","GB Packers","NY Jets","Total Alternate - 1st Half","Under","22","+100",NA,NA,"GB Packers - NY Jets"
"99","GB Packers","NY Jets","Total Alternate - 1st Half","Over","23","-105",NA,NA,"GB Packers - NY Jets"
"100","GB Packers","NY Jets","Total Alternate - 1st Half","Under","23","-125",NA,NA,"GB Packers - NY Jets"
"101","GB Packers","NY Jets","Total Alternate - 1st Half","Over","23.5","+115",NA,NA,"GB Packers - NY Jets"
"102","GB Packers","NY Jets","Total Alternate - 1st Half","Under","23.5","-145",NA,NA,"GB Packers - NY Jets"
"103","GB Packers","NY Jets","Total Alternate - 1st Half","Over","24","+130",NA,NA,"GB Packers - NY Jets"
"104","GB Packers","NY Jets","Total Alternate - 1st Half","Under","24","-170",NA,NA,"GB Packers - NY Jets"
"105","GB Packers","NY Jets","Total Alternate - 1st Half","Over","24.5","+145",NA,NA,"GB Packers - NY Jets"
"106","GB Packers","NY Jets","Total Alternate - 1st Half","Under","24.5","-190",NA,NA,"GB Packers - NY Jets"
"107","GB Packers","NY Jets","Total Alternate - 1st Half","Over","25","+145",NA,NA,"GB Packers - NY Jets"
"108","GB Packers","NY Jets","Total Alternate - 1st Half","Under","25","-190",NA,NA,"GB Packers - NY Jets"
"109","GB Packers","NY Jets","Aaron Jones Rushing + Receiving Yards","Over","86.5","-115",NA,NA,"GB Packers - NY Jets"
"110","GB Packers","NY Jets","Aaron Jones Rushing + Receiving Yards","Under","86.5","-115",NA,NA,"GB Packers - NY Jets"
"111","GB Packers","NY Jets","First GB Packers Touchdown Scorer","Aaron Jones",NA,"+295",NA,NA,"GB Packers - NY Jets"
"112","GB Packers","NY Jets","First GB Packers Touchdown Scorer","AJ Dillon",NA,"+475",NA,NA,"GB Packers - NY Jets"
"113","GB Packers","NY Jets","First GB Packers Touchdown Scorer","Randall Cobb",NA,"+550",NA,NA,"GB Packers - NY Jets"
"114","GB Packers","NY Jets","First GB Packers Touchdown Scorer","Allen Lazard",NA,"+550",NA,NA,"GB Packers - NY Jets"
"115","GB Packers","NY Jets","First GB Packers Touchdown Scorer","Robert Tonyan",NA,"+600",NA,NA,"GB Packers - NY Jets"
"116","GB Packers","NY Jets","First GB Packers Touchdown Scorer","Romeo Doubs",NA,"+700",NA,NA,"GB Packers - NY Jets"
"117","GB Packers","NY Jets","First GB Packers Touchdown Scorer","GB Packers D/ST",NA,"+1600",NA,NA,"GB Packers - NY Jets"
"118","GB Packers","NY Jets","First GB Packers Touchdown Scorer","Aaron Rodgers",NA,"+1700",NA,NA,"GB Packers - NY Jets"
"119","GB Packers","NY Jets","First GB Packers Touchdown Scorer","Christian Watson",NA,"+1700",NA,NA,"GB Packers - NY Jets"
"120","GB Packers","NY Jets","First GB Packers Touchdown Scorer","Amari Rodgers",NA,"+2500",NA,NA,"GB Packers - NY Jets"
"121","GB Packers","NY Jets","First GB Packers Touchdown Scorer","Samori Toure",NA,"+2500",NA,NA,"GB Packers - NY Jets"
"122","GB Packers","NY Jets","First GB Packers Touchdown Scorer","Tyler Davis",NA,"+3000",NA,NA,"GB Packers - NY Jets"
"123","GB Packers","NY Jets","First GB Packers Touchdown Scorer","Marcedes Lewis",NA,"+4000",NA,NA,"GB Packers - NY Jets"
"124","GB Packers","NY Jets","First GB Packers Touchdown Scorer","No GB Packers Scorer",NA,"+4500",NA,NA,"GB Packers - NY Jets"
"125","GB Packers","NY Jets","First GB Packers Touchdown Scorer","Josiah Deguara",NA,"+8000",NA,NA,"GB Packers - NY Jets"
"126","GB Packers","NY Jets","First GB Packers Touchdown Scorer","Patrick Taylor",NA,"+8000",NA,NA,"GB Packers - NY Jets"
"127","GB Packers","NY Jets","Breece Hall Receiving Yards","Over","19.5","-110",NA,NA,"GB Packers - NY Jets"
"128","GB Packers","NY Jets","Breece Hall Receiving Yards","Under","19.5","-120",NA,NA,"GB Packers - NY Jets"
"129","GB Packers","NY Jets","Race to 30 Points","NY Jets",NA,"+800",NA,NA,"GB Packers - NY Jets"
"130","GB Packers","NY Jets","Race to 30 Points","Neither",NA,"-140",NA,NA,"GB Packers - NY Jets"
"131","GB Packers","NY Jets","Race to 30 Points","GB Packers",NA,"+155",NA,NA,"GB Packers - NY Jets"
"132","GB Packers","NY Jets","NY Jets Total Touchdowns - 1st Half","Over","0.5","-165",NA,NA,"GB Packers - NY Jets"
"133","GB Packers","NY Jets","NY Jets Total Touchdowns - 1st Half","Under","0.5","+125",NA,NA,"GB Packers - NY Jets"
"134","GB Packers","NY Jets","Race to 25 Points","NY Jets",NA,"+475",NA,NA,"GB Packers - NY Jets"
"135","GB Packers","NY Jets","Race to 25 Points","Neither",NA,"+180",NA,NA,"GB Packers - NY Jets"
"136","GB Packers","NY Jets","Race to 25 Points","GB Packers",NA,"-115",NA,NA,"GB Packers - NY Jets"
