"","Home","Away","Bet","Outcome","Line","Odds","NA","NA","Matchup"
"36","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 27:30 KC Chiefs","+5500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"37","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 23:20 KC Chiefs","+5500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"38","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 20:23 KC Chiefs","+5500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"39","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 24:17 KC Chiefs","+5500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"40","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 17:20 KC Chiefs","+5500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"41","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 20:27 KC Chiefs","+5500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"42","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 31:24 KC Chiefs","+5500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"43","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 27:20 KC Chiefs","+6000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"44","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 31:28 KC Chiefs","+6000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"45","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 20:17 KC Chiefs","+6500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"46","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 17:24 KC Chiefs","+6500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"47","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 27:17 KC Chiefs","+6500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"48","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 34:31 KC Chiefs","+6500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"49","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 21:24 KC Chiefs","+6500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"50","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 17:27 KC Chiefs","+6500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"51","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 24:30 KC Chiefs","+6500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"52","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 24:31 KC Chiefs","+6500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"53","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 30:27 KC Chiefs","+6500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"54","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 24:21 KC Chiefs","+6500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"55","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 30:24 KC Chiefs","+6500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"56","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 31:34 KC Chiefs","+7000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"57","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 24:20 KC Chiefs","+7000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"58","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 20:26 KC Chiefs","+7000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"59","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 23:26 KC Chiefs","+7000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"60","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 17:31 KC Chiefs","+7000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"61","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 20:24 KC Chiefs","+7000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"62","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 28:31 KC Chiefs","+7000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"63","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 23:17 KC Chiefs","+7000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"64","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 34:27 KC Chiefs","+7000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"65","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 30:20 KC Chiefs","+7000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"66","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 20:13 KC Chiefs","+7500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"67","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 24:34 KC Chiefs","+7500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"68","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 31:17 KC Chiefs","+7500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"69","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 21:27 KC Chiefs","+7500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"70","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 17:23 KC Chiefs","+7500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"71","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 23:27 KC Chiefs","+7500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"72","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 31:21 KC Chiefs","+7500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"73","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 27:23 KC Chiefs","+7500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"74","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 28:21 KC Chiefs","+7500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"75","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 26:23 KC Chiefs","+7500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"76","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 27:21 KC Chiefs","+7500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"77","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 26:20 KC Chiefs","+7500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"78","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 34:37 KC Chiefs","+7500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"79","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 27:34 KC Chiefs","+7500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"80","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 27:31 KC Chiefs","+7500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"81","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 20:30 KC Chiefs","+7500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"82","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 20:34 KC Chiefs","+7500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"83","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 23:30 KC Chiefs","+7500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"84","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 34:24 KC Chiefs","+7500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"85","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 31:37 KC Chiefs","+7500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"86","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 24:38 KC Chiefs","+7500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"87","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 27:26 KC Chiefs","+7500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"88","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 16:23 KC Chiefs","+7500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"89","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 28:23 KC Chiefs","+7500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"90","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 30:23 KC Chiefs","+7500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"91","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 35:21 KC Chiefs","+7500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"92","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 14:24 KC Chiefs","+7500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"93","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 38:31 KC Chiefs","+7500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"94","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 30:33 KC Chiefs","+7500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"95","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 24:26 KC Chiefs","+7500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"96","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 21:17 KC Chiefs","+7500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"97","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 34:20 KC Chiefs","+7500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"98","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 34:28 KC Chiefs","+7500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"99","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 21:28 KC Chiefs","+7500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"100","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 38:17 KC Chiefs","+7500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"101","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 24:14 KC Chiefs","+7500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"102","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 34:21 KC Chiefs","+7500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"103","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 31:26 KC Chiefs","+7500",NA,NA,NA,"PHI Eagles - KC Chiefs"
"104","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 33:27 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"105","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 37:34 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"106","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 34:17 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"107","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 21:31 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"108","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 13:16 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"109","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 28:24 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"110","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 24:23 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"111","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 27:33 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"112","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 23:24 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"113","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 20:16 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"114","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 23:31 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"115","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 27:13 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"116","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 16:20 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"117","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 33:30 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"118","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 23:13 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"119","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 30:17 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"120","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 19:16 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"121","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 13:27 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"122","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 16:13 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"123","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 27:19 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"124","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 20:10 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"125","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 23:29 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"126","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 31:27 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"127","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 31:20 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"128","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 24:16 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"129","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 21:26 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"130","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 13:17 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"131","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 23:21 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"132","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 27:10 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"133","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 10:17 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"134","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 28:30 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"135","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 27:14 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"136","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 14:17 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"137","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 19:20 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"138","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 10:24 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"139","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 37:31 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"140","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 24:13 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"141","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 28:20 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"142","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 31:23 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"143","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 17:10 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"144","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 29:24 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"145","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 16:31 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"146","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 34:13 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"147","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 38:35 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"148","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 31:29 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"149","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 16:21 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"150","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 26:24 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"151","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 25:28 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"152","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 13:24 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"153","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 26:29 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"154","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 28:34 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"155","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 17:19 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"156","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 27:16 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"157","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 23:16 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"158","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 28:25 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"159","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 31:38 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"160","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 38:24 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"161","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 21:20 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"162","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 13:20 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"163","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 24:28 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"164","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 26:27 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"165","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 10:23 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"166","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 24:19 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"167","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 29:26 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"168","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 24:10 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"169","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 10:20 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"170","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 20:31 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"171","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 29:23 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"172","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 21:23 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"173","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 26:16 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"174","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 30:34 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"175","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 28:35 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"176","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 16:34 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"177","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 16:24 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"178","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 28:27 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"179","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 41:38 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"180","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 22:17 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"181","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 20:21 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"182","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 31:14 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"183","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 10:27 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
"184","PHI Eagles","KC Chiefs","Correct Score","PHI Eagles 27:28 KC Chiefs","+8000",NA,NA,NA,"PHI Eagles - KC Chiefs"
