"","Home","Away","Bet","Outcome","Line","Odds","NA","NA","Matchup"
"1","CAR Panthers","ATL Falcons","Moneyline 4th Quarter","ATL Falcons","-120",NA,NA,TRUE,"CAR Panthers - ATL Falcons"
"2","CAR Panthers","ATL Falcons","Moneyline 4th Quarter","CAR Panthers","+100",NA,NA,TRUE,"CAR Panthers - ATL Falcons"
"3","CAR Panthers","ATL Falcons","Total 4th Quarter","Over","-110","12",NA,TRUE,"CAR Panthers - ATL Falcons"
"4","CAR Panthers","ATL Falcons","Total 4th Quarter","Under","-110","12",NA,TRUE,"CAR Panthers - ATL Falcons"
"5","CAR Panthers","ATL Falcons","Olamide Zaccheaus Receptions","Over","-190","1.5",NA,NA,"CAR Panthers - ATL Falcons"
"6","CAR Panthers","ATL Falcons","Olamide Zaccheaus Receptions","Under","+140","1.5",NA,NA,"CAR Panthers - ATL Falcons"
"7","CAR Panthers","ATL Falcons","First Scoring Play Type (6 Way)","Away Touchdown","+200",NA,NA,NA,"CAR Panthers - ATL Falcons"
"8","CAR Panthers","ATL Falcons","First Scoring Play Type (6 Way)","Away Field Goal","+310",NA,NA,NA,"CAR Panthers - ATL Falcons"
"9","CAR Panthers","ATL Falcons","First Scoring Play Type (6 Way)","Away Safety","+6500",NA,NA,NA,"CAR Panthers - ATL Falcons"
"10","CAR Panthers","ATL Falcons","First Scoring Play Type (6 Way)","Home Touchdown","+265",NA,NA,NA,"CAR Panthers - ATL Falcons"
"11","CAR Panthers","ATL Falcons","First Scoring Play Type (6 Way)","Home Field Goal","+320",NA,NA,NA,"CAR Panthers - ATL Falcons"
"12","CAR Panthers","ATL Falcons","First Scoring Play Type (6 Way)","Home Safety","+7000",NA,NA,NA,"CAR Panthers - ATL Falcons"
"13","CAR Panthers","ATL Falcons","1st to Score - 1st Quarter","ATL Falcons","-130",NA,NA,NA,"CAR Panthers - ATL Falcons"
"14","CAR Panthers","ATL Falcons","1st to Score - 1st Quarter","CAR Panthers","+100",NA,NA,NA,"CAR Panthers - ATL Falcons"
"15","CAR Panthers","ATL Falcons","Moneyline 1st Quarter","ATL Falcons","-130",NA,NA,TRUE,"CAR Panthers - ATL Falcons"
"16","CAR Panthers","ATL Falcons","Moneyline 1st Quarter","CAR Panthers","+110",NA,NA,TRUE,"CAR Panthers - ATL Falcons"
"17","CAR Panthers","ATL Falcons","Both Teams to Score 20+ Points","Yes","+205",NA,NA,NA,"CAR Panthers - ATL Falcons"
"18","CAR Panthers","ATL Falcons","Both Teams to Score 20+ Points","No","-285",NA,NA,NA,"CAR Panthers - ATL Falcons"
"19","CAR Panthers","ATL Falcons","1st Field Goal - on or after 14:00 Elapsed","Yes","-120",NA,NA,NA,"CAR Panthers - ATL Falcons"
"20","CAR Panthers","ATL Falcons","1st Field Goal - on or after 14:00 Elapsed","No","-110",NA,NA,NA,"CAR Panthers - ATL Falcons"
"21","CAR Panthers","ATL Falcons","Both Teams to Score 30+ Points","Yes","+1500",NA,NA,NA,"CAR Panthers - ATL Falcons"
"22","CAR Panthers","ATL Falcons","Any Quarter to End Scoreless","Yes","+220",NA,NA,NA,"CAR Panthers - ATL Falcons"
"23","CAR Panthers","ATL Falcons","Any Quarter to End Scoreless","No","-310",NA,NA,NA,"CAR Panthers - ATL Falcons"
"24","CAR Panthers","ATL Falcons","To Score in Both Halves","Cordarrelle Patterson","+1100",NA,"Anytime Scorer",NA,"CAR Panthers - ATL Falcons"
"25","CAR Panthers","ATL Falcons","To Score in Both Halves","D'Onta Foreman","+1400",NA,"Anytime Scorer",NA,"CAR Panthers - ATL Falcons"
"26","CAR Panthers","ATL Falcons","To Score in Both Halves","D.J. Moore","+1800",NA,"Anytime Scorer",NA,"CAR Panthers - ATL Falcons"
"27","CAR Panthers","ATL Falcons","To Score in Both Halves","Chuba Hubbard","+1900",NA,"Anytime Scorer",NA,"CAR Panthers - ATL Falcons"
"28","CAR Panthers","ATL Falcons","To Score in Both Halves","Tyler Allgeier","+2500",NA,"Anytime Scorer",NA,"CAR Panthers - ATL Falcons"
"29","CAR Panthers","ATL Falcons","To Score in Both Halves","Kyle Pitts","+2800",NA,"Anytime Scorer",NA,"CAR Panthers - ATL Falcons"
"30","CAR Panthers","ATL Falcons","To Score in Both Halves","Marcus Mariota","+2800",NA,"Anytime Scorer",NA,"CAR Panthers - ATL Falcons"
"31","CAR Panthers","ATL Falcons","To Score in Both Halves","Terrace Marshall","+3500",NA,"Anytime Scorer",NA,"CAR Panthers - ATL Falcons"
"32","CAR Panthers","ATL Falcons","To Score in Both Halves","Raheem Blackshear","+3500",NA,"Anytime Scorer",NA,"CAR Panthers - ATL Falcons"
"33","CAR Panthers","ATL Falcons","To Score in Both Halves","Drake London","+3500",NA,"Anytime Scorer",NA,"CAR Panthers - ATL Falcons"
"34","CAR Panthers","ATL Falcons","To Score in Both Halves","Tommy Tremble","+5000",NA,"Anytime Scorer",NA,"CAR Panthers - ATL Falcons"
"35","CAR Panthers","ATL Falcons","To Score in Both Halves","Olamide Zaccheaus","+5000",NA,"Anytime Scorer",NA,"CAR Panthers - ATL Falcons"
"36","CAR Panthers","ATL Falcons","To Score in Both Halves","Shi Smith","+5500",NA,"Anytime Scorer",NA,"CAR Panthers - ATL Falcons"
"37","CAR Panthers","ATL Falcons","To Score in Both Halves","Caleb Huntley","+5500",NA,"Anytime Scorer",NA,"CAR Panthers - ATL Falcons"
"38","CAR Panthers","ATL Falcons","To Score in Both Halves","Damiere Byrd","+5500",NA,"Anytime Scorer",NA,"CAR Panthers - ATL Falcons"
"39","CAR Panthers","ATL Falcons","To Score in Both Halves","ATL Falcons D/ST","+6000",NA,"Anytime Scorer",NA,"CAR Panthers - ATL Falcons"
"40","CAR Panthers","ATL Falcons","To Score in Both Halves","Ian Thomas","+6500",NA,"Anytime Scorer",NA,"CAR Panthers - ATL Falcons"
