"","Home","Away","Bet","Outcome","Line","Odds","NA","NA","Matchup"
"93","CAR Panthers","SF 49ers","Total Alternate - 2nd Half","Over","13.5","-335",NA,NA,"CAR Panthers - SF 49ers"
"94","CAR Panthers","SF 49ers","Total Alternate - 2nd Half","Under","13.5","+260",NA,NA,"CAR Panthers - SF 49ers"
"95","CAR Panthers","SF 49ers","Total Alternate - 2nd Half","Over","16.5","-195",NA,NA,"CAR Panthers - SF 49ers"
"96","CAR Panthers","SF 49ers","Total Alternate - 2nd Half","Under","16.5","+160",NA,NA,"CAR Panthers - SF 49ers"
"97","CAR Panthers","SF 49ers","Total Alternate - 2nd Half","Over","22.5","+140",NA,NA,"CAR Panthers - SF 49ers"
"98","CAR Panthers","SF 49ers","Total Alternate - 2nd Half","Under","22.5","-175",NA,NA,"CAR Panthers - SF 49ers"
"99","CAR Panthers","SF 49ers","Total Alternate - 2nd Half","Over","25.5","+245",NA,NA,"CAR Panthers - SF 49ers"
"100","CAR Panthers","SF 49ers","Total Alternate - 2nd Half","Under","25.5","-315",NA,NA,"CAR Panthers - SF 49ers"
"101","CAR Panthers","SF 49ers","Total Alternate - 2nd Half","Over","28.5","+420",NA,NA,"CAR Panthers - SF 49ers"
"102","CAR Panthers","SF 49ers","Total Alternate - 2nd Half","Under","28.5","-585",NA,NA,"CAR Panthers - SF 49ers"
"103","CAR Panthers","SF 49ers","Total Alternate - 2nd Half","Over","31.5","+700",NA,NA,"CAR Panthers - SF 49ers"
"104","CAR Panthers","SF 49ers","Total Alternate - 2nd Half","Under","31.5","-1200",NA,NA,"CAR Panthers - SF 49ers"
"105","CAR Panthers","SF 49ers","Christian McCaffrey Receptions","Over","5.5","+110",NA,NA,"CAR Panthers - SF 49ers"
"106","CAR Panthers","SF 49ers","Christian McCaffrey Receptions","Under","5.5","-145",NA,NA,"CAR Panthers - SF 49ers"
"107","CAR Panthers","SF 49ers","Robby Anderson Receiving Yards","Over","32.5","-115",NA,NA,"CAR Panthers - SF 49ers"
"108","CAR Panthers","SF 49ers","Robby Anderson Receiving Yards","Under","32.5","-115",NA,NA,"CAR Panthers - SF 49ers"
"109","CAR Panthers","SF 49ers","Christian McCaffrey Rushing + Receiving Yards","Over","100.5","-110",NA,NA,"CAR Panthers - SF 49ers"
"110","CAR Panthers","SF 49ers","Christian McCaffrey Rushing + Receiving Yards","Under","100.5","-120",NA,NA,"CAR Panthers - SF 49ers"
"111","CAR Panthers","SF 49ers","Ian Thomas Receiving Touchdowns","Over","0.5","+850",NA,NA,"CAR Panthers - SF 49ers"
"112","CAR Panthers","SF 49ers","Ian Thomas Receiving Touchdowns","Under","0.5","-2500",NA,NA,"CAR Panthers - SF 49ers"
"113","CAR Panthers","SF 49ers","3rd CAR Panthers Drive Result","Punt",NA,"-170",NA,NA,"CAR Panthers - SF 49ers"
"114","CAR Panthers","SF 49ers","3rd CAR Panthers Drive Result","Touchdown",NA,"+425",NA,NA,"CAR Panthers - SF 49ers"
"115","CAR Panthers","SF 49ers","3rd CAR Panthers Drive Result","Field Goal Attempt",NA,"+500",NA,NA,"CAR Panthers - SF 49ers"
"116","CAR Panthers","SF 49ers","3rd CAR Panthers Drive Result","Turnover, Turnover on Downs or Safety",NA,"+500",NA,NA,"CAR Panthers - SF 49ers"
"117","CAR Panthers","SF 49ers","Total Points Odd/Even","Odd",NA,"-115",NA,NA,"CAR Panthers - SF 49ers"
"118","CAR Panthers","SF 49ers","Total Points Odd/Even","Even",NA,"-105",NA,NA,"CAR Panthers - SF 49ers"
"119","CAR Panthers","SF 49ers","Jeff Wilson Jr.: Next Catch (after 4th Play of SF 49ers Drive 3)","Over 9.5 Yards",NA,"+200",NA,NA,"CAR Panthers - SF 49ers"
"120","CAR Panthers","SF 49ers","Jeff Wilson Jr.: Next Catch (after 4th Play of SF 49ers Drive 3)","Under 9.5 Yards",NA,"-275",NA,NA,"CAR Panthers - SF 49ers"
"121","CAR Panthers","SF 49ers","Robby Anderson: Next Catch (after 0th Play of CAR Panthers Drive 0)","Over 9.5 Yards",NA,"-115",NA,NA,"CAR Panthers - SF 49ers"
"122","CAR Panthers","SF 49ers","Robby Anderson: Next Catch (after 0th Play of CAR Panthers Drive 0)","Under 9.5 Yards",NA,"-115",NA,NA,"CAR Panthers - SF 49ers"
"123","CAR Panthers","SF 49ers","Winning Margin","To Win By 1-6",NA,"+500",NA,NA,"CAR Panthers - SF 49ers"
"124","CAR Panthers","SF 49ers","Winning Margin","To Win By 7-12",NA,"+390",NA,NA,"CAR Panthers - SF 49ers"
"125","CAR Panthers","SF 49ers","Winning Margin","To Win By 13-18",NA,"+300",NA,NA,"CAR Panthers - SF 49ers"
"126","CAR Panthers","SF 49ers","Winning Margin","To Win By 19-24",NA,"+330",NA,NA,"CAR Panthers - SF 49ers"
"127","CAR Panthers","SF 49ers","Winning Margin","To Win By 25-30",NA,"+500",NA,NA,"CAR Panthers - SF 49ers"
"128","CAR Panthers","SF 49ers","Winning Margin","To Win By 31-36",NA,"+900",NA,NA,"CAR Panthers - SF 49ers"
"129","CAR Panthers","SF 49ers","Winning Margin","To Win By 37-42",NA,"+2000",NA,NA,"CAR Panthers - SF 49ers"
"130","CAR Panthers","SF 49ers","Winning Margin","To Win By 43+",NA,"+4000",NA,NA,"CAR Panthers - SF 49ers"
"131","CAR Panthers","SF 49ers","Winning Margin","To Win By 1-6",NA,"+1100",NA,NA,"CAR Panthers - SF 49ers"
"132","CAR Panthers","SF 49ers","Winning Margin","To Win By 7-12",NA,"+2500",NA,NA,"CAR Panthers - SF 49ers"
"133","CAR Panthers","SF 49ers","Winning Margin","To Win By 13-18",NA,"+5500",NA,NA,"CAR Panthers - SF 49ers"
"134","CAR Panthers","SF 49ers","Winning Margin","To Win By 19-24",NA,"+9000",NA,NA,"CAR Panthers - SF 49ers"
"135","CAR Panthers","SF 49ers","Winning Margin","To Win By 25-30",NA,"+10000",NA,NA,"CAR Panthers - SF 49ers"
"136","CAR Panthers","SF 49ers","Highest Scoring Half","1st Half",NA,"-140",NA,NA,"CAR Panthers - SF 49ers"
"137","CAR Panthers","SF 49ers","Highest Scoring Half","2nd Half",NA,"+125",NA,NA,"CAR Panthers - SF 49ers"
"138","CAR Panthers","SF 49ers","Highest Scoring Half","Draw",NA,"+1200",NA,NA,"CAR Panthers - SF 49ers"
"139","CAR Panthers","SF 49ers","Deebo Samuel: 80+ Receiving Yards and SF Wins","Yes",NA,"+600",NA,NA,"CAR Panthers - SF 49ers"
"140","CAR Panthers","SF 49ers","Jeff Wilson Jr. Receiving Touchdowns","Over","0.5","+950",NA,NA,"CAR Panthers - SF 49ers"
"141","CAR Panthers","SF 49ers","Jeff Wilson Jr. Receiving Touchdowns","Under","0.5","-3500",NA,NA,"CAR Panthers - SF 49ers"
"142","CAR Panthers","SF 49ers","Jeff Wilson Jr. Rushing Touchdowns","Over","0.5","+150",NA,NA,"CAR Panthers - SF 49ers"
"143","CAR Panthers","SF 49ers","Jeff Wilson Jr. Rushing Touchdowns","Under","0.5","-200",NA,NA,"CAR Panthers - SF 49ers"
"144","CAR Panthers","SF 49ers","Total Alternate - 1st Half","Over","11.5","-5000",NA,NA,"CAR Panthers - SF 49ers"
"145","CAR Panthers","SF 49ers","Total Alternate - 1st Half","Under","11.5","+1400",NA,NA,"CAR Panthers - SF 49ers"
"146","CAR Panthers","SF 49ers","Total Alternate - 1st Half","Over","14.5","-710",NA,NA,"CAR Panthers - SF 49ers"
"147","CAR Panthers","SF 49ers","Total Alternate - 1st Half","Under","14.5","+480",NA,NA,"CAR Panthers - SF 49ers"
"148","CAR Panthers","SF 49ers","Total Alternate - 1st Half","Over","17.5","-230",NA,NA,"CAR Panthers - SF 49ers"
"149","CAR Panthers","SF 49ers","Total Alternate - 1st Half","Under","17.5","+185",NA,NA,"CAR Panthers - SF 49ers"
"150","CAR Panthers","SF 49ers","Total Alternate - 1st Half","Over","23.5","+140",NA,NA,"CAR Panthers - SF 49ers"
"151","CAR Panthers","SF 49ers","Total Alternate - 1st Half","Under","23.5","-175",NA,NA,"CAR Panthers - SF 49ers"
"152","CAR Panthers","SF 49ers","Total Alternate - 1st Half","Over","26.5","+255",NA,NA,"CAR Panthers - SF 49ers"
"153","CAR Panthers","SF 49ers","Total Alternate - 1st Half","Under","26.5","-325",NA,NA,"CAR Panthers - SF 49ers"
"154","CAR Panthers","SF 49ers","Total Alternate - 1st Half","Over","29.5","+530",NA,NA,"CAR Panthers - SF 49ers"
"155","CAR Panthers","SF 49ers","Total Alternate - 1st Half","Under","29.5","-790",NA,NA,"CAR Panthers - SF 49ers"
"156","CAR Panthers","SF 49ers","Total Alternate - 1st Half","Over","32.5","+1100",NA,NA,"CAR Panthers - SF 49ers"
"157","CAR Panthers","SF 49ers","Total Alternate - 1st Half","Under","32.5","-2500",NA,NA,"CAR Panthers - SF 49ers"
"158","CAR Panthers","SF 49ers","Jimmy Garoppolo and Baker Mayfield: 250+ Pass Yards Each","Yes",NA,"+650",NA,NA,"CAR Panthers - SF 49ers"
"159","CAR Panthers","SF 49ers","CAR Panthers: Team Total Points - 1st Half","Over","3.5","+120",NA,NA,"CAR Panthers - SF 49ers"
"160","CAR Panthers","SF 49ers","CAR Panthers: Team Total Points - 1st Half","Under","3.5","-150",NA,NA,"CAR Panthers - SF 49ers"
"161","CAR Panthers","SF 49ers","DJ Moore Receiving Yards","Over","46.5","-115",NA,NA,"CAR Panthers - SF 49ers"
"162","CAR Panthers","SF 49ers","DJ Moore Receiving Yards","Under","46.5","-115",NA,NA,"CAR Panthers - SF 49ers"
"163","CAR Panthers","SF 49ers","Moneyline 4th Quarter","SF 49ers",NA,"-195",NA,TRUE,"CAR Panthers - SF 49ers"
"164","CAR Panthers","SF 49ers","Moneyline 4th Quarter","CAR Panthers",NA,"+160",NA,TRUE,"CAR Panthers - SF 49ers"
"165","CAR Panthers","SF 49ers","Baker Mayfield: Next Pass Attempt (after 2nd CAR Panthers Drive, 9th Play)","Complete",NA,"-160",NA,NA,"CAR Panthers - SF 49ers"
"166","CAR Panthers","SF 49ers","Baker Mayfield: Next Pass Attempt (after 2nd CAR Panthers Drive, 9th Play)","Incomplete",NA,"+125",NA,NA,"CAR Panthers - SF 49ers"
"167","CAR Panthers","SF 49ers","Jauan Jennings Receiving Touchdowns","Over","0.5","+500",NA,NA,"CAR Panthers - SF 49ers"
"168","CAR Panthers","SF 49ers","Jauan Jennings Receiving Touchdowns","Under","0.5","-1000",NA,NA,"CAR Panthers - SF 49ers"
"169","CAR Panthers","SF 49ers","Christian McCaffrey Rushing Attempts","Over","13.5","-120",NA,NA,"CAR Panthers - SF 49ers"
"170","CAR Panthers","SF 49ers","Christian McCaffrey Rushing Attempts","Under","13.5","-110",NA,NA,"CAR Panthers - SF 49ers"
"171","CAR Panthers","SF 49ers","Spread 2nd Quarter","SF 49ers","-6.5","-110",NA,TRUE,"CAR Panthers - SF 49ers"
"172","CAR Panthers","SF 49ers","Spread 2nd Quarter","CAR Panthers","+6.5","-120",NA,TRUE,"CAR Panthers - SF 49ers"
"173","CAR Panthers","SF 49ers","Deebo Samuel: Next Catch (after 0th Play of SF 49ers Drive 0)","Over 9.5 Yards",NA,"-110",NA,NA,"CAR Panthers - SF 49ers"
"174","CAR Panthers","SF 49ers","Deebo Samuel: Next Catch (after 0th Play of SF 49ers Drive 0)","Under 9.5 Yards",NA,"-115",NA,NA,"CAR Panthers - SF 49ers"
"175","CAR Panthers","SF 49ers","Deebo Samuel Receptions","Over","2.5","-175",NA,NA,"CAR Panthers - SF 49ers"
"176","CAR Panthers","SF 49ers","Deebo Samuel Receptions","Under","2.5","+130",NA,NA,"CAR Panthers - SF 49ers"
"177","CAR Panthers","SF 49ers","George Kittle Receptions","Over","6.5","+105",NA,NA,"CAR Panthers - SF 49ers"
"178","CAR Panthers","SF 49ers","George Kittle Receptions","Under","6.5","-140",NA,NA,"CAR Panthers - SF 49ers"
"179","CAR Panthers","SF 49ers","Brandon Aiyuk Receiving Touchdowns","Over","0.5","+280",NA,NA,"CAR Panthers - SF 49ers"
"180","CAR Panthers","SF 49ers","Brandon Aiyuk Receiving Touchdowns","Under","0.5","-425",NA,NA,"CAR Panthers - SF 49ers"
"181","CAR Panthers","SF 49ers","2nd Quarter (3 Way)","SF 49ers",NA,"-350",NA,NA,"CAR Panthers - SF 49ers"
"182","CAR Panthers","SF 49ers","2nd Quarter (3 Way)","Draw",NA,"+750",NA,NA,"CAR Panthers - SF 49ers"
"183","CAR Panthers","SF 49ers","2nd Quarter (3 Way)","CAR Panthers",NA,"+425",NA,NA,"CAR Panthers - SF 49ers"
"184","CAR Panthers","SF 49ers","SF 49ers: Team Total Points - 2nd Quarter","Over","9.5","-155",NA,NA,"CAR Panthers - SF 49ers"
"185","CAR Panthers","SF 49ers","SF 49ers: Team Total Points - 2nd Quarter","Under","9.5","+125",NA,NA,"CAR Panthers - SF 49ers"
"186","CAR Panthers","SF 49ers","Shi Smith: Next Catch (after 0th Play of CAR Panthers Drive 0)","Over 9.5 Yards",NA,"-120",NA,NA,"CAR Panthers - SF 49ers"
"187","CAR Panthers","SF 49ers","Shi Smith: Next Catch (after 0th Play of CAR Panthers Drive 0)","Under 9.5 Yards",NA,"-105",NA,NA,"CAR Panthers - SF 49ers"
"188","CAR Panthers","SF 49ers","3rd CAR Panthers Drive Result Grouped","No Offensive Score",NA,"-310",NA,NA,"CAR Panthers - SF 49ers"
"189","CAR Panthers","SF 49ers","3rd CAR Panthers Drive Result Grouped","Offensive Score",NA,"+230",NA,NA,"CAR Panthers - SF 49ers"
"190","CAR Panthers","SF 49ers","SF 49ers: Team Total Points","Over","28.5","-110",NA,NA,"CAR Panthers - SF 49ers"
"191","CAR Panthers","SF 49ers","SF 49ers: Team Total Points","Under","28.5","-120",NA,NA,"CAR Panthers - SF 49ers"
"192","CAR Panthers","SF 49ers","DJ Moore Receiving Touchdowns","Over","0.5","+295",NA,NA,"CAR Panthers - SF 49ers"
"193","CAR Panthers","SF 49ers","DJ Moore Receiving Touchdowns","Under","0.5","-450",NA,NA,"CAR Panthers - SF 49ers"
"194","CAR Panthers","SF 49ers","Spread 2nd Half","SF 49ers","-3.5","-110",NA,TRUE,"CAR Panthers - SF 49ers"
