"","Home","Away","Bet","Outcome","Line","Odds","NA","NA","Matchup"
"1","SF 49ers","TB Buccaneers","Anytime Touchdown Scorer - 1st Half","Christian McCaffrey","+190","Anytime Scorer",NA,NA,"SF 49ers - TB Buccaneers"
"2","SF 49ers","TB Buccaneers","Anytime Touchdown Scorer - 1st Half","Deebo Samuel","+310","Anytime Scorer",NA,NA,"SF 49ers - TB Buccaneers"
"3","SF 49ers","TB Buccaneers","Anytime Touchdown Scorer - 1st Half","Brandon Aiyuk","+370","Anytime Scorer",NA,NA,"SF 49ers - TB Buccaneers"
"4","SF 49ers","TB Buccaneers","Anytime Touchdown Scorer - 1st Half","Leonard Fournette","+390","Anytime Scorer",NA,NA,"SF 49ers - TB Buccaneers"
"5","SF 49ers","TB Buccaneers","Anytime Touchdown Scorer - 1st Half","Mike Evans","+400","Anytime Scorer",NA,NA,"SF 49ers - TB Buccaneers"
"6","SF 49ers","TB Buccaneers","Anytime Touchdown Scorer - 1st Half","Rachaad White","+425","Anytime Scorer",NA,NA,"SF 49ers - TB Buccaneers"
"7","SF 49ers","TB Buccaneers","Anytime Touchdown Scorer - 1st Half","George Kittle","+425","Anytime Scorer",NA,NA,"SF 49ers - TB Buccaneers"
"8","SF 49ers","TB Buccaneers","Anytime Touchdown Scorer - 1st Half","Chris Godwin","+450","Anytime Scorer",NA,NA,"SF 49ers - TB Buccaneers"
"9","SF 49ers","TB Buccaneers","Anytime Touchdown Scorer - 1st Half","Jordan Mason","+700","Anytime Scorer",NA,NA,"SF 49ers - TB Buccaneers"
"10","SF 49ers","TB Buccaneers","Anytime Touchdown Scorer - 1st Half","Jauan Jennings","+1000","Anytime Scorer",NA,NA,"SF 49ers - TB Buccaneers"
"11","SF 49ers","TB Buccaneers","Anytime Touchdown Scorer - 1st Half","SF 49ers D/ST","+1000","Anytime Scorer",NA,NA,"SF 49ers - TB Buccaneers"
"12","SF 49ers","TB Buccaneers","Anytime Touchdown Scorer - 1st Half","TB Buccaneers D/ST","+1100","Anytime Scorer",NA,NA,"SF 49ers - TB Buccaneers"
"13","SF 49ers","TB Buccaneers","Anytime Touchdown Scorer - 1st Half","Cade Otton","+1100","Anytime Scorer",NA,NA,"SF 49ers - TB Buccaneers"
"14","SF 49ers","TB Buccaneers","Anytime Touchdown Scorer - 1st Half","Julio Jones","+1100","Anytime Scorer",NA,NA,"SF 49ers - TB Buccaneers"
"15","SF 49ers","TB Buccaneers","Anytime Touchdown Scorer - 1st Half","Cameron Brate","+1100","Anytime Scorer",NA,NA,"SF 49ers - TB Buccaneers"
"16","SF 49ers","TB Buccaneers","Anytime Touchdown Scorer - 1st Half","Brock Purdy","+1200","Anytime Scorer",NA,NA,"SF 49ers - TB Buccaneers"
"17","SF 49ers","TB Buccaneers","Anytime Touchdown Scorer - 1st Half","Kyle Juszczyk","+1300","Anytime Scorer",NA,NA,"SF 49ers - TB Buccaneers"
"18","SF 49ers","TB Buccaneers","Anytime Touchdown Scorer - 1st Half","Russell Gage","+1500","Anytime Scorer",NA,NA,"SF 49ers - TB Buccaneers"
"19","SF 49ers","TB Buccaneers","Anytime Touchdown Scorer - 1st Half","Tom Brady","+1700","Anytime Scorer",NA,NA,"SF 49ers - TB Buccaneers"
"20","SF 49ers","TB Buccaneers","Anytime Touchdown Scorer - 1st Half","Tyler Kroft","+2500","Anytime Scorer",NA,NA,"SF 49ers - TB Buccaneers"
"21","SF 49ers","TB Buccaneers","Anytime Touchdown Scorer - 1st Half","Ray-Ray McCloud","+2500","Anytime Scorer",NA,NA,"SF 49ers - TB Buccaneers"
"22","SF 49ers","TB Buccaneers","Anytime Touchdown Scorer - 1st Half","Charlie Woerner","+2500","Anytime Scorer",NA,NA,"SF 49ers - TB Buccaneers"
"23","SF 49ers","TB Buccaneers","Anytime Touchdown Scorer - 1st Half","Ke'Shawn Vaughn","+2800","Anytime Scorer",NA,NA,"SF 49ers - TB Buccaneers"
"24","SF 49ers","TB Buccaneers","Anytime Touchdown Scorer - 1st Half","Tevin Coleman","+3000","Anytime Scorer",NA,NA,"SF 49ers - TB Buccaneers"
"25","SF 49ers","TB Buccaneers","Anytime Touchdown Scorer - 1st Half","Danny Gray","+3000","Anytime Scorer",NA,NA,"SF 49ers - TB Buccaneers"
"26","SF 49ers","TB Buccaneers","Anytime Touchdown Scorer - 1st Half","Ko Kieft","+3000","Anytime Scorer",NA,NA,"SF 49ers - TB Buccaneers"
"27","SF 49ers","TB Buccaneers","Anytime Touchdown Scorer - 1st Half","Scotty Miller","+3000","Anytime Scorer",NA,NA,"SF 49ers - TB Buccaneers"
"28","SF 49ers","TB Buccaneers","Anytime Touchdown Scorer - 1st Half","Giovani Bernard","+3500","Anytime Scorer",NA,NA,"SF 49ers - TB Buccaneers"
"29","SF 49ers","TB Buccaneers","Tom Brady Interceptions","Over","+100",NA,"0.5",NA,"SF 49ers - TB Buccaneers"
"30","SF 49ers","TB Buccaneers","Tom Brady Interceptions","Under","-135",NA,"0.5",NA,"SF 49ers - TB Buccaneers"
"31","SF 49ers","TB Buccaneers","Spread 4th Quarter","TB Buccaneers","-135",NA,"+1",TRUE,"SF 49ers - TB Buccaneers"
"32","SF 49ers","TB Buccaneers","Spread 4th Quarter","SF 49ers","+115",NA,"-1",TRUE,"SF 49ers - TB Buccaneers"
"33","SF 49ers","TB Buccaneers","1st Touchdown Yards","Over","-115",NA,"9.5",NA,"SF 49ers - TB Buccaneers"
"34","SF 49ers","TB Buccaneers","1st Touchdown Yards","Under","-110",NA,"9.5",NA,"SF 49ers - TB Buccaneers"
"35","SF 49ers","TB Buccaneers","Race to 10 Points - 2nd Half","TB Buccaneers","+175",NA,NA,NA,"SF 49ers - TB Buccaneers"
"36","SF 49ers","TB Buccaneers","Race to 10 Points - 2nd Half","Neither","+310",NA,NA,NA,"SF 49ers - TB Buccaneers"
"37","SF 49ers","TB Buccaneers","Race to 10 Points - 2nd Half","SF 49ers","+125",NA,NA,NA,"SF 49ers - TB Buccaneers"
"38","SF 49ers","TB Buccaneers","George Kittle Receiving Yards","Over","-115",NA,"31.5",NA,"SF 49ers - TB Buccaneers"
"39","SF 49ers","TB Buccaneers","George Kittle Receiving Yards","Under","-115",NA,"31.5",NA,"SF 49ers - TB Buccaneers"
"40","SF 49ers","TB Buccaneers","Spread Alternate - 1st Half","TB Buccaneers","+105",NA,"+1",NA,"SF 49ers - TB Buccaneers"
"41","SF 49ers","TB Buccaneers","Spread Alternate - 1st Half","SF 49ers","-135",NA,"-1",NA,"SF 49ers - TB Buccaneers"
"42","SF 49ers","TB Buccaneers","Spread Alternate - 1st Half","TB Buccaneers","+100",NA,"+1.5",NA,"SF 49ers - TB Buccaneers"
"43","SF 49ers","TB Buccaneers","Spread Alternate - 1st Half","SF 49ers","-130",NA,"-1.5",NA,"SF 49ers - TB Buccaneers"
"44","SF 49ers","TB Buccaneers","Spread Alternate - 1st Half","TB Buccaneers","-105",NA,"+2",NA,"SF 49ers - TB Buccaneers"
